1192200872220	0	B	Logging Begins
1192200872220	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	75	(0, 0, 0)	'In the following experiment, your memory for associating names with faces will be tested.  The task is difficult and requires concentration, so if you need a break at any time let the experimenter know.\n\nSixteen faces will be presented on the screen, consecutively, accompanied by their names.  A woman\'s voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all sixteen faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with name underneath it.  You will have to decide whether or not the name is paired with the appropriate face.  \n\nYou will respond on the keyboard, with a confidence judgment between 1 and 6.  A judgment of 1 indicates that you are near certain that the name given is incorrectly paired with the face, a judgment of 2 indicates moderate confidence, and a judgment of 3 indicates that you think the name is incorrectly paired with the face, but are quite unsure.  A judgment of 6 indicates that you are near certain that the name given is correctly paired with the face, a judgment of 5 indicates moderate confidence, and a judgment of 4 indicates that you think the name is correctly paired with the face, but are quite unsure.\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", and  "C" will correspond to confidence judgments of 1, 2, and 3, respectively.  ",", ".", and "/" will correspond to confidence judgments of 4, 5, and 6, respectively.\n\nAfter five seconds the name and face will disappear from the screen, a star will flash on the screen for one second, and then the next name and face pair will appear on the screen.  You will see sixteen name-face pairs per test period.  You should try to reply as quickly and accurately as you can.\n\nThere will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the experiment, so your task is to try and learn the faces\' names as quickly and accurately as possible.\n\nDo you have any questions?\n\nPress <ENTER> to continue.\n'
1192200872314	1	INSTRUCTIONSCROLL	0
1192200883166	1	INSTRUCTIONSCROLL	3
1192200883199	1	INSTRUCTIONSCROLL	9
1192200883232	1	INSTRUCTIONSCROLL	16
1192200883265	1	INSTRUCTIONSCROLL	23
1192200883298	1	INSTRUCTIONSCROLL	29
1192200883448	1	INSTRUCTIONSCROLL	33
1192200883481	1	INSTRUCTIONSCROLL	39
1192200883515	1	INSTRUCTIONSCROLL	46
1192200883598	1	INSTRUCTIONSCROLL	49
1192200883631	1	INSTRUCTIONSCROLL	56
1192200883665	1	INSTRUCTIONSCROLL	62
1192200883698	1	INSTRUCTIONSCROLL	69
1192200883781	1	INSTRUCTIONSCROLL	72
1192200883815	1	INSTRUCTIONSCROLL	79
1192200883848	1	INSTRUCTIONSCROLL	86
1192200883881	1	INSTRUCTIONSCROLL	92
1192200883948	1	INSTRUCTIONSCROLL	96
1192200883981	1	INSTRUCTIONSCROLL	102
1192200884331	1	INSTRUCTIONSCROLL	106
1192200884365	1	INSTRUCTIONSCROLL	112
1192200884498	1	INSTRUCTIONSCROLL	116
1192200884531	1	INSTRUCTIONSCROLL	122
1192200884715	1	INSTRUCTIONSCROLL	126
1192200884748	1	INSTRUCTIONSCROLL	132
1192200884931	1	INSTRUCTIONSCROLL	136
1192200884965	1	INSTRUCTIONSCROLL	142
1192200884998	1	INSTRUCTIONSCROLL	149
1192200885032	1	INSTRUCTIONSCROLL	156
1192200885066	1	INSTRUCTIONSCROLL	163
1192200885331	1	INSTRUCTIONSCROLL	166
1192200885365	1	INSTRUCTIONSCROLL	173
1192200885398	1	INSTRUCTIONSCROLL	179
1192200885431	1	INSTRUCTIONSCROLL	186
1192200885465	1	INSTRUCTIONSCROLL	193
1192200885498	1	INSTRUCTIONSCROLL	199
1192200885531	1	INSTRUCTIONSCROLL	206
1192200885565	1	INSTRUCTIONSCROLL	213
1192200885598	1	INSTRUCTIONSCROLL	219
1192200885631	1	INSTRUCTIONSCROLL	226
1192200885665	1	INSTRUCTIONSCROLL	233
1192200885698	1	INSTRUCTIONSCROLL	239
1192200885731	1	INSTRUCTIONSCROLL	246
1192200885765	1	INSTRUCTIONSCROLL	253
1192200885798	1	INSTRUCTIONSCROLL	259
