1157734294742	0	B	Logging Begins
1157734294742	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	"This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. If you think the probe is identical,\npress the '/' key to indicate YES, otherwise press the '.' key to\nindicate NO.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nPlease try not to move. You can move and blink between trials, when it\nis indicated on the screen. You will do two blocks, each consisting of\n32 trials.\n\nLet's proceed!\n\n"
1157734294788	1	INSTRUCTIONSCROLL	0
1157734309631	1	INSTRUCTIONSCROLL	5
1157734309648	1	INSTRUCTIONSCROLL	7
1157734309665	1	INSTRUCTIONSCROLL	11
1157734309681	1	INSTRUCTIONSCROLL	14
1157734309698	1	INSTRUCTIONSCROLL	17
1157734309715	1	INSTRUCTIONSCROLL	21
1157734309731	1	INSTRUCTIONSCROLL	24
1157734309748	1	INSTRUCTIONSCROLL	27
1157734309764	1	INSTRUCTIONSCROLL	30
1157734310232	1	INSTRUCTIONSCROLL	29
1157734310249	1	INSTRUCTIONSCROLL	26
1157734310265	1	INSTRUCTIONSCROLL	23
1157734310282	1	INSTRUCTIONSCROLL	19
1157734310299	1	INSTRUCTIONSCROLL	16
1157734310315	1	INSTRUCTIONSCROLL	13
1157734310332	1	INSTRUCTIONSCROLL	9
1157734310349	1	INSTRUCTIONSCROLL	6
1157734310365	1	INSTRUCTIONSCROLL	3
1157734310382	1	INSTRUCTIONSCROLL	0
1157734315498	1	INSTRUCTIONSCROLL	1
1157734315514	1	INSTRUCTIONSCROLL	2
1157734315530	1	INSTRUCTIONSCROLL	4
1157734315547	1	INSTRUCTIONSCROLL	8
1157734315563	1	INSTRUCTIONSCROLL	11
1157734315579	1	INSTRUCTIONSCROLL	14
1157734315596	1	INSTRUCTIONSCROLL	18
1157734315613	1	INSTRUCTIONSCROLL	21
1157734315629	1	INSTRUCTIONSCROLL	24
1157734315646	1	INSTRUCTIONSCROLL	28
1157734315663	1	INSTRUCTIONSCROLL	31
1157734315679	1	INSTRUCTIONSCROLL	34
1157734315696	1	INSTRUCTIONSCROLL	38
1157734315713	1	INSTRUCTIONSCROLL	41
1157734315729	1	INSTRUCTIONSCROLL	44
1157734315746	1	INSTRUCTIONSCROLL	48
1157734315763	1	INSTRUCTIONSCROLL	51
1157734315779	1	INSTRUCTIONSCROLL	54
1157734315796	1	INSTRUCTIONSCROLL	57
1157734315812	1	INSTRUCTIONSCROLL	61
1157734315829	1	INSTRUCTIONSCROLL	64
1157734315846	1	INSTRUCTIONSCROLL	68
1157734315862	1	INSTRUCTIONSCROLL	71
1157734315879	1	INSTRUCTIONSCROLL	74
1157734315896	1	INSTRUCTIONSCROLL	77
1157734315912	1	INSTRUCTIONSCROLL	81
1157734315929	1	INSTRUCTIONSCROLL	84
1157734315946	1	INSTRUCTIONSCROLL	88
1157734315962	1	INSTRUCTIONSCROLL	91
1157734315979	1	INSTRUCTIONSCROLL	94
1157734315996	1	INSTRUCTIONSCROLL	97
1157734316013	1	INSTRUCTIONSCROLL	101
1157734316030	1	INSTRUCTIONSCROLL	104
1157734316047	1	INSTRUCTIONSCROLL	108
1157734316063	1	INSTRUCTIONSCROLL	111
1157734316080	1	INSTRUCTIONSCROLL	114
