1159542008881	0	B	Logging Begins
1159542008881	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	"This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. If you think the probe is identical,\npress the '/' key to indicate YES, otherwise press the '.' key to\nindicate NO.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nPlease try not to move. You can move and blink between trials, when it\nis indicated on the screen. You will do two blocks, each consisting of\n32 trials.\n\nLet's proceed!\n\n"
1159542008926	1	INSTRUCTIONSCROLL	0
1159542254631	1	INSTRUCTIONSCROLL	2
1159542254648	1	INSTRUCTIONSCROLL	4
1159542254664	1	INSTRUCTIONSCROLL	7
1159542254681	1	INSTRUCTIONSCROLL	11
1159542254698	1	INSTRUCTIONSCROLL	14
1159542254714	1	INSTRUCTIONSCROLL	17
1159542254731	1	INSTRUCTIONSCROLL	21
1159542254998	1	INSTRUCTIONSCROLL	22
1159542255015	1	INSTRUCTIONSCROLL	24
1159542255032	1	INSTRUCTIONSCROLL	28
1159542255048	1	INSTRUCTIONSCROLL	31
1159542255065	1	INSTRUCTIONSCROLL	35
1159542255082	1	INSTRUCTIONSCROLL	38
1159542255232	1	INSTRUCTIONSCROLL	39
1159542255248	1	INSTRUCTIONSCROLL	42
1159542255265	1	INSTRUCTIONSCROLL	46
1159542255282	1	INSTRUCTIONSCROLL	49
1159542255298	1	INSTRUCTIONSCROLL	52
1159542255315	1	INSTRUCTIONSCROLL	56
1159542255332	1	INSTRUCTIONSCROLL	59
1159542255348	1	INSTRUCTIONSCROLL	62
1159542255365	1	INSTRUCTIONSCROLL	66
1159542255382	1	INSTRUCTIONSCROLL	69
1159542255398	1	INSTRUCTIONSCROLL	72
1159542255415	1	INSTRUCTIONSCROLL	76
1159542255432	1	INSTRUCTIONSCROLL	79
1159542255448	1	INSTRUCTIONSCROLL	82
1159542255465	1	INSTRUCTIONSCROLL	86
1159542255481	1	INSTRUCTIONSCROLL	89
1159542255497	1	INSTRUCTIONSCROLL	92
1159542255514	1	INSTRUCTIONSCROLL	96
1159542255531	1	INSTRUCTIONSCROLL	99
1159542255547	1	INSTRUCTIONSCROLL	102
1159542255564	1	INSTRUCTIONSCROLL	106
1159542255581	1	INSTRUCTIONSCROLL	109
1159542255597	1	INSTRUCTIONSCROLL	112
1159542255614	1	INSTRUCTIONSCROLL	116
1159542255631	1	INSTRUCTIONSCROLL	119
1159542255647	1	INSTRUCTIONSCROLL	122
1159542255664	1	INSTRUCTIONSCROLL	126
1159542255681	1	INSTRUCTIONSCROLL	129
1159542255697	1	INSTRUCTIONSCROLL	132
1159542255714	1	INSTRUCTIONSCROLL	136
1159542255731	1	INSTRUCTIONSCROLL	139
1159542255747	1	INSTRUCTIONSCROLL	142
1159542255764	1	INSTRUCTIONSCROLL	146
1159542255781	1	INSTRUCTIONSCROLL	149
1159542255797	1	INSTRUCTIONSCROLL	152
1159542255814	1	INSTRUCTIONSCROLL	156
1159542255831	1	INSTRUCTIONSCROLL	159
1159542255847	1	INSTRUCTIONSCROLL	162
1159542255864	1	INSTRUCTIONSCROLL	166
1159542255880	1	INSTRUCTIONSCROLL	169
1159542255897	1	INSTRUCTIONSCROLL	172
1159542255914	1	INSTRUCTIONSCROLL	176
1159542255931	1	INSTRUCTIONSCROLL	179
1159542255947	1	INSTRUCTIONSCROLL	182
1159542255964	1	INSTRUCTIONSCROLL	185
1159542255980	1	INSTRUCTIONSCROLL	189
1159542255997	1	INSTRUCTIONSCROLL	192
1159542256015	1	INSTRUCTIONSCROLL	195
1159542256031	1	INSTRUCTIONSCROLL	199
1159542256048	1	INSTRUCTIONSCROLL	202
1159542256065	1	INSTRUCTIONSCROLL	206
1159542256081	1	INSTRUCTIONSCROLL	209
1159542256098	1	INSTRUCTIONSCROLL	212
1159542256115	1	INSTRUCTIONSCROLL	216
1159542256131	1	INSTRUCTIONSCROLL	219
1159542256148	1	INSTRUCTIONSCROLL	222
1159542256165	1	INSTRUCTIONSCROLL	226
1159542256181	1	INSTRUCTIONSCROLL	229
1159542256198	1	INSTRUCTIONSCROLL	232
1159542256215	1	INSTRUCTIONSCROLL	236
1159542256231	1	INSTRUCTIONSCROLL	239
1159542256248	1	INSTRUCTIONSCROLL	245
1159542256265	1	INSTRUCTIONSCROLL	246
1159542256281	1	INSTRUCTIONSCROLL	247
1159542275674	1	INSTRUCTIONSTOP	Button set (OR)
1159542275684	0	E	Logging Ends
