1159995811125	0	B	Logging Begins
1159995811125	0	INSTRUCTIONSTART	JointRoller	/usr/lib/python2.4/site-packages/pyepl/resources/vera.ttf	24	(0, 0, 0)	"This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. If you think the probe is identical,\npress the '/' key to indicate YES, otherwise press the '.' key to\nindicate NO.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nPlease try not to move. You can move and blink between trials, when it\nis indicated on the screen. You will do two blocks, each consisting of\n32 trials.\n\nLet's proceed!\n\n"
1159995811142	1	INSTRUCTIONSCROLL	0
1159997439212	1	INSTRUCTIONSCROLL	1
1159997439226	1	INSTRUCTIONSCROLL	2
1159997439239	1	INSTRUCTIONSCROLL	5
1159997439252	1	INSTRUCTIONSCROLL	8
1159997439266	1	INSTRUCTIONSCROLL	10
1159997439279	1	INSTRUCTIONSCROLL	13
1159997439292	1	INSTRUCTIONSCROLL	16
1159997439306	1	INSTRUCTIONSCROLL	18
1159997439319	1	INSTRUCTIONSCROLL	21
1159997439332	1	INSTRUCTIONSCROLL	24
1159997439346	1	INSTRUCTIONSCROLL	26
1159997439359	1	INSTRUCTIONSCROLL	29
1159997439372	1	INSTRUCTIONSCROLL	32
1159997439386	1	INSTRUCTIONSCROLL	34
1159997439399	1	INSTRUCTIONSCROLL	37
1159997439412	1	INSTRUCTIONSCROLL	40
1159997439426	1	INSTRUCTIONSCROLL	42
1159997439439	1	INSTRUCTIONSCROLL	45
1159997439452	1	INSTRUCTIONSCROLL	48
1159997439466	1	INSTRUCTIONSCROLL	50
1159997439479	1	INSTRUCTIONSCROLL	53
1159997439492	1	INSTRUCTIONSCROLL	56
1159997439506	1	INSTRUCTIONSCROLL	58
1159997439519	1	INSTRUCTIONSCROLL	61
1159997439532	1	INSTRUCTIONSCROLL	64
1159997439546	1	INSTRUCTIONSCROLL	66
1159997439559	1	INSTRUCTIONSCROLL	69
1159997439572	1	INSTRUCTIONSCROLL	72
1159997439586	1	INSTRUCTIONSCROLL	74
1159997439599	1	INSTRUCTIONSCROLL	77
1159997439612	1	INSTRUCTIONSCROLL	80
1159997439626	1	INSTRUCTIONSCROLL	82
1159997439639	1	INSTRUCTIONSCROLL	85
1159997439652	1	INSTRUCTIONSCROLL	88
1159997439666	1	INSTRUCTIONSCROLL	90
1159997439679	1	INSTRUCTIONSCROLL	93
1159997439692	1	INSTRUCTIONSCROLL	95
1159997453319	1	INSTRUCTIONSTOP	Button set (OR)
1159997453320	0	E	Logging Ends
