1171556014585	0	1 study 1 4
1171556020585	0	2 study 1 6
1171556026585	0	3 study 1 8
1171556032585	0	4 study 1 12
1171556038585	0	5 study 1 11
1171556044586	0	6 study 1 1
1171556050587	0	7 study 1 2
1171556056587	0	8 study 1 10
1171556062587	0	9 study 1 3
1171556068587	0	10 study 1 0
1171556074587	0	11 study 1 9
1171556080587	0	12 study 1 5
1171556086587	0	13 study 1 7
1171556121743	0	1 test 1 11
1171556127743	0	2 test 1 12
1171556133743	0	3 test 1 10
1171556139743	0	4 test 1 2
1171556145743	0	5 test 1 7
1171556151743	0	6 test 1 0
1171556157743	0	7 test 1 4
1171556163743	0	8 test 1 8
1171556169743	0	9 test 1 1
1171556175743	0	10 test 1 3
1171556181743	0	11 test 1 6
1171556187743	0	12 test 1 9
1171556193743	0	13 test 1 5
1171556216366	0	1 study 2 6
1171556222366	0	2 study 2 1
1171556228366	0	3 study 2 4
1171556234366	0	4 study 2 5
1171556240366	0	5 study 2 9
1171556246366	0	6 study 2 3
1171556252366	0	7 study 2 8
1171556258366	0	8 study 2 10
1171556264366	0	9 study 2 2
1171556270366	0	10 study 2 12
1171556276366	0	11 study 2 7
1171556282366	0	12 study 2 0
1171556288366	0	13 study 2 11
1171556299188	0	1 test 2 3
1171556305188	0	2 test 2 1
1171556311188	0	3 test 2 4
1171556317188	0	4 test 2 0
1171556323188	0	5 test 2 10
1171556329188	0	6 test 2 12
1171556335188	0	7 test 2 5
1171556341188	0	8 test 2 7
1171556347188	0	9 test 2 6
1171556353188	0	10 test 2 8
1171556359188	0	11 test 2 2
1171556365188	0	12 test 2 11
1171556371188	0	13 test 2 9
1171556383830	0	1 study 3 6
1171556389830	0	2 study 3 1
1171556395830	0	3 study 3 2
1171556401830	0	4 study 3 7
1171556407830	0	5 study 3 5
1171556413830	0	6 study 3 0
1171556419830	0	7 study 3 3
1171556425830	0	8 study 3 9
1171556431830	0	9 study 3 8
1171556437830	0	10 study 3 11
1171556443830	0	11 study 3 10
1171556449830	0	12 study 3 4
1171556455830	0	13 study 3 12
1171556467104	0	1 test 3 8
1171556473104	0	2 test 3 9
1171556479104	0	3 test 3 4
1171556485104	0	4 test 3 11
1171556491104	0	5 test 3 1
1171556497104	0	6 test 3 10
1171556503104	0	7 test 3 3
1171556509104	0	8 test 3 5
1171556515104	0	9 test 3 6
1171556521104	0	10 test 3 7
1171556527104	0	11 test 3 2
1171556533104	0	12 test 3 0
1171556539104	0	13 test 3 12
1171556558384	0	1 study 4 7
1171556564384	0	2 study 4 9
1171556570384	0	3 study 4 3
1171556576384	0	4 study 4 1
1171556582384	0	5 study 4 8
1171556588384	0	6 study 4 4
1171556594384	0	7 study 4 2
1171556600384	0	8 study 4 11
1171556606384	0	9 study 4 12
1171556612384	0	10 study 4 10
1171556618384	0	11 study 4 6
1171556624384	0	12 study 4 0
1171556630384	0	13 study 4 5
1171556641406	0	1 test 4 1
1171556647406	0	2 test 4 10
1171556653406	0	3 test 4 3
1171556659406	0	4 test 4 0
1171556665406	0	5 test 4 4
1171556671406	0	6 test 4 8
1171556677406	0	7 test 4 11
1171556683406	0	8 test 4 6
1171556689406	0	9 test 4 5
1171556695406	0	10 test 4 9
1171556701406	0	11 test 4 12
1171556707406	0	12 test 4 2
1171556713406	0	13 test 4 7
1171556726601	0	1 study 5 8
1171556732601	0	2 study 5 1
1171556738601	0	3 study 5 10
1171556744601	0	4 study 5 5
1171556750601	0	5 study 5 3
1171556756601	0	6 study 5 0
1171556762601	0	7 study 5 6
1171556768601	0	8 study 5 12
1171556774601	0	9 study 5 9
1171556780602	0	10 study 5 2
1171556786602	0	11 study 5 4
1171556792602	0	12 study 5 11
1171556798602	0	13 study 5 7
1171556809823	0	1 test 5 4
1171556815823	0	2 test 5 0
1171556821823	0	3 test 5 2
1171556827823	0	4 test 5 6
1171556833823	0	5 test 5 12
1171556839823	0	6 test 5 3
1171556845823	0	7 test 5 7
1171556851823	0	8 test 5 9
1171556857823	0	9 test 5 1
1171556863823	0	10 test 5 11
1171556869823	0	11 test 5 5
1171556875823	0	12 test 5 8
1171556881823	0	13 test 5 10
