subject_ID,roll_cat_len_level,log_lag_bin,Az,log_lag_disp
89,>=2,2,0.4831935726225466,8.0
89,>=2,3,0.5567933766715125,21.0
89,>=2,4,0.5577946577012253,55.0
89,>=2,5,,149.0
90,0-1,0,0.8186447514221817,1.0
90,0-1,2,0.7948704869461574,8.0
90,0-1,3,0.720653444303892,21.0
90,0-1,4,0.6789802432211336,55.0
90,0-1,5,0.66386872615507,149.0
90,>=2,0,0.8159621976312781,1.0
90,>=2,2,0.8179272808364102,8.0
90,>=2,3,0.5607241718175834,21.0
90,>=2,4,0.6730970887010987,55.0
90,>=2,5,,149.0
91,0-1,0,0.6102279936354247,1.0
91,0-1,2,0.545811383365265,8.0
91,0-1,3,0.584888465058688,21.0
91,0-1,4,0.5423557126622242,55.0
91,0-1,5,0.6397130591050578,149.0
91,>=2,0,0.5917179416529897,1.0
91,>=2,2,0.6282088523415353,8.0
91,>=2,3,0.6090565010415545,21.0
91,>=2,4,0.5220795745785898,55.0
91,>=2,5,0.528852527923149,149.0
92,0-1,0,0.833391195049898,1.0
92,0-1,2,0.7673388234331904,8.0
92,0-1,3,0.7616489858140207,21.0
92,0-1,4,0.7235087822112798,55.0
92,0-1,5,0.718148769303861,149.0
92,>=2,0,0.8601006501554722,1.0
92,>=2,2,0.7758476977909081,8.0
92,>=2,3,0.6227470653866828,21.0
92,>=2,4,0.5982527722180478,55.0
92,>=2,5,0.7776370729986958,149.0
93,0-1,0,0.6669911822527612,1.0
93,0-1,2,0.5418514789041226,8.0
93,0-1,3,0.588733930156373,21.0
93,0-1,4,0.5063076509423099,55.0
93,0-1,5,0.275,149.0
93,>=2,0,0.4043495007238094,1.0
93,>=2,2,0.6488552929614325,8.0
93,>=2,3,0.45525829633440174,21.0
93,>=2,4,0.6249999999999993,55.0
93,>=2,5,,149.0
94,0-1,0,0.8507719376992717,1.0
94,0-1,2,0.8031884360500352,8.0
94,0-1,3,0.8290319459177706,21.0
94,0-1,4,0.7921495192084202,55.0
94,0-1,5,0.7563562184715859,149.0
94,>=2,0,0.8378852537683557,1.0
94,>=2,2,0.710099535470475,8.0
94,>=2,3,0.6509921610067285,21.0
94,>=2,4,0.7631961876970306,55.0
94,>=2,5,,149.0
95,0-1,0,0.5546663403562643,1.0
95,0-1,2,0.5579741795278481,8.0
95,0-1,3,0.45311680853445063,21.0
95,0-1,4,0.3875368283605809,55.0
95,0-1,5,,149.0
95,>=2,0,0.5039728782209383,1.0
95,>=2,2,0.5657705767459096,8.0
95,>=2,3,0.5762153918039986,21.0
95,>=2,4,,55.0
95,>=2,5,,149.0
96,0-1,0,0.9358569115268837,1.0
96,0-1,2,0.8839215673372174,8.0
96,0-1,3,0.8573520283135135,21.0
96,0-1,4,0.7503727086787212,55.0
96,0-1,5,0.5889596197495064,149.0
96,>=2,0,0.9327909735958622,1.0
96,>=2,2,0.8520681690315302,8.0
96,>=2,3,0.7979674717132801,21.0
96,>=2,4,0.5066607688444483,55.0
96,>=2,5,0.5272979651189346,149.0
97,0-1,0,0.5021402409466904,1.0
97,0-1,2,0.6084873834510329,8.0
97,0-1,3,0.5223295634996231,21.0
97,0-1,4,0.47504856986547656,55.0
97,0-1,5,0.40223338008886705,149.0
97,>=2,0,0.705895878344561,1.0
97,>=2,2,0.5452241331616409,8.0
97,>=2,3,0.630651007457762,21.0
97,>=2,4,0.5861597377650746,55.0
97,>=2,5,0.43796595863993976,149.0
98,0-1,0,0.5682221398874642,1.0
98,0-1,2,0.37538178346474066,8.0
98,0-1,3,0.4145491621239106,21.0
98,0-1,4,0.553261481537724,55.0
98,0-1,5,0.4564435177024204,149.0
98,>=2,0,0.40792534287503535,1.0
98,>=2,2,0.43761411182158183,8.0
98,>=2,3,0.7187091546397251,21.0
98,>=2,4,0.5086764563388289,55.0
98,>=2,5,0.6438825100828007,149.0
100,0-1,0,0.37973928129998524,1.0
100,0-1,2,0.5383372900308797,8.0
100,0-1,3,0.49643723054845434,21.0
100,0-1,4,0.477279857689722,55.0
100,0-1,5,0.5592511302774431,149.0
100,>=2,0,0.5000404403261756,1.0
100,>=2,2,0.5233199787098868,8.0
100,>=2,3,0.5152991652450315,21.0
100,>=2,4,0.4566548406398334,55.0
100,>=2,5,0.51091820453422,149.0
101,0-1,0,0.9656763433968398,1.0
101,0-1,2,0.9783892266565333,8.0
101,0-1,3,0.9618951617167842,21.0
101,0-1,4,0.9335233313230485,55.0
101,0-1,5,0.7550888453874824,149.0
101,>=2,0,0.9861111111111113,1.0
101,>=2,2,0.9775437526666617,8.0
101,>=2,3,0.9444444444444443,21.0
101,>=2,4,0.9166666666666665,55.0
101,>=2,5,,149.0
102,0-1,0,0.5223056574716941,1.0
102,0-1,2,0.486133507490192,8.0
102,0-1,3,0.49444996495323373,21.0
102,0-1,4,0.5942816072219557,55.0
102,0-1,5,0.6699987412742805,149.0
102,>=2,0,0.503905613622,1.0
102,>=2,2,0.45306630814941423,8.0
102,>=2,3,0.45084151017907764,21.0
102,>=2,4,0.40220249267959773,55.0
102,>=2,5,,149.0
103,0-1,0,0.6246426798330427,1.0
103,0-1,2,0.5488250333214693,8.0
103,0-1,3,0.49545558783086174,21.0
103,0-1,4,0.4663848543004234,55.0
103,0-1,5,0.5946339421066235,149.0
103,>=2,0,0.44534999343632364,1.0
103,>=2,2,0.4975798854392657,8.0
103,>=2,3,0.5656941959583232,21.0
103,>=2,4,0.6189695453684286,55.0
103,>=2,5,0.5801348966993283,149.0
104,0-1,0,0.5699286200739981,1.0
104,0-1,2,0.40483842451167856,8.0
104,0-1,3,0.5147965886068675,21.0
104,0-1,4,0.49013730512818526,55.0
104,0-1,5,0.7673449715373254,149.0
104,>=2,0,0.5374721631964929,1.0
104,>=2,2,0.5034281501400556,8.0
104,>=2,3,0.30933464239261743,21.0
104,>=2,4,0.46617468798473294,55.0
104,>=2,5,,149.0
105,0-1,0,0.7117410838420974,1.0
105,0-1,2,0.8060237769558942,8.0
105,0-1,3,0.9107239444440078,21.0
105,0-1,4,0.6821058129626857,55.0
105,0-1,5,0.8570694855121969,149.0
105,>=2,0,0.6686764959899067,1.0
105,>=2,2,0.6957087539307474,8.0
105,>=2,3,0.49588740486322735,21.0
105,>=2,4,0.8807212221419328,55.0
105,>=2,5,0.16666666666666663,149.0
106,0-1,0,0.7146204578766024,1.0
106,0-1,2,0.5701523787133838,8.0
106,0-1,3,0.571641568437764,21.0
106,0-1,4,0.4793666207184225,55.0
106,0-1,5,0.4895666724984453,149.0
106,>=2,0,0.3611288053939373,1.0
106,>=2,2,0.49872790976007597,8.0
106,>=2,3,0.6367326451102571,21.0
106,>=2,4,0.382865999153996,55.0
106,>=2,5,,149.0
107,0-1,0,0.7322538480543234,1.0
107,0-1,2,0.7291449267406599,8.0
107,0-1,3,0.5775178512946518,21.0
107,0-1,4,0.443084194825741,55.0
107,0-1,5,0.5378618156545711,149.0
107,>=2,0,0.7505617601711068,1.0
107,>=2,2,0.6230396989956992,8.0
107,>=2,3,0.5209314760347115,21.0
107,>=2,4,0.5474267306787401,55.0
107,>=2,5,,149.0
108,0-1,0,0.5989777663418675,1.0
108,0-1,2,0.5026658662983373,8.0
108,0-1,3,0.4879898325313705,21.0
108,0-1,4,0.4534119920919672,55.0
108,0-1,5,0.34713082289912006,149.0
108,>=2,0,0.36796955782630003,1.0
108,>=2,2,0.55961394815915,8.0
108,>=2,3,0.5003465388888174,21.0
108,>=2,4,0.5793270394891281,55.0
108,>=2,5,,149.0
109,0-1,0,0.8692139630845965,1.0
109,0-1,2,0.8864314828651744,8.0
109,0-1,3,0.9268411873693699,21.0
109,0-1,4,0.1873695621529357,55.0
109,0-1,5,,149.0
109,>=2,0,0.8169339867711681,1.0
109,>=2,2,0.7747156405372408,8.0
109,>=2,3,0.8241583744069206,21.0
109,>=2,4,,55.0
109,>=2,5,,149.0
110,0-1,0,0.7685332535795109,1.0
110,0-1,2,0.49557126096059223,8.0
110,0-1,3,0.6553508761674665,21.0
110,0-1,4,0.5422101010714143,55.0
110,0-1,5,0.49749678220741833,149.0
110,>=2,0,0.5104189517039385,1.0
110,>=2,2,0.6179692538325199,8.0
110,>=2,3,0.5994251047327259,21.0
110,>=2,4,0.5640845464303768,55.0
110,>=2,5,,149.0
111,0-1,0,0.5036414726644562,1.0
111,0-1,2,0.4496150024893171,8.0
111,0-1,3,0.5376719355755786,21.0
111,0-1,4,0.3091267146021689,55.0
111,0-1,5,0.40487482421274185,149.0
111,>=2,0,0.5205592285915706,1.0
111,>=2,2,0.43555709625223454,8.0
111,>=2,3,0.18750000000000006,21.0
111,>=2,4,0.5441852254825686,55.0
111,>=2,5,,149.0
112,0-1,0,0.4717569811572987,1.0
112,0-1,2,0.5014579218253269,8.0
112,0-1,3,0.5715194753711689,21.0
112,0-1,4,0.5444514875916601,55.0
112,0-1,5,0.38389608482376764,149.0
112,>=2,0,0.6389367081711244,1.0
112,>=2,2,0.5741167520602809,8.0
112,>=2,3,0.5478236056812272,21.0
112,>=2,4,0.6750012438942629,55.0
112,>=2,5,,149.0
113,0-1,0,0.418398868323256,1.0
113,0-1,2,0.5522883214897955,8.0
113,0-1,3,0.5506788287283191,21.0
113,0-1,4,0.4985631724007755,55.0
113,0-1,5,0.8174067195472956,149.0
113,>=2,0,0.48738413018635346,1.0
113,>=2,2,0.6242279071965237,8.0
113,>=2,3,0.5179962078199495,21.0
113,>=2,4,0.43782475491203343,55.0
113,>=2,5,,149.0
114,0-1,0,0.9166666666666645,1.0
114,0-1,2,0.8325400717600202,8.0
114,0-1,3,0.7299762981237328,21.0
114,0-1,4,0.7944699381601581,55.0
114,0-1,5,0.7388027792628195,149.0
114,>=2,0,0.8704444051052687,1.0
114,>=2,2,0.755359285393465,8.0
114,>=2,3,0.4832066283120821,21.0
114,>=2,4,0.3000000000000027,55.0
114,>=2,5,0.5,149.0
115,0-1,0,0.49503338699789085,1.0
115,0-1,2,0.34639222549285253,8.0
115,0-1,3,0.4949425598931864,21.0
115,0-1,4,0.47745086994572017,55.0
115,0-1,5,0.5176204449488707,149.0
115,>=2,0,0.23283795933029156,1.0
115,>=2,2,0.44183721017261984,8.0
115,>=2,3,0.7039751571503106,21.0
115,>=2,4,0.462912823529821,55.0
115,>=2,5,0.7434208623903428,149.0
116,0-1,0,0.526312014977475,1.0
116,0-1,2,0.5365857970824445,8.0
116,0-1,3,0.5216476130918879,21.0
116,0-1,4,0.5288996348809967,55.0
116,0-1,5,0.5493607630706011,149.0
116,>=2,0,0.5423199795602726,1.0
116,>=2,2,0.5737296766349008,8.0
116,>=2,3,0.5541807923129874,21.0
116,>=2,4,0.5310646509608523,55.0
116,>=2,5,0.5847929426068635,149.0
117,0-1,0,0.8651871380585587,1.0
117,0-1,2,0.9548186569345232,8.0
117,0-1,3,0.9183237817780878,21.0
117,0-1,4,0.9121465364807673,55.0
117,0-1,5,0.5950333539648547,149.0
117,>=2,0,0.960379449570792,1.0
117,>=2,2,0.9037035884475735,8.0
117,>=2,3,0.9539277946453956,21.0
117,>=2,4,0.8477003677415573,55.0
117,>=2,5,,149.0
118,0-1,0,0.5531626154895597,1.0
118,0-1,2,0.40568436880875064,8.0
118,0-1,3,0.521586847335414,21.0
118,0-1,4,0.5134173180711818,55.0
118,0-1,5,0.41432816722765375,149.0
118,>=2,0,0.4181457663192906,1.0
118,>=2,2,0.49239156057224304,8.0
118,>=2,3,0.6707725258059112,21.0
118,>=2,4,0.5168429412940102,55.0
118,>=2,5,,149.0
119,0-1,0,0.5310635977079486,1.0
119,0-1,2,0.5538585863244001,8.0
119,0-1,3,0.5581062667974741,21.0
119,0-1,4,0.6530457013605756,55.0
119,0-1,5,,149.0
119,>=2,0,0.5569081636533569,1.0
119,>=2,2,0.46222485922266887,8.0
119,>=2,3,0.556024715109074,21.0
119,>=2,4,0.6239007660762799,55.0
119,>=2,5,,149.0
121,0-1,0,0.9322556961968137,1.0
121,0-1,2,0.981504350017766,8.0
121,0-1,3,0.9588775040308867,21.0
121,0-1,4,0.9707034194981632,55.0
121,0-1,5,0.707338343497492,149.0
121,>=2,0,0.9701495438160479,1.0
121,>=2,2,0.9507510868194486,8.0
121,>=2,3,0.953258853428172,21.0
121,>=2,4,0.49736595797346805,55.0
121,>=2,5,,149.0
123,0-1,0,0.9669005612533538,1.0
123,0-1,2,0.8994737217743694,8.0
123,0-1,3,0.8964089111304847,21.0
123,0-1,4,0.8678074609150348,55.0
123,0-1,5,0.8563584022431621,149.0
123,>=2,0,0.9500880038436345,1.0
123,>=2,2,0.927038318614902,8.0
123,>=2,3,0.8079307619145883,21.0
123,>=2,4,0.8792112295050651,55.0
123,>=2,5,,149.0
124,0-1,0,0.48249081511654346,1.0
124,0-1,2,0.5565583299602191,8.0
124,0-1,3,0.5290770393241793,21.0
124,0-1,4,0.4735877762651137,55.0
124,0-1,5,0.48332066955898295,149.0
124,>=2,0,0.4107397172106571,1.0
124,>=2,2,0.5071105118548318,8.0
124,>=2,3,0.5218320760246971,21.0
124,>=2,4,0.5260894519506666,55.0
124,>=2,5,,149.0
125,0-1,0,0.8763071124167705,1.0
125,0-1,2,0.8538456539451724,8.0
125,0-1,3,0.7515253416833474,21.0
125,0-1,4,0.8393767971829689,55.0
125,0-1,5,0.6966586934293342,149.0
125,>=2,0,0.769350136968669,1.0
125,>=2,2,0.7279815855921058,8.0
125,>=2,3,0.8635608066050375,21.0
125,>=2,4,0.6397311120486842,55.0
125,>=2,5,0.8607102690581634,149.0
126,0-1,0,0.930706834627132,1.0
126,0-1,2,0.9789532545093654,8.0
126,0-1,3,0.9554919179459282,21.0
126,0-1,4,0.8410278528618103,55.0
126,0-1,5,0.8920512424224492,149.0
126,>=2,0,0.9756106574855233,1.0
126,>=2,2,0.8928571428571428,8.0
126,>=2,3,0.8891728102191656,21.0
126,>=2,4,0.875,55.0
126,>=2,5,,149.0
127,0-1,0,0.8058647732348396,1.0
127,0-1,2,0.8822227262778284,8.0
127,0-1,3,0.713544334023492,21.0
127,0-1,4,0.6312684564584381,55.0
127,0-1,5,0.5043521741187696,149.0
127,>=2,0,0.8497645108240989,1.0
127,>=2,2,0.8400677575722904,8.0
127,>=2,3,0.7817420299183828,21.0
127,>=2,4,0.793264502043394,55.0
127,>=2,5,0.8083256602787857,149.0
128,0-1,0,0.7286901983974092,1.0
128,0-1,2,0.8651878510234763,8.0
128,0-1,3,0.6682469818457849,21.0
128,0-1,4,0.6583299671464025,55.0
128,0-1,5,,149.0
128,>=2,0,0.7522800403759923,1.0
128,>=2,2,0.6236748560815186,8.0
128,>=2,3,0.855536654042675,21.0
128,>=2,4,,55.0
128,>=2,5,,149.0
130,0-1,0,0.8484497444698351,1.0
130,0-1,2,0.854631875697742,8.0
130,0-1,3,0.7339128848774187,21.0
130,0-1,4,0.6812099140425464,55.0
130,0-1,5,0.03124999999999964,149.0
130,>=2,0,0.4949647241366034,1.0
130,>=2,2,0.5620287436383337,8.0
130,>=2,3,0.6905815410939138,21.0
130,>=2,4,0.6562831968971039,55.0
130,>=2,5,,149.0
131,0-1,0,0.95,1.0
131,0-1,2,0.9862726146117072,8.0
131,0-1,3,0.9728114873910425,21.0
131,0-1,4,0.9555295001401101,55.0
131,0-1,5,0.8987367259406154,149.0
131,>=2,0,0.9757658404446231,1.0
131,>=2,2,0.9672468685960197,8.0
131,>=2,3,0.9306762886384599,21.0
131,>=2,4,0.8921659481082056,55.0
131,>=2,5,0.75,149.0
132,0-1,0,0.8292690686482879,1.0
132,0-1,2,0.7971382689053171,8.0
132,0-1,3,0.8665116690852879,21.0
132,0-1,4,0.6756890447851805,55.0
132,0-1,5,0.6438825100828007,149.0
132,>=2,0,0.8486377216398164,1.0
132,>=2,2,0.8387918851128456,8.0
132,>=2,3,0.7305139553558831,21.0
132,>=2,4,0.8597510467490705,55.0
132,>=2,5,,149.0
133,0-1,0,0.5220592457344908,1.0
133,0-1,2,0.6350068298638338,8.0
133,0-1,3,0.611702693762404,21.0
133,0-1,4,0.5160358496460477,55.0
133,0-1,5,0.59051567950013,149.0
133,>=2,0,0.38583742106080915,1.0
133,>=2,2,0.5792116760809776,8.0
133,>=2,3,0.46400363094485264,21.0
133,>=2,4,0.4027249870958589,55.0
133,>=2,5,,149.0
134,0-1,0,0.029411764705882266,1.0
134,0-1,2,0.20477694766350063,8.0
134,0-1,3,0.4702602206676526,21.0
134,0-1,4,0.44261054314983633,55.0
134,0-1,5,,149.0
134,>=2,0,0.14024077796207846,1.0
134,>=2,2,0.15022485440585165,8.0
134,>=2,3,0.2738165262730769,21.0
134,>=2,4,0.6809913088135523,55.0
134,>=2,5,,149.0
135,0-1,0,0.8183994222696159,1.0
135,0-1,2,0.6292758494520474,8.0
135,0-1,3,0.616248131453825,21.0
135,0-1,4,0.4975419101209808,55.0
135,0-1,5,0.4445310058216475,149.0
135,>=2,0,0.6765723253274483,1.0
135,>=2,2,0.4863787840070068,8.0
135,>=2,3,0.4765682964865484,21.0
135,>=2,4,0.4888293967093304,55.0
135,>=2,5,,149.0
136,0-1,0,0.9444444444444442,1.0
136,0-1,2,0.9887202965945479,8.0
136,0-1,3,0.9947961278627978,21.0
136,0-1,4,0.966643410948802,55.0
136,0-1,5,0.9331124491622611,149.0
136,>=2,0,0.9722222222222222,1.0
136,>=2,2,0.9467501063512938,8.0
136,>=2,3,0.9615384615384615,21.0
136,>=2,4,0.8160107070107132,55.0
136,>=2,5,0.8268183534694609,149.0
137,0-1,0,0.987580398729046,1.0
137,0-1,2,0.9629853431344297,8.0
137,0-1,3,0.9221393447780759,21.0
137,0-1,4,0.7120556057753119,55.0
137,0-1,5,,149.0
137,>=2,0,0.9564823570064862,1.0
137,>=2,2,0.951608230666377,8.0
137,>=2,3,0.9,21.0
137,>=2,4,0.8333333333333334,55.0
137,>=2,5,,149.0
138,0-1,0,0.6292782555183362,1.0
138,0-1,2,0.6533103068599992,8.0
138,0-1,3,0.6101008655907859,21.0
138,0-1,4,0.6554260084247397,55.0
138,0-1,5,0.6946884210248906,149.0
138,>=2,0,0.5880915310054668,1.0
138,>=2,2,0.558315550609606,8.0
138,>=2,3,0.6084569318317883,21.0
138,>=2,4,0.6353600641888143,55.0
138,>=2,5,,149.0
139,0-1,0,0.6866492739286121,1.0
139,0-1,2,0.6662830531372451,8.0
139,0-1,3,0.5451798696789184,21.0
139,0-1,4,0.5445248054639557,55.0
139,0-1,5,,149.0
139,>=2,0,0.6616418235161698,1.0
139,>=2,2,0.4470050318238323,8.0
139,>=2,3,0.5622037808491823,21.0
139,>=2,4,0.24999999999999994,55.0
139,>=2,5,,149.0
140,0-1,0,0.4485047863872599,1.0
140,0-1,2,0.5135308456048182,8.0
140,0-1,3,0.5045811009032029,21.0
140,0-1,4,0.48725103799032554,55.0
140,0-1,5,0.46216300564190066,149.0
140,>=2,0,0.46338490180027636,1.0
140,>=2,2,0.5656417699586983,8.0
140,>=2,3,0.5276453347954336,21.0
140,>=2,4,0.5090645693251438,55.0
140,>=2,5,0.5536537198157926,149.0
141,0-1,0,0.944346005572612,1.0
141,0-1,2,0.9367346493233247,8.0
141,0-1,3,0.9573544905785684,21.0
141,0-1,4,0.9647118996307052,55.0
141,0-1,5,0.6438825100828007,149.0
141,>=2,0,0.9857966989041405,1.0
141,>=2,2,0.9679961035745068,8.0
141,>=2,3,0.941758836403564,21.0
141,>=2,4,0.8884235549463892,55.0
141,>=2,5,,149.0
142,0-1,0,0.6097023104357897,1.0
142,0-1,2,0.6774130544515091,8.0
142,0-1,3,0.5200124848447912,21.0
142,0-1,4,0.5801643456995611,55.0
142,0-1,5,0.4763616561947268,149.0
142,>=2,0,0.5942446353548292,1.0
142,>=2,2,0.4746699228846486,8.0
142,>=2,3,0.5212568121216017,21.0
142,>=2,4,0.6465315010145822,55.0
142,>=2,5,0.514702375203012,149.0
143,0-1,0,0.9193548387096848,1.0
143,0-1,2,0.9163599369685271,8.0
143,0-1,3,0.947339291268381,21.0
143,0-1,4,0.42653141248406823,55.0
143,0-1,5,,149.0
143,>=2,0,0.9620048978248689,1.0
143,>=2,2,0.9796161668283487,8.0
143,>=2,3,0.6439214419868222,21.0
143,>=2,4,0.840917868552165,55.0
143,>=2,5,,149.0
144,0-1,0,0.7431519551103215,1.0
144,0-1,2,0.8761713668585626,8.0
144,0-1,3,0.8573677378020141,21.0
144,0-1,4,0.7413781855461286,55.0
144,0-1,5,0.642186615645796,149.0
144,>=2,0,0.8869269107715787,1.0
144,>=2,2,0.6639280280815707,8.0
144,>=2,3,0.8312228938430035,21.0
144,>=2,4,0.7866550577567915,55.0
144,>=2,5,0.45968986501497544,149.0
145,0-1,0,0.669864638830279,1.0
145,0-1,2,0.5801105850966511,8.0
145,0-1,3,0.5847142114490256,21.0
145,0-1,4,0.7305741169005211,55.0
145,0-1,5,,149.0
145,>=2,0,0.5100686448214367,1.0
145,>=2,2,0.6060060842398869,8.0
145,>=2,3,0.5861483542433655,21.0
145,>=2,4,0.5532839733664477,55.0
145,>=2,5,,149.0
146,0-1,0,0.7652867453776343,1.0
146,0-1,2,0.7627850979837351,8.0
146,0-1,3,0.6907255334268311,21.0
146,0-1,4,0.49999999999999994,55.0
146,0-1,5,,149.0
146,>=2,0,0.7621506088102541,1.0
146,>=2,2,0.6986794405802578,8.0
146,>=2,3,0.34727033644717253,21.0
146,>=2,4,,55.0
146,>=2,5,,149.0
147,0-1,0,0.9510465019894464,1.0
147,0-1,2,0.9608760394656497,8.0
147,0-1,3,0.9550351287113051,21.0
147,0-1,4,0.8163360518086433,55.0
147,0-1,5,0.884038700803248,149.0
147,>=2,0,0.9279922425034342,1.0
147,>=2,2,0.9572700168002372,8.0
147,>=2,3,0.749047749861231,21.0
147,>=2,4,0.6428571428571428,55.0
147,>=2,5,,149.0
148,0-1,0,0.5352330405876601,1.0
148,0-1,2,0.4729130602592891,8.0
148,0-1,3,0.5239549544012208,21.0
148,0-1,4,0.5000413508173301,55.0
148,0-1,5,,149.0
148,>=2,0,0.5077499414616554,1.0
148,>=2,2,0.5833592544737365,8.0
148,>=2,3,0.452561046202019,21.0
148,>=2,4,0.5890476020932918,55.0
148,>=2,5,,149.0
149,0-1,0,0.8357863491487398,1.0
149,0-1,2,0.8837651767925202,8.0
149,0-1,3,0.8758495085632543,21.0
149,0-1,4,0.7389947045012453,55.0
149,0-1,5,0.8552109606890981,149.0
149,>=2,0,0.903277218546434,1.0
149,>=2,2,0.858521797472022,8.0
149,>=2,3,0.642857142857143,21.0
149,>=2,4,0.7837986971947436,55.0
149,>=2,5,,149.0
150,0-1,0,0.47938063485876137,1.0
150,0-1,2,0.5114540335235894,8.0
150,0-1,3,0.4844918940832153,21.0
150,0-1,4,0.6004698183088755,55.0
150,0-1,5,,149.0
150,>=2,0,0.45772773394731114,1.0
150,>=2,2,0.5688464862061591,8.0
150,>=2,3,0.6282534314311292,21.0
150,>=2,4,0.3138721488423551,55.0
150,>=2,5,,149.0
152,0-1,0,0.8403595829766246,1.0
152,0-1,2,0.48417562516063567,8.0
152,0-1,3,0.5269993739441935,21.0
152,0-1,4,0.5305388998363205,55.0
152,0-1,5,0.5388317202149778,149.0
152,>=2,0,0.5183385653568578,1.0
152,>=2,2,0.04166666666666664,8.0
152,>=2,3,0.5265710328113686,21.0
152,>=2,4,0.2979251898839683,55.0
152,>=2,5,,149.0
153,0-1,0,0.9024740981161289,1.0
153,0-1,2,0.879949025190059,8.0
153,0-1,3,0.8828686331634243,21.0
153,0-1,4,0.6065041424209432,55.0
153,0-1,5,0.9331267295280102,149.0
153,>=2,0,0.8861172955397447,1.0
153,>=2,2,0.9124787160651914,8.0
153,>=2,3,0.8497280682086241,21.0
153,>=2,4,0.7499999999999999,55.0
153,>=2,5,,149.0
155,0-1,0,0.9597028739402489,1.0
155,0-1,2,0.9382224453124456,8.0
155,0-1,3,0.9221220323524311,21.0
155,0-1,4,0.8641069231907225,55.0
155,0-1,5,0.783857404444166,149.0
155,>=2,0,0.9049977608087945,1.0
155,>=2,2,0.9457822370312046,8.0
155,>=2,3,0.791797985952168,21.0
155,>=2,4,0.7500000000000003,55.0
155,>=2,5,,149.0
156,0-1,0,0.9835512018509691,1.0
156,0-1,2,0.9776878924688479,8.0
156,0-1,3,0.9648866723593807,21.0
156,0-1,4,0.7215906996290871,55.0
156,0-1,5,,149.0
156,>=2,0,0.9912931201776608,1.0
156,>=2,2,0.9819794400087228,8.0
156,>=2,3,0.9545454545454545,21.0
156,>=2,4,0.7906763936196602,55.0
156,>=2,5,,149.0
157,0-1,0,0.8880272307186051,1.0
157,0-1,2,0.7742609121215762,8.0
157,0-1,3,0.6420547460000556,21.0
157,0-1,4,0.5860580502715498,55.0
157,0-1,5,,149.0
157,>=2,0,0.8517739825071253,1.0
157,>=2,2,0.812917775185346,8.0
157,>=2,3,0.9104523893526106,21.0
157,>=2,4,0.24999999999999956,55.0
157,>=2,5,,149.0
159,0-1,0,0.7570401543966632,1.0
159,0-1,2,0.6266397180843559,8.0
159,0-1,3,0.639830976851546,21.0
159,0-1,4,0.6569285921758057,55.0
159,0-1,5,0.3312395917543479,149.0
159,>=2,0,0.7674520195595866,1.0
159,>=2,2,0.7735925828828911,8.0
159,>=2,3,0.7138322694569949,21.0
159,>=2,4,0.7458518080381864,55.0
159,>=2,5,,149.0
160,0-1,0,0.7214279675389844,1.0
160,0-1,2,0.6638288344978249,8.0
160,0-1,3,0.5196602495378253,21.0
160,0-1,4,0.5003880796816856,55.0
160,0-1,5,,149.0
160,>=2,0,0.712213275486014,1.0
160,>=2,2,0.6054133480655969,8.0
160,>=2,3,0.6463153724158899,21.0
160,>=2,4,0.6794426781598177,55.0
160,>=2,5,,149.0
161,0-1,0,0.4762207287790839,1.0
161,0-1,2,0.45572871037717083,8.0
161,0-1,3,0.5165487097450714,21.0
161,0-1,4,0.4778875493118343,55.0
161,0-1,5,,149.0
161,>=2,0,0.48370539395054585,1.0
161,>=2,2,0.3658261865310654,8.0
161,>=2,3,0.5136932199197998,21.0
161,>=2,4,0.4713569219403372,55.0
161,>=2,5,,149.0
162,0-1,0,0.8012110268909598,1.0
162,0-1,2,0.6464253683265789,8.0
162,0-1,3,0.6246525343327792,21.0
162,0-1,4,0.6145617096240968,55.0
162,0-1,5,0.2500000000000001,149.0
162,>=2,0,0.802448954312577,1.0
162,>=2,2,0.7766202023875663,8.0
162,>=2,3,0.7394682221151203,21.0
162,>=2,4,0.6118902738017822,55.0
162,>=2,5,,149.0
163,0-1,0,0.6813228700718055,1.0
163,0-1,2,0.47114728695837793,8.0
163,0-1,3,0.5265758130023277,21.0
163,0-1,4,0.5578271741362631,55.0
163,0-1,5,,149.0
163,>=2,0,0.5318920010657656,1.0
163,>=2,2,0.46526947741325414,8.0
163,>=2,3,0.46500581145664355,21.0
163,>=2,4,0.3560604159595248,55.0
163,>=2,5,,149.0
164,0-1,0,0.6890265319769515,1.0
164,0-1,2,0.633667342532451,8.0
164,0-1,3,0.5702116064183459,21.0
164,0-1,4,0.5441610716814282,55.0
164,0-1,5,0.007817929021748517,149.0
164,>=2,0,0.6354431660156692,1.0
164,>=2,2,0.7023896374296493,8.0
164,>=2,3,0.5430134881377301,21.0
164,>=2,4,0.25,55.0
164,>=2,5,,149.0
165,0-1,0,0.8977167504136218,1.0
165,0-1,2,0.44466857746363236,8.0
165,0-1,3,0.4389477672685403,21.0
165,0-1,4,0.39245691023560586,55.0
165,0-1,5,,149.0
165,>=2,0,0.6324740261447382,1.0
165,>=2,2,0.5980862383971935,8.0
165,>=2,3,0.5038659034133763,21.0
165,>=2,4,,55.0
165,>=2,5,,149.0
166,0-1,0,0.6399319525773144,1.0
166,0-1,2,0.5823539674204664,8.0
166,0-1,3,0.6124853506588894,21.0
166,0-1,4,0.551844719061053,55.0
