1159998106996	0	1	 study	1	1	4	DAVE
1159998113024	0	2	 study	1	1	0	ROB
1159998119051	0	3	 study	1	1	10	GEORGE
1159998125091	0	4	 study	1	1	1	RICH
1159998131118	0	5	 study	1	1	15	JOE
1159998137144	0	6	 study	1	1	11	BILL
1159998143158	0	7	 study	1	1	2	JOHN
1159998149171	0	8	 study	1	1	3	MIKE
1159998160371	0	-99	 record	1	1	-99	
1159998161424	0	1	 test	1	1	10	GEORGE
1159998167451	0	2	 test	1	1	4	DAVE
1159998173478	0	3	 test	1	1	11	BILL
1159998179505	0	4	 test	1	1	2	JOHN
1159998185531	0	5	 test	1	1	15	JOE
1159998191558	0	6	 test	1	1	3	MIKE
1159998197585	0	7	 test	1	1	0	ROB
1159998203612	0	8	 test	1	1	1	RICH
1159998213785	0	1	 study	1	2	1	RICH
1159998219812	0	2	 study	1	2	11	BILL
1159998225839	0	3	 study	1	2	15	JOE
1159998231864	0	4	 study	1	2	4	DAVE
1159998237891	0	5	 study	1	2	0	ROB
1159998243918	0	6	 study	1	2	3	MIKE
1159998249944	0	7	 study	1	2	10	GEORGE
1159998255971	0	8	 study	1	2	2	JOHN
1159998264617	0	-99	 record	1	2	-99	
1159998265652	0	1	 test	1	2	10	GEORGE
1159998271679	0	2	 test	1	2	2	JOHN
1159998277706	0	3	 test	1	2	3	MIKE
1159998283732	0	4	 test	1	2	11	BILL
1159998289759	0	5	 test	1	2	1	RICH
1159998295786	0	6	 test	1	2	0	ROB
1159998301799	0	7	 test	1	2	4	DAVE
1159998307826	0	8	 test	1	2	15	JOE
1159998316905	0	1	 study	1	3	3	MIKE
1159998322932	0	2	 study	1	3	11	BILL
1159998328959	0	3	 study	1	3	2	JOHN
1159998334985	0	4	 study	1	3	1	RICH
1159998341013	0	5	 study	1	3	15	JOE
1159998347040	0	6	 study	1	3	0	ROB
1159998353053	0	7	 study	1	3	4	DAVE
1159998359080	0	8	 study	1	3	10	GEORGE
1159998369133	0	-99	 record	1	3	-99	
1159998370173	0	1	 test	1	3	0	ROB
1159998376200	0	2	 test	1	3	11	BILL
1159998382227	0	3	 test	1	3	2	JOHN
1159998388254	0	4	 test	1	3	10	GEORGE
1159998394280	0	5	 test	1	3	15	JOE
1159998400307	0	6	 test	1	3	1	RICH
1159998406334	0	7	 test	1	3	4	DAVE
1159998412361	0	8	 test	1	3	3	MIKE
1159998420574	0	1	 study	1	4	11	BILL
1159998426601	0	2	 study	1	4	10	GEORGE
1159998432641	0	3	 study	1	4	0	ROB
1159998438667	0	4	 study	1	4	2	JOHN
1159998444681	0	5	 study	1	4	3	MIKE
1159998450694	0	6	 study	1	4	15	JOE
1159998456721	0	7	 study	1	4	4	DAVE
1159998462734	0	8	 study	1	4	1	RICH
1159998469774	0	-99	 record	1	4	-99	
1159998470814	0	1	 test	1	4	15	JOE
1159998476841	0	2	 test	1	4	0	ROB
1159998482867	0	3	 test	1	4	4	DAVE
1159998488894	0	4	 test	1	4	1	RICH
1159998494920	0	5	 test	1	4	11	BILL
1159998500947	0	6	 test	1	4	10	GEORGE
1159998506974	0	7	 test	1	4	3	MIKE
1159998513002	0	8	 test	1	4	2	JOHN
1159998522362	0	1	 study	1	5	10	GEORGE
1159998528388	0	2	 study	1	5	15	JOE
1159998534402	0	3	 study	1	5	4	DAVE
1159998540429	0	4	 study	1	5	2	JOHN
1159998546455	0	5	 study	1	5	3	MIKE
1159998552482	0	6	 study	1	5	1	RICH
1159998558509	0	7	 study	1	5	0	ROB
1159998564535	0	8	 study	1	5	11	BILL
1159998571682	0	-99	 record	1	5	-99	
1159998572722	0	1	 test	1	5	0	ROB
1159998578749	0	2	 test	1	5	3	MIKE
1159998584776	0	3	 test	1	5	15	JOE
1159998590802	0	4	 test	1	5	11	BILL
1159998596829	0	5	 test	1	5	1	RICH
1159998602843	0	6	 test	1	5	4	DAVE
1159998608868	0	7	 test	1	5	2	JOHN
1159998614895	0	8	 test	1	5	10	GEORGE
1159998625003	0	1	 study	1	6	3	MIKE
1159998631030	0	2	 study	1	6	1	RICH
1159998637056	0	3	 study	1	6	4	DAVE
1159998643083	0	4	 study	1	6	2	JOHN
1159998649110	0	5	 study	1	6	11	BILL
1159998655136	0	6	 study	1	6	10	GEORGE
1159998661163	0	7	 study	1	6	15	JOE
1159998667177	0	8	 study	1	6	0	ROB
1159998674083	0	-99	 record	1	6	-99	
1159998675115	0	1	 test	1	6	3	MIKE
1159998681137	0	2	 test	1	6	15	JOE
1159998687163	0	3	 test	1	6	4	DAVE
1159998693190	0	4	 test	1	6	10	GEORGE
1159998699217	0	5	 test	1	6	1	RICH
1159998705244	0	6	 test	1	6	11	BILL
1159998711270	0	7	 test	1	6	0	ROB
1159998717297	0	8	 test	1	6	2	JOHN
1159998725177	0	1	 study	1	7	15	JOE
1159998731191	0	2	 study	1	7	11	BILL
1159998737217	0	3	 study	1	7	10	GEORGE
1159998743257	0	4	 study	1	7	1	RICH
1159998749284	0	5	 study	1	7	4	DAVE
1159998755311	0	6	 study	1	7	3	MIKE
1159998761338	0	7	 study	1	7	2	JOHN
1159998767351	0	8	 study	1	7	0	ROB
1159998774231	0	-99	 record	1	7	-99	
1159998775271	0	1	 test	1	7	11	BILL
1159998781298	0	2	 test	1	7	0	ROB
1159998787325	0	3	 test	1	7	1	RICH
1159998793351	0	4	 test	1	7	10	GEORGE
1159998799378	0	5	 test	1	7	4	DAVE
1159998805405	0	6	 test	1	7	15	JOE
1159998811431	0	7	 test	1	7	2	JOHN
1159998817458	0	8	 test	1	7	3	MIKE
1159998825232	0	1	 study	1	8	1	RICH
1159998831258	0	2	 study	1	8	10	GEORGE
1159998837285	0	3	 study	1	8	2	JOHN
1159998843298	0	4	 study	1	8	3	MIKE
1159998849325	0	5	 study	1	8	0	ROB
