1169226262614	0	B	Logging Begins
1169226262614	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	'This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. \n\nYou will respond on the keyboard, with a confidence judgment between 1\nand 6.  A judgment of 6 indicates that you are near certain that the\nprobe is identical to the study item, a judgment of 5 indicates moderate \nconfidence, and a judgment of 4 indicates that you think that the probe\nis identical, but are quite unsure.  A judgment of 1 indicates that you\nare near certain that the probe is NOT identical to the study item, a \njudgment of 2 indicates moderate confidence, and a judgment of 3 indicates\nthat you think that the probe is NOT identical, but are quite unsure.\n\nSo, judgments of 4, 5, and 6 all indicate "YES"; 1, 2, and 3 all indicate\n"NO".\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", \nand "C" will correspond to confidence judgments of 1, 2, and 3, \nrespectively.  "," "." and "/" will correspond to judgments of 4, 5, and \n6, respectively.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nYou will do two blocks, each consisting of 32 trials.\n\nLet\'s proceed!\n\n'
1169226262669	1	INSTRUCTIONSCROLL	0
1169226281757	1	INSTRUCTIONSCROLL	6
1169226281764	1	INSTRUCTIONSCROLL	8
1169226281781	1	INSTRUCTIONSCROLL	9
1169226281797	1	INSTRUCTIONSCROLL	12
1169226281814	1	INSTRUCTIONSCROLL	16
1169226282165	1	INSTRUCTIONSCROLL	17
1169226282182	1	INSTRUCTIONSCROLL	18
1169226282198	1	INSTRUCTIONSCROLL	22
1169226282215	1	INSTRUCTIONSCROLL	25
1169226282930	1	INSTRUCTIONSCROLL	26
1169226282947	1	INSTRUCTIONSCROLL	30
1169226282964	1	INSTRUCTIONSCROLL	33
1169226282980	1	INSTRUCTIONSCROLL	36
1169226282997	1	INSTRUCTIONSCROLL	40
1169226283331	1	INSTRUCTIONSCROLL	41
1169226283348	1	INSTRUCTIONSCROLL	42
1169226283364	1	INSTRUCTIONSCROLL	46
1169226283381	1	INSTRUCTIONSCROLL	49
1169226283398	1	INSTRUCTIONSCROLL	52
1169226283417	1	INSTRUCTIONSCROLL	56
1169226283431	1	INSTRUCTIONSCROLL	60
1169226283448	1	INSTRUCTIONSCROLL	62
1169226287463	1	INSTRUCTIONSCROLL	63
1169226287480	1	INSTRUCTIONSCROLL	64
1169226287496	1	INSTRUCTIONSCROLL	68
1169226287513	1	INSTRUCTIONSCROLL	71
1169226287530	1	INSTRUCTIONSCROLL	74
1169226287546	1	INSTRUCTIONSCROLL	78
