1171052543360	0	B	Logging Begins
1171052543360	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	64	(0, 0, 0)	'In the following experiment, your memory for associating names with faces will be tested.  The task is difficult and requires concentration, so if you need a break at any time let the experimenter know.\n\nSixteen faces will be presented on the screen, consecutively, accompanied by their names.  A woman\'s voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all sixteen faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with name underneath it.  You will have to decide whether or not the name is paired with the appropriate face.  \n\nYou will respond on the keyboard, with a confidence judgment between 1 and 6.  A judgment of 1 indicates that you are near certain that the name given is incorrectly paired with the face, a judgment of 2 indicates moderate confidence, and a judgment of 3 indicates that you think the name is incorrectly paired with the face, but are quite unsure.  A judgment of 6 indicates that you are near certain that the name given is correctly paired with the face, a judgment of 5 indicates moderate confidence, and a judgment of 4 indicates that you think the name is correctly paired with the face, but are quite unsure.\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", and  "C" will correspond to confidence judgments of 1, 2, and 3, respectively.  ",", ".", and "/" will correspond to confidence judgments of 4, 5, and 6, respectively.\n\nAfter five seconds the name and face will disappear from the screen, a star will flash on the screen for one second, and then the next name and face pair will appear on the screen.  You will see sixteen name-face pairs per test period.  You should try to reply as quickly and accurately as you can.\n\nThere will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the experiment, so your task is to try and learn the faces\' names as quickly and accurately as possible.\n\nDo you have any questions?\n\nPress <ENTER> to continue.\n'
1171052543473	1	INSTRUCTIONSCROLL	0
1171052551097	1	INSTRUCTIONSCROLL	1
1171052551114	1	INSTRUCTIONSCROLL	4
1171052551131	1	INSTRUCTIONSCROLL	7
1171052551147	1	INSTRUCTIONSCROLL	10
1171052551164	1	INSTRUCTIONSCROLL	14
1171052551181	1	INSTRUCTIONSCROLL	17
1171052551197	1	INSTRUCTIONSCROLL	20
1171052551530	1	INSTRUCTIONSCROLL	21
1171052551547	1	INSTRUCTIONSCROLL	25
1171052551564	1	INSTRUCTIONSCROLL	28
1171052551580	1	INSTRUCTIONSCROLL	31
1171052551597	1	INSTRUCTIONSCROLL	35
1171052551614	1	INSTRUCTIONSCROLL	38
1171052551946	1	INSTRUCTIONSCROLL	39
1171052551963	1	INSTRUCTIONSCROLL	41
1171052551979	1	INSTRUCTIONSCROLL	44
1171052551996	1	INSTRUCTIONSCROLL	48
1171052552014	1	INSTRUCTIONSCROLL	51
1171052552030	1	INSTRUCTIONSCROLL	55
1171052552047	1	INSTRUCTIONSCROLL	58
1171052552064	1	INSTRUCTIONSCROLL	61
1171052552230	1	INSTRUCTIONSCROLL	62
1171052552247	1	INSTRUCTIONSCROLL	65
1171052552264	1	INSTRUCTIONSCROLL	68
1171052552280	1	INSTRUCTIONSCROLL	71
1171052552297	1	INSTRUCTIONSCROLL	75
1171052552313	1	INSTRUCTIONSCROLL	78
1171052552330	1	INSTRUCTIONSCROLL	81
1171052552347	1	INSTRUCTIONSCROLL	85
1171052552364	1	INSTRUCTIONSCROLL	88
1171052552380	1	INSTRUCTIONSCROLL	91
1171052552397	1	INSTRUCTIONSCROLL	95
1171052552413	1	INSTRUCTIONSCROLL	98
1171052552430	1	INSTRUCTIONSCROLL	101
1171052552447	1	INSTRUCTIONSCROLL	105
1171052552463	1	INSTRUCTIONSCROLL	108
1171052552480	1	INSTRUCTIONSCROLL	111
1171052552497	1	INSTRUCTIONSCROLL	115
1171052552513	1	INSTRUCTIONSCROLL	118
1171052552530	1	INSTRUCTIONSCROLL	121
1171052552547	1	INSTRUCTIONSCROLL	125
1171052552563	1	INSTRUCTIONSCROLL	128
1171052552580	1	INSTRUCTIONSCROLL	131
1171052552597	1	INSTRUCTIONSCROLL	135
1171052552613	1	INSTRUCTIONSCROLL	138
1171052552996	1	INSTRUCTIONSCROLL	139
1171052553013	1	INSTRUCTIONSCROLL	141
1171052553030	1	INSTRUCTIONSCROLL	145
1171052553047	1	INSTRUCTIONSCROLL	148
1171052553063	1	INSTRUCTIONSCROLL	152
1171052553080	1	INSTRUCTIONSCROLL	155
1171052553097	1	INSTRUCTIONSCROLL	158
1171052553113	1	INSTRUCTIONSCROLL	162
1171052553130	1	INSTRUCTIONSCROLL	165
1171052553147	1	INSTRUCTIONSCROLL	168
1171052553163	1	INSTRUCTIONSCROLL	172
1171052553180	1	INSTRUCTIONSCROLL	175
1171052553197	1	INSTRUCTIONSCROLL	178
1171052553213	1	INSTRUCTIONSCROLL	182
1171052553230	1	INSTRUCTIONSCROLL	185
1171052553247	1	INSTRUCTIONSCROLL	188
1171052553263	1	INSTRUCTIONSCROLL	192
1171052553280	1	INSTRUCTIONSCROLL	195
1171052553646	1	INSTRUCTIONSCROLL	196
1171052553663	1	INSTRUCTIONSCROLL	197
1171052553680	1	INSTRUCTIONSCROLL	200
1171052553696	1	INSTRUCTIONSCROLL	204
1171052553713	1	INSTRUCTIONSCROLL	207
1171052553730	1	INSTRUCTIONSCROLL	210
1171052553746	1	INSTRUCTIONSCROLL	214
1171052553763	1	INSTRUCTIONSCROLL	217
1171052553780	1	INSTRUCTIONSCROLL	220
1171052553795	1	INSTRUCTIONSCROLL	224
1171052553812	1	INSTRUCTIONSCROLL	227
1171052553829	1	INSTRUCTIONSCROLL	230
1171052553845	1	INSTRUCTIONSCROLL	233
1171052553862	1	INSTRUCTIONSCROLL	237
1171052553879	1	INSTRUCTIONSCROLL	240
1171052553895	1	INSTRUCTIONSCROLL	243
1171052553912	1	INSTRUCTIONSCROLL	247
1171052553929	1	INSTRUCTIONSCROLL	250
1171052553945	1	INSTRUCTIONSCROLL	253
1171052553962	1	INSTRUCTIONSCROLL	257
1171052553979	1	INSTRUCTIONSCROLL	260
1171052553995	1	INSTRUCTIONSCROLL	263
1171052554013	1	INSTRUCTIONSCROLL	267
1171052554413	1	INSTRUCTIONSCROLL	268
1171052554429	1	INSTRUCTIONSCROLL	271
1171052554446	1	INSTRUCTIONSCROLL	275
1171052554463	1	INSTRUCTIONSCROLL	278
1171052554480	1	INSTRUCTIONSCROLL	281
1171052554496	1	INSTRUCTIONSCROLL	285
1171052554613	1	INSTRUCTIONSCROLL	286
1171052554629	1	INSTRUCTIONSCROLL	287
1171052554646	1	INSTRUCTIONSCROLL	290
1171052554663	1	INSTRUCTIONSCROLL	293
1171052554679	1	INSTRUCTIONSCROLL	296
1171052554696	1	INSTRUCTIONSCROLL	300
1171052554713	1	INSTRUCTIONSCROLL	303
1171052554878	1	INSTRUCTIONSCROLL	304
1171052554895	1	INSTRUCTIONSCROLL	307
1171052554912	1	INSTRUCTIONSCROLL	310
1171052554928	1	INSTRUCTIONSCROLL	313
1171052555079	1	INSTRUCTIONSCROLL	314
1171052555096	1	INSTRUCTIONSCROLL	317
1171052555113	1	INSTRUCTIONSCROLL	320
1171052555129	1	INSTRUCTIONSCROLL	324
1171052555279	1	INSTRUCTIONSCROLL	325
1171052555296	1	INSTRUCTIONSCROLL	326
1171052555313	1	INSTRUCTIONSCROLL	329
1171052555329	1	INSTRUCTIONSCROLL	333
1171052555346	1	INSTRUCTIONSCROLL	336
1171052555513	1	INSTRUCTIONSCROLL	337
1171052555529	1	INSTRUCTIONSCROLL	340
1171052555546	1	INSTRUCTIONSCROLL	343
1171052555562	1	INSTRUCTIONSCROLL	347
1171052555579	1	INSTRUCTIONSCROLL	350
1171052555596	1	INSTRUCTIONSCROLL	353
1171052555612	1	INSTRUCTIONSCROLL	357
1171052555629	1	INSTRUCTIONSCROLL	360
1171052555646	1	INSTRUCTIONSCROLL	363
1171052555662	1	INSTRUCTIONSCROLL	367
1171052555679	1	INSTRUCTIONSCROLL	370
1171052555696	1	INSTRUCTIONSCROLL	373
1171052555712	1	INSTRUCTIONSCROLL	377
1171052555729	1	INSTRUCTIONSCROLL	380
1171052555746	1	INSTRUCTIONSCROLL	383
1171052555762	1	INSTRUCTIONSCROLL	387
1171052555779	1	INSTRUCTIONSCROLL	390
1171052555795	1	INSTRUCTIONSCROLL	393
1171052555811	1	INSTRUCTIONSCROLL	396
1171052555828	1	INSTRUCTIONSCROLL	400
1171052555845	1	INSTRUCTIONSCROLL	403
1171052555861	1	INSTRUCTIONSCROLL	406
1171052555878	1	INSTRUCTIONSCROLL	410
1171052555895	1	INSTRUCTIONSCROLL	413
1171052555911	1	INSTRUCTIONSCROLL	416
1171052555928	1	INSTRUCTIONSCROLL	420
1171052555945	1	INSTRUCTIONSCROLL	423
1171052555961	1	INSTRUCTIONSCROLL	426
1171052555978	1	INSTRUCTIONSCROLL	430
1171052555995	1	INSTRUCTIONSCROLL	433
1171052556012	1	INSTRUCTIONSCROLL	436
1171052556029	1	INSTRUCTIONSCROLL	440
1171052556046	1	INSTRUCTIONSCROLL	443
1171052556062	1	INSTRUCTIONSCROLL	447
1171052556079	1	INSTRUCTIONSCROLL	450
1171052556096	1	INSTRUCTIONSCROLL	453
1171052556112	1	INSTRUCTIONSCROLL	457
1171052556129	1	INSTRUCTIONSCROLL	460
1171052556146	1	INSTRUCTIONSCROLL	463
1171052556162	1	INSTRUCTIONSCROLL	467
1171052556179	1	INSTRUCTIONSCROLL	470
1171052556196	1	INSTRUCTIONSCROLL	473
1171052556212	1	INSTRUCTIONSCROLL	477
1171052556229	1	INSTRUCTIONSCROLL	480
1171052556246	1	INSTRUCTIONSCROLL	483
1171052556262	1	INSTRUCTIONSCROLL	487
1171052556279	1	INSTRUCTIONSCROLL	490
1171052556296	1	INSTRUCTIONSCROLL	493
1171052556312	1	INSTRUCTIONSCROLL	497
1171052556329	1	INSTRUCTIONSCROLL	500
1171052556346	1	INSTRUCTIONSCROLL	503
1171052556362	1	INSTRUCTIONSCROLL	507
1171052556379	1	INSTRUCTIONSCROLL	510
1171052556396	1	INSTRUCTIONSCROLL	513
1171052556412	1	INSTRUCTIONSCROLL	517
1171052556429	1	INSTRUCTIONSCROLL	520
1171052556446	1	INSTRUCTIONSCROLL	523
1171052556462	1	INSTRUCTIONSCROLL	527
1171052556479	1	INSTRUCTIONSCROLL	530
1171052556496	1	INSTRUCTIONSCROLL	533
1171052556512	1	INSTRUCTIONSCROLL	537
1171052556529	1	INSTRUCTIONSCROLL	540
1171052556546	1	INSTRUCTIONSCROLL	543
1171052556562	1	INSTRUCTIONSCROLL	547
1171052556579	1	INSTRUCTIONSCROLL	550
1171052556595	1	INSTRUCTIONSCROLL	553
1171052556612	1	INSTRUCTIONSCROLL	557
1171052556629	1	INSTRUCTIONSCROLL	560
1171052556646	1	INSTRUCTIONSCROLL	563
1171052556662	1	INSTRUCTIONSCROLL	567
1171052556679	1	INSTRUCTIONSCROLL	570
1171052556695	1	INSTRUCTIONSCROLL	573
1171052556712	1	INSTRUCTIONSCROLL	577
1171052556729	1	INSTRUCTIONSCROLL	580
1171052556745	1	INSTRUCTIONSCROLL	583
1171052556762	1	INSTRUCTIONSCROLL	587
1171052556779	1	INSTRUCTIONSCROLL	590
1171052556794	1	INSTRUCTIONSCROLL	593
1171052556811	1	INSTRUCTIONSCROLL	596
1171052556828	1	INSTRUCTIONSCROLL	600
1171052556844	1	INSTRUCTIONSCROLL	603
1171052556861	1	INSTRUCTIONSCROLL	606
1171052556878	1	INSTRUCTIONSCROLL	610
1171052556894	1	INSTRUCTIONSCROLL	613
1171052556911	1	INSTRUCTIONSCROLL	616
1171052556928	1	INSTRUCTIONSCROLL	620
1171052556944	1	INSTRUCTIONSCROLL	623
1171052556961	1	INSTRUCTIONSCROLL	626
1171052556978	1	INSTRUCTIONSCROLL	630
1171052556994	1	INSTRUCTIONSCROLL	633
1171052557012	1	INSTRUCTIONSCROLL	636
1171052557029	1	INSTRUCTIONSCROLL	640
1171052557045	1	INSTRUCTIONSCROLL	643
1171052557062	1	INSTRUCTIONSCROLL	647
1171052557079	1	INSTRUCTIONSCROLL	650
1171052557095	1	INSTRUCTIONSCROLL	653
1171052557113	1	INSTRUCTIONSCROLL	657
1171052557129	1	INSTRUCTIONSCROLL	660
1171052557145	1	INSTRUCTIONSCROLL	663
1171052557528	1	INSTRUCTIONSCROLL	664
1171052557545	1	INSTRUCTIONSCROLL	667
1171052557562	1	INSTRUCTIONSCROLL	670
1171052557578	1	INSTRUCTIONSCROLL	674
1171052557595	1	INSTRUCTIONSCROLL	677
1171052557612	1	INSTRUCTIONSCROLL	681
1171052557628	1	INSTRUCTIONSCROLL	684
1171052557645	1	INSTRUCTIONSCROLL	687
1171052557662	1	INSTRUCTIONSCROLL	690
1171052557678	1	INSTRUCTIONSCROLL	694
1171052557844	1	INSTRUCTIONSCROLL	695
1171052557861	1	INSTRUCTIONSCROLL	699
1171052557877	1	INSTRUCTIONSCROLL	702
1171052557894	1	INSTRUCTIONSCROLL	705
1171052557911	1	INSTRUCTIONSCROLL	709
1171052557927	1	INSTRUCTIONSCROLL	712
1171052558045	1	INSTRUCTIONSCROLL	713
1171052558062	1	INSTRUCTIONSCROLL	715
1171052558078	1	INSTRUCTIONSCROLL	719
1171052558095	1	INSTRUCTIONSCROLL	722
1171052558112	1	INSTRUCTIONSCROLL	725
1171052558128	1	INSTRUCTIONSCROLL	729
1171052558145	1	INSTRUCTIONSCROLL	732
1171052558162	1	INSTRUCTIONSCROLL	735
1171052558312	1	INSTRUCTIONSCROLL	736
1171052558328	1	INSTRUCTIONSCROLL	737
1171052558345	1	INSTRUCTIONSCROLL	741
1171052558362	1	INSTRUCTIONSCROLL	744
