1166116423511	0	B	Logging Begins
1166116423511	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	64	(0, 0, 0)	'In the following experiment, your memory for associating names with faces will be tested.  The experiment will be divided into two halves, with each half testing you on a completely different set of names and faces.  After the first half, there will be a short break.\n\nThe procedure will be the same for each half.  Eight faces will be presented on the screen, consecutively, accompanied by their names.  A woman\'s voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all eight faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with name underneath it.  You will have to decide whether or not the name is paired with the appropriate face.  \n\nYou will respond on the keyboard, with a confidence judgment between 1 and 6.  A judgment of 1 indicates that you are near certain that the name given is incorrectly paired with the face, a judgment of 2 indicates moderate confidence, and a judgment of 3 indicates that you think the name is incorrectly paired with the face, but are quite unsure.  A judgment of 6 indicates that you are near certain that the name given is correctly paired with the face, a judgment of 5 indicates moderate confidence, and a judgment of 4 indicates that you think the name is correctly paired with the face, but are quite unsure.\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", and  "C" will correspond to confidence judgments of 1, 2, and 3, respectively.  ",", ".", and "/" will correspond to confidence judgments of 4, 5, and 6, respectively.\n\nAfter five seconds the name and face will disappear from the screen, a star will flash on the screen for one second, and then the next name and face pair will appear on the screen.  You will see eight name-face pairs per test period.  You should try to reply as quickly and accurately as you can.\n\nFor each half, there will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the half, so your task is to try and learn the faces\' names as quickly and accurately as possible.\n\nDo you have any questions?\n\nPress <ENTER> to continue.\n'
1166116423589	1	INSTRUCTIONSCROLL	0
1166116434040	1	INSTRUCTIONSCROLL	1
1166116434057	1	INSTRUCTIONSCROLL	3
1166116434074	1	INSTRUCTIONSCROLL	6
1166116434090	1	INSTRUCTIONSCROLL	9
1166116434107	1	INSTRUCTIONSCROLL	13
1166116434124	1	INSTRUCTIONSCROLL	16
1166116434140	1	INSTRUCTIONSCROLL	19
1166116434390	1	INSTRUCTIONSCROLL	20
1166116434407	1	INSTRUCTIONSCROLL	21
1166116434424	1	INSTRUCTIONSCROLL	24
1166116434440	1	INSTRUCTIONSCROLL	27
1166116434457	1	INSTRUCTIONSCROLL	31
1166116434474	1	INSTRUCTIONSCROLL	34
1166116434490	1	INSTRUCTIONSCROLL	37
1166116434506	1	INSTRUCTIONSCROLL	41
1166116434523	1	INSTRUCTIONSCROLL	44
1166116434539	1	INSTRUCTIONSCROLL	47
1166116434556	1	INSTRUCTIONSCROLL	50
1166116434573	1	INSTRUCTIONSCROLL	54
1166116434589	1	INSTRUCTIONSCROLL	57
1166116434606	1	INSTRUCTIONSCROLL	60
1166116434623	1	INSTRUCTIONSCROLL	64
1166116434639	1	INSTRUCTIONSCROLL	67
1166116434656	1	INSTRUCTIONSCROLL	70
1166116434673	1	INSTRUCTIONSCROLL	74
1166116434689	1	INSTRUCTIONSCROLL	77
1166116434706	1	INSTRUCTIONSCROLL	80
1166116434723	1	INSTRUCTIONSCROLL	84
1166116434739	1	INSTRUCTIONSCROLL	87
1166116434756	1	INSTRUCTIONSCROLL	90
1166116434773	1	INSTRUCTIONSCROLL	94
1166116434789	1	INSTRUCTIONSCROLL	97
1166116434806	1	INSTRUCTIONSCROLL	100
1166116434823	1	INSTRUCTIONSCROLL	104
1166116434839	1	INSTRUCTIONSCROLL	107
1166116434857	1	INSTRUCTIONSCROLL	110
1166116434922	1	INSTRUCTIONSCROLL	111
1166116434939	1	INSTRUCTIONSCROLL	114
1166116434956	1	INSTRUCTIONSCROLL	117
1166116434972	1	INSTRUCTIONSCROLL	121
1166116434989	1	INSTRUCTIONSCROLL	124
1166116435007	1	INSTRUCTIONSCROLL	127
1166116435023	1	INSTRUCTIONSCROLL	131
1166116435040	1	INSTRUCTIONSCROLL	134
1166116435307	1	INSTRUCTIONSCROLL	135
1166116435323	1	INSTRUCTIONSCROLL	136
1166116435340	1	INSTRUCTIONSCROLL	140
1166116435357	1	INSTRUCTIONSCROLL	143
1166116435373	1	INSTRUCTIONSCROLL	146
1166116435390	1	INSTRUCTIONSCROLL	150
1166116435407	1	INSTRUCTIONSCROLL	153
1166116435423	1	INSTRUCTIONSCROLL	156
1166116435440	1	INSTRUCTIONSCROLL	160
1166116435522	1	INSTRUCTIONSCROLL	161
1166116435539	1	INSTRUCTIONSCROLL	163
1166116435556	1	INSTRUCTIONSCROLL	167
1166116435572	1	INSTRUCTIONSCROLL	170
1166116435589	1	INSTRUCTIONSCROLL	173
1166116435606	1	INSTRUCTIONSCROLL	177
1166116435622	1	INSTRUCTIONSCROLL	180
1166116435639	1	INSTRUCTIONSCROLL	183
1166116435656	1	INSTRUCTIONSCROLL	187
1166116435672	1	INSTRUCTIONSCROLL	190
1166116435689	1	INSTRUCTIONSCROLL	193
1166116435706	1	INSTRUCTIONSCROLL	197
1166116435722	1	INSTRUCTIONSCROLL	200
1166116435739	1	INSTRUCTIONSCROLL	203
1166116435755	1	INSTRUCTIONSCROLL	207
1166116435772	1	INSTRUCTIONSCROLL	210
1166116435789	1	INSTRUCTIONSCROLL	213
1166116435906	1	INSTRUCTIONSCROLL	214
1166116435922	1	INSTRUCTIONSCROLL	215
1166116435939	1	INSTRUCTIONSCROLL	218
1166116435955	1	INSTRUCTIONSCROLL	222
1166116435972	1	INSTRUCTIONSCROLL	225
1166116435989	1	INSTRUCTIONSCROLL	228
1166116436006	1	INSTRUCTIONSCROLL	232
1166116436023	1	INSTRUCTIONSCROLL	235
1166116436040	1	INSTRUCTIONSCROLL	238
1166116436156	1	INSTRUCTIONSCROLL	239
1166116436173	1	INSTRUCTIONSCROLL	241
1166116436190	1	INSTRUCTIONSCROLL	244
1166116436206	1	INSTRUCTIONSCROLL	247
1166116436223	1	INSTRUCTIONSCROLL	251
1166116436240	1	INSTRUCTIONSCROLL	254
1166116436256	1	INSTRUCTIONSCROLL	257
1166116436273	1	INSTRUCTIONSCROLL	261
1166116436622	1	INSTRUCTIONSCROLL	262
1166116436639	1	INSTRUCTIONSCROLL	264
1166116436655	1	INSTRUCTIONSCROLL	267
1166116436805	1	INSTRUCTIONSCROLL	268
1166116436822	1	INSTRUCTIONSCROLL	270
1166116436839	1	INSTRUCTIONSCROLL	273
1166116436858	1	INSTRUCTIONSCROLL	276
1166116436988	1	INSTRUCTIONSCROLL	277
1166116437006	1	INSTRUCTIONSCROLL	279
1166116437023	1	INSTRUCTIONSCROLL	282
1166116437039	1	INSTRUCTIONSCROLL	286
1166116437056	1	INSTRUCTIONSCROLL	289
1166116437073	1	INSTRUCTIONSCROLL	292
1166116437089	1	INSTRUCTIONSCROLL	296
1166116437106	1	INSTRUCTIONSCROLL	299
1166116437123	1	INSTRUCTIONSCROLL	302
1166116437139	1	INSTRUCTIONSCROLL	306
1166116437156	1	INSTRUCTIONSCROLL	309
1166116437173	1	INSTRUCTIONSCROLL	312
1166116437189	1	INSTRUCTIONSCROLL	316
1166116437206	1	INSTRUCTIONSCROLL	319
1166116437223	1	INSTRUCTIONSCROLL	322
1166116437239	1	INSTRUCTIONSCROLL	326
1166116437256	1	INSTRUCTIONSCROLL	329
1166116437273	1	INSTRUCTIONSCROLL	332
1166116437289	1	INSTRUCTIONSCROLL	336
1166116437306	1	INSTRUCTIONSCROLL	339
1166116437323	1	INSTRUCTIONSCROLL	342
1166116437339	1	INSTRUCTIONSCROLL	346
1166116437356	1	INSTRUCTIONSCROLL	349
1166116437373	1	INSTRUCTIONSCROLL	353
1166116437389	1	INSTRUCTIONSCROLL	356
1166116437572	1	INSTRUCTIONSCROLL	357
1166116437588	1	INSTRUCTIONSCROLL	360
1166116437605	1	INSTRUCTIONSCROLL	363
1166116437622	1	INSTRUCTIONSCROLL	366
1166116437638	1	INSTRUCTIONSCROLL	370
1166116437655	1	INSTRUCTIONSCROLL	373
1166116437672	1	INSTRUCTIONSCROLL	376
1166116437688	1	INSTRUCTIONSCROLL	380
1166116437705	1	INSTRUCTIONSCROLL	383
1166116437722	1	INSTRUCTIONSCROLL	386
1166116437738	1	INSTRUCTIONSCROLL	390
1166116437755	1	INSTRUCTIONSCROLL	393
1166116437772	1	INSTRUCTIONSCROLL	396
1166116437788	1	INSTRUCTIONSCROLL	400
1166116437805	1	INSTRUCTIONSCROLL	403
1166116437988	1	INSTRUCTIONSCROLL	404
1166116438006	1	INSTRUCTIONSCROLL	407
1166116438022	1	INSTRUCTIONSCROLL	411
1166116438039	1	INSTRUCTIONSCROLL	414
1166116438056	1	INSTRUCTIONSCROLL	417
1166116438072	1	INSTRUCTIONSCROLL	421
1166116438089	1	INSTRUCTIONSCROLL	424
1166116438256	1	INSTRUCTIONSCROLL	425
1166116438272	1	INSTRUCTIONSCROLL	426
1166116438289	1	INSTRUCTIONSCROLL	429
1166116438306	1	INSTRUCTIONSCROLL	432
1166116438489	1	INSTRUCTIONSCROLL	433
1166116438505	1	INSTRUCTIONSCROLL	434
1166116438521	1	INSTRUCTIONSCROLL	437
1166116438538	1	INSTRUCTIONSCROLL	440
1166116438738	1	INSTRUCTIONSCROLL	441
1166116438755	1	INSTRUCTIONSCROLL	442
1166116439139	1	INSTRUCTIONSCROLL	443
1166116439155	1	INSTRUCTIONSCROLL	444
1166116439172	1	INSTRUCTIONSCROLL	448
1166116439189	1	INSTRUCTIONSCROLL	451
1166116439372	1	INSTRUCTIONSCROLL	452
1166116439389	1	INSTRUCTIONSCROLL	453
1166116439405	1	INSTRUCTIONSCROLL	457
1166116439422	1	INSTRUCTIONSCROLL	460
1166116439439	1	INSTRUCTIONSCROLL	463
1166116439455	1	INSTRUCTIONSCROLL	467
1166116439472	1	INSTRUCTIONSCROLL	470
1166116439489	1	INSTRUCTIONSCROLL	473
1166116439504	1	INSTRUCTIONSCROLL	477
1166116439521	1	INSTRUCTIONSCROLL	480
1166116439538	1	INSTRUCTIONSCROLL	483
1166116439554	1	INSTRUCTIONSCROLL	486
1166116439571	1	INSTRUCTIONSCROLL	490
1166116439588	1	INSTRUCTIONSCROLL	493
1166116439604	1	INSTRUCTIONSCROLL	496
1166116439621	1	INSTRUCTIONSCROLL	500
1166116439638	1	INSTRUCTIONSCROLL	503
1166116439654	1	INSTRUCTIONSCROLL	506
1166116439671	1	INSTRUCTIONSCROLL	510
1166116439688	1	INSTRUCTIONSCROLL	513
1166116439704	1	INSTRUCTIONSCROLL	516
1166116439721	1	INSTRUCTIONSCROLL	520
1166116439738	1	INSTRUCTIONSCROLL	523
1166116439754	1	INSTRUCTIONSCROLL	526
1166116439771	1	INSTRUCTIONSCROLL	530
1166116439971	1	INSTRUCTIONSCROLL	531
1166116439988	1	INSTRUCTIONSCROLL	534
1166116440005	1	INSTRUCTIONSCROLL	537
1166116440022	1	INSTRUCTIONSCROLL	541
1166116440038	1	INSTRUCTIONSCROLL	542
1166116440055	1	INSTRUCTIONSCROLL	543
1166116440072	1	INSTRUCTIONSCROLL	547
1166116440088	1	INSTRUCTIONSCROLL	550
1166116440105	1	INSTRUCTIONSCROLL	553
1166116440122	1	INSTRUCTIONSCROLL	557
1166116440138	1	INSTRUCTIONSCROLL	560
1166116440155	1	INSTRUCTIONSCROLL	563
1166116440172	1	INSTRUCTIONSCROLL	567
1166116440188	1	INSTRUCTIONSCROLL	570
1166116440205	1	INSTRUCTIONSCROLL	573
1166116440222	1	INSTRUCTIONSCROLL	577
1166116440238	1	INSTRUCTIONSCROLL	580
1166116440687	1	INSTRUCTIONSCROLL	581
1166116440704	1	INSTRUCTIONSCROLL	582
1166116440721	1	INSTRUCTIONSCROLL	585
1166116440737	1	INSTRUCTIONSCROLL	588
1166116440754	1	INSTRUCTIONSCROLL	592
1166116440771	1	INSTRUCTIONSCROLL	595
1166116440787	1	INSTRUCTIONSCROLL	598
1166116440804	1	INSTRUCTIONSCROLL	602
1166116440821	1	INSTRUCTIONSCROLL	605
1166116440837	1	INSTRUCTIONSCROLL	608
1166116440854	1	INSTRUCTIONSCROLL	612
1166116440871	1	INSTRUCTIONSCROLL	615
1166116440887	1	INSTRUCTIONSCROLL	618
1166116440904	1	INSTRUCTIONSCROLL	622
1166116440921	1	INSTRUCTIONSCROLL	625
1166116440937	1	INSTRUCTIONSCROLL	628
1166116440954	1	INSTRUCTIONSCROLL	631
1166116440971	1	INSTRUCTIONSCROLL	635
1166116440987	1	INSTRUCTIONSCROLL	638
1166116441005	1	INSTRUCTIONSCROLL	642
1166116441022	1	INSTRUCTIONSCROLL	645
1166116441038	1	INSTRUCTIONSCROLL	648
1166116441055	1	INSTRUCTIONSCROLL	652
1166116441071	1	INSTRUCTIONSCROLL	655
1166116441088	1	INSTRUCTIONSCROLL	658
1166116441105	1	INSTRUCTIONSCROLL	662
1166116441121	1	INSTRUCTIONSCROLL	665
1166116441138	1	INSTRUCTIONSCROLL	668
1166116441155	1	INSTRUCTIONSCROLL	672
1166116441171	1	INSTRUCTIONSCROLL	675
1166116441188	1	INSTRUCTIONSCROLL	678
1166116441371	1	INSTRUCTIONSCROLL	679
1166116441388	1	INSTRUCTIONSCROLL	682
1166116441405	1	INSTRUCTIONSCROLL	685
1166116441421	1	INSTRUCTIONSCROLL	689
1166116441438	1	INSTRUCTIONSCROLL	692
1166116441455	1	INSTRUCTIONSCROLL	695
1166116441471	1	INSTRUCTIONSCROLL	699
1166116441488	1	INSTRUCTIONSCROLL	702
1166116441504	1	INSTRUCTIONSCROLL	705
1166116441520	1	INSTRUCTIONSCROLL	709
1166116441537	1	INSTRUCTIONSCROLL	712
1166116441554	1	INSTRUCTIONSCROLL	715
1166116441570	1	INSTRUCTIONSCROLL	719
1166116441587	1	INSTRUCTIONSCROLL	722
1166116441604	1	INSTRUCTIONSCROLL	725
1166116441620	1	INSTRUCTIONSCROLL	729
1166116441637	1	INSTRUCTIONSCROLL	732
1166116441654	1	INSTRUCTIONSCROLL	735
1166116441670	1	INSTRUCTIONSCROLL	739
1166116441687	1	INSTRUCTIONSCROLL	742
1166116441704	1	INSTRUCTIONSCROLL	745
1166116441720	1	INSTRUCTIONSCROLL	749
1166116441737	1	INSTRUCTIONSCROLL	752
1166116441754	1	INSTRUCTIONSCROLL	755
1166116441770	1	INSTRUCTIONSCROLL	759
1166116441787	1	INSTRUCTIONSCROLL	762
1166116441804	1	INSTRUCTIONSCROLL	765
1166116441820	1	INSTRUCTIONSCROLL	769
1166116441837	1	INSTRUCTIONSCROLL	772
1166116441854	1	INSTRUCTIONSCROLL	775
1166116441870	1	INSTRUCTIONSCROLL	779
1166116441887	1	INSTRUCTIONSCROLL	782
1166116441904	1	INSTRUCTIONSCROLL	785
1166116441920	1	INSTRUCTIONSCROLL	789
1166116441937	1	INSTRUCTIONSCROLL	792
1166116441954	1	INSTRUCTIONSCROLL	795
1166116441970	1	INSTRUCTIONSCROLL	799
1166116441987	1	INSTRUCTIONSCROLL	802
1166116442005	1	INSTRUCTIONSCROLL	805
1166116442021	1	INSTRUCTIONSCROLL	809
1166116442038	1	INSTRUCTIONSCROLL	812
1166116442054	1	INSTRUCTIONSCROLL	815
1166116442071	1	INSTRUCTIONSCROLL	819
1166116442088	1	INSTRUCTIONSCROLL	822
1166116442104	1	INSTRUCTIONSCROLL	826
1166116442121	1	INSTRUCTIONSCROLL	829
1166116442138	1	INSTRUCTIONSCROLL	832
1166116442154	1	INSTRUCTIONSCROLL	835
1166116442171	1	INSTRUCTIONSCROLL	839
1166116442188	1	INSTRUCTIONSCROLL	842
1166116442204	1	INSTRUCTIONSCROLL	846
1166116442221	1	INSTRUCTIONSCROLL	849
1166116442238	1	INSTRUCTIONSCROLL	852
1166116442254	1	INSTRUCTIONSCROLL	856
1166116442271	1	INSTRUCTIONSCROLL	859
1166116442288	1	INSTRUCTIONSCROLL	862
1166116442304	1	INSTRUCTIONSCROLL	865
1166116442321	1	INSTRUCTIONSCROLL	869
1166116442338	1	INSTRUCTIONSCROLL	872
1166116442354	1	INSTRUCTIONSCROLL	875
1166116442371	1	INSTRUCTIONSCROLL	879
1166116442388	1	INSTRUCTIONSCROLL	882
1166116442404	1	INSTRUCTIONSCROLL	885
1166116442421	1	INSTRUCTIONSCROLL	889
1166116442438	1	INSTRUCTIONSCROLL	892
1166116442454	1	INSTRUCTIONSCROLL	895
1166116442471	1	INSTRUCTIONSCROLL	899
1166116442488	1	INSTRUCTIONSCROLL	902
1166116442503	1	INSTRUCTIONSCROLL	905
1166116442520	1	INSTRUCTIONSCROLL	909
1166116442537	1	INSTRUCTIONSCROLL	912
1166116442553	1	INSTRUCTIONSCROLL	915
