1192217048054	0	B	Logging Begins
1192217048054	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	"This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. If you think the probe is identical,\npress the '/' key to indicate YES, otherwise press the '.' key to\nindicate NO.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nPlease try not to move. You can move and blink between trials, when it\nis indicated on the screen. You will do two blocks, each consisting of\n32 trials.\n\nLet's proceed!\n\n"
1192217048098	1	INSTRUCTIONSCROLL	0
1192217092898	1	INSTRUCTIONSCROLL	3
1192217092911	1	INSTRUCTIONSCROLL	4
1192217092924	1	INSTRUCTIONSCROLL	7
1192217092938	1	INSTRUCTIONSCROLL	10
1192217092951	1	INSTRUCTIONSCROLL	12
1192217092964	1	INSTRUCTIONSCROLL	15
1192217092978	1	INSTRUCTIONSCROLL	18
1192217092991	1	INSTRUCTIONSCROLL	20
1192217093005	1	INSTRUCTIONSCROLL	23
1192217093019	1	INSTRUCTIONSCROLL	26
1192217093032	1	INSTRUCTIONSCROLL	28
1192217093312	1	INSTRUCTIONSCROLL	29
1192217093325	1	INSTRUCTIONSCROLL	31
1192217093338	1	INSTRUCTIONSCROLL	34
1192217093352	1	INSTRUCTIONSCROLL	36
1192217093365	1	INSTRUCTIONSCROLL	39
1192217093378	1	INSTRUCTIONSCROLL	41
1192217093392	1	INSTRUCTIONSCROLL	44
1192217093405	1	INSTRUCTIONSCROLL	47
1192217093418	1	INSTRUCTIONSCROLL	49
1192217093432	1	INSTRUCTIONSCROLL	52
1192217093445	1	INSTRUCTIONSCROLL	55
1192217093458	1	INSTRUCTIONSCROLL	57
1192217093472	1	INSTRUCTIONSCROLL	60
1192217093485	1	INSTRUCTIONSCROLL	63
1192217093498	1	INSTRUCTIONSCROLL	65
1192217093512	1	INSTRUCTIONSCROLL	68
1192217093525	1	INSTRUCTIONSCROLL	71
1192217093538	1	INSTRUCTIONSCROLL	73
1192217093552	1	INSTRUCTIONSCROLL	76
1192217093565	1	INSTRUCTIONSCROLL	79
1192217093578	1	INSTRUCTIONSCROLL	81
1192217093592	1	INSTRUCTIONSCROLL	84
1192217093604	1	INSTRUCTIONSCROLL	87
1192217093617	1	INSTRUCTIONSCROLL	89
1192217093631	1	INSTRUCTIONSCROLL	92
1192217093644	1	INSTRUCTIONSCROLL	94
1192217093657	1	INSTRUCTIONSCROLL	97
1192217093671	1	INSTRUCTIONSCROLL	100
1192217093684	1	INSTRUCTIONSCROLL	102
1192217093697	1	INSTRUCTIONSCROLL	105
1192217093711	1	INSTRUCTIONSCROLL	108
1192217093724	1	INSTRUCTIONSCROLL	110
1192217093737	1	INSTRUCTIONSCROLL	113
1192217093751	1	INSTRUCTIONSCROLL	116
1192217093764	1	INSTRUCTIONSCROLL	118
1192217093777	1	INSTRUCTIONSCROLL	121
1192217093791	1	INSTRUCTIONSCROLL	124
1192217093804	1	INSTRUCTIONSCROLL	126
1192217094085	1	INSTRUCTIONSCROLL	127
1192217094098	1	INSTRUCTIONSCROLL	128
1192217094111	1	INSTRUCTIONSCROLL	131
1192217094125	1	INSTRUCTIONSCROLL	134
1192217094138	1	INSTRUCTIONSCROLL	136
1192217094151	1	INSTRUCTIONSCROLL	139
1192217094165	1	INSTRUCTIONSCROLL	142
1192217094178	1	INSTRUCTIONSCROLL	144
1192217094191	1	INSTRUCTIONSCROLL	147
1192217094218	1	INSTRUCTIONSCROLL	152
1192217094231	1	INSTRUCTIONSCROLL	155
1192217094245	1	INSTRUCTIONSCROLL	158
1192217094258	1	INSTRUCTIONSCROLL	160
1192217094271	1	INSTRUCTIONSCROLL	163
1192217094285	1	INSTRUCTIONSCROLL	166
1192217094298	1	INSTRUCTIONSCROLL	168
1192217094311	1	INSTRUCTIONSCROLL	171
1192217094325	1	INSTRUCTIONSCROLL	174
1192217094338	1	INSTRUCTIONSCROLL	176
1192217094351	1	INSTRUCTIONSCROLL	179
1192217094365	1	INSTRUCTIONSCROLL	182
1192217094378	1	INSTRUCTIONSCROLL	184
1192217094391	1	INSTRUCTIONSCROLL	187
1192217094405	1	INSTRUCTIONSCROLL	190
1192217094418	1	INSTRUCTIONSCROLL	192
1192217094431	1	INSTRUCTIONSCROLL	195
1192217094445	1	INSTRUCTIONSCROLL	198
1192217094458	1	INSTRUCTIONSCROLL	200
1192217094471	1	INSTRUCTIONSCROLL	203
1192217094485	1	INSTRUCTIONSCROLL	206
1192217094498	1	INSTRUCTIONSCROLL	208
1192217094511	1	INSTRUCTIONSCROLL	211
1192217094525	1	INSTRUCTIONSCROLL	214
1192217094538	1	INSTRUCTIONSCROLL	216
1192217094551	1	INSTRUCTIONSCROLL	219
1192217094565	1	INSTRUCTIONSCROLL	222
1192217094578	1	INSTRUCTIONSCROLL	224
1192217094591	1	INSTRUCTIONSCROLL	227
1192217094604	1	INSTRUCTIONSCROLL	230
1192217094617	1	INSTRUCTIONSCROLL	232
1192217094630	1	INSTRUCTIONSCROLL	235
1192217094644	1	INSTRUCTIONSCROLL	237
1192217094657	1	INSTRUCTIONSCROLL	240
1192217094670	1	INSTRUCTIONSCROLL	243
1192217094684	1	INSTRUCTIONSCROLL	245
1192217094697	1	INSTRUCTIONSCROLL	247
1192217111905	1	INSTRUCTIONSTOP	Button set (OR)
1192217111905	0	E	Logging Ends
