1157739840469	0	B	Logging Begins
1157739840469	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	"This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. If you think the probe is identical,\npress the '/' key to indicate YES, otherwise press the '.' key to\nindicate NO.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nPlease try not to move. You can move and blink between trials, when it\nis indicated on the screen. You will do two blocks, each consisting of\n32 trials.\n\nLet's proceed!\n\n"
1157739840515	1	INSTRUCTIONSCROLL	0
1157740347349	1	INSTRUCTIONSCROLL	4
1157740347365	1	INSTRUCTIONSCROLL	8
1157740347382	1	INSTRUCTIONSCROLL	12
1157740347399	1	INSTRUCTIONSCROLL	15
1157740347798	1	INSTRUCTIONSCROLL	16
1157740347814	1	INSTRUCTIONSCROLL	19
1157740347831	1	INSTRUCTIONSCROLL	23
1157740347964	1	INSTRUCTIONSCROLL	24
1157740347981	1	INSTRUCTIONSCROLL	26
1157740347997	1	INSTRUCTIONSCROLL	30
1157740348015	1	INSTRUCTIONSCROLL	33
1157740348132	1	INSTRUCTIONSCROLL	34
1157740348148	1	INSTRUCTIONSCROLL	37
1157740348165	1	INSTRUCTIONSCROLL	41
1157740348182	1	INSTRUCTIONSCROLL	44
1157740348198	1	INSTRUCTIONSCROLL	47
1157740348215	1	INSTRUCTIONSCROLL	51
1157740348232	1	INSTRUCTIONSCROLL	54
1157740348248	1	INSTRUCTIONSCROLL	57
1157740348265	1	INSTRUCTIONSCROLL	61
1157740348282	1	INSTRUCTIONSCROLL	64
1157740348298	1	INSTRUCTIONSCROLL	67
1157740348315	1	INSTRUCTIONSCROLL	71
1157740348332	1	INSTRUCTIONSCROLL	74
1157740348348	1	INSTRUCTIONSCROLL	77
1157740348365	1	INSTRUCTIONSCROLL	81
1157740348382	1	INSTRUCTIONSCROLL	84
1157740348398	1	INSTRUCTIONSCROLL	87
1157740348415	1	INSTRUCTIONSCROLL	91
1157740348432	1	INSTRUCTIONSCROLL	94
1157740348448	1	INSTRUCTIONSCROLL	97
1157740348465	1	INSTRUCTIONSCROLL	101
1157740348482	1	INSTRUCTIONSCROLL	104
1157740348498	1	INSTRUCTIONSCROLL	107
1157740348515	1	INSTRUCTIONSCROLL	111
1157740348532	1	INSTRUCTIONSCROLL	114
1157740348548	1	INSTRUCTIONSCROLL	117
1157740348565	1	INSTRUCTIONSCROLL	121
1157740348582	1	INSTRUCTIONSCROLL	124
1157740348598	1	INSTRUCTIONSCROLL	127
1157740348615	1	INSTRUCTIONSCROLL	131
1157740348631	1	INSTRUCTIONSCROLL	134
1157740348648	1	INSTRUCTIONSCROLL	137
1157740348665	1	INSTRUCTIONSCROLL	143
1157740348681	1	INSTRUCTIONSCROLL	144
1157740348698	1	INSTRUCTIONSCROLL	147
1157740348715	1	INSTRUCTIONSCROLL	150
1157740348731	1	INSTRUCTIONSCROLL	154
1157740348748	1	INSTRUCTIONSCROLL	157
1157740348765	1	INSTRUCTIONSCROLL	161
1157740348781	1	INSTRUCTIONSCROLL	164
1157740348798	1	INSTRUCTIONSCROLL	167
1157740348814	1	INSTRUCTIONSCROLL	171
1157740348830	1	INSTRUCTIONSCROLL	174
1157740348847	1	INSTRUCTIONSCROLL	177
1157740348864	1	INSTRUCTIONSCROLL	180
1157740348880	1	INSTRUCTIONSCROLL	184
1157740348897	1	INSTRUCTIONSCROLL	187
1157740348914	1	INSTRUCTIONSCROLL	190
1157740348930	1	INSTRUCTIONSCROLL	194
1157740348947	1	INSTRUCTIONSCROLL	197
1157740348964	1	INSTRUCTIONSCROLL	200
1157740348980	1	INSTRUCTIONSCROLL	204
1157740348997	1	INSTRUCTIONSCROLL	207
1157740349015	1	INSTRUCTIONSCROLL	210
1157740349031	1	INSTRUCTIONSCROLL	214
1157740349048	1	INSTRUCTIONSCROLL	217
1157740349065	1	INSTRUCTIONSCROLL	221
1157740349081	1	INSTRUCTIONSCROLL	224
1157740349098	1	INSTRUCTIONSCROLL	227
1157740349115	1	INSTRUCTIONSCROLL	231
1157740349131	1	INSTRUCTIONSCROLL	234
1157740349148	1	INSTRUCTIONSCROLL	237
1157740349165	1	INSTRUCTIONSCROLL	240
1157740349181	1	INSTRUCTIONSCROLL	244
1157740349198	1	INSTRUCTIONSCROLL	247
1157740358691	1	INSTRUCTIONSTOP	Button set (OR)
1157740358701	0	E	Logging Ends
