1192217964770	0	1	 study	1	1	8	MIKE
1192217970795	0	2	 study	1	1	13	JOE
1192217976819	0	3	 study	1	1	12	JOHN
1192217982844	0	4	 study	1	1	3	RICH
1192217988869	0	5	 study	1	1	5	DAVE
1192217994893	0	6	 study	1	1	7	TOM
1192218000985	0	7	 study	1	1	10	PAUL
1192218007010	0	8	 study	1	1	6	GEORGE
1192218016446	0	-99	 record	1	1	-99	
1192218017473	0	1	 test	1	1	13	JOE
1192218023497	0	2	 test	1	1	3	RICH
1192218029522	0	3	 test	1	1	10	PAUL
1192218035547	0	4	 test	1	1	12	JOHN
1192218041571	0	5	 test	1	1	6	GEORGE
1192218047596	0	6	 test	1	1	7	TOM
1192218053621	0	7	 test	1	1	5	DAVE
1192218059645	0	8	 test	1	1	8	MIKE
1192218068402	0	1	 study	1	2	8	MIKE
1192218074427	0	2	 study	1	2	12	JOHN
1192218080452	0	3	 study	1	2	3	RICH
1192218086477	0	4	 study	1	2	6	GEORGE
1192218092514	0	5	 study	1	2	10	PAUL
1192218098539	0	6	 study	1	2	13	JOE
1192218104564	0	7	 study	1	2	5	DAVE
1192218110588	0	8	 study	1	2	7	TOM
1192218123624	0	-99	 record	1	2	-99	
1192218124651	0	1	 test	1	2	6	GEORGE
1192218130675	0	2	 test	1	2	3	RICH
1192218136700	0	3	 test	1	2	13	JOE
1192218142725	0	4	 test	1	2	12	JOHN
1192218148749	0	5	 test	1	2	5	DAVE
1192218154987	0	6	 test	1	2	8	MIKE
1192218161013	0	7	 test	1	2	7	TOM
1192218167038	0	8	 test	1	2	10	PAUL
1192218176035	0	1	 study	1	3	6	GEORGE
1192218182073	0	2	 study	1	3	12	JOHN
1192218188097	0	3	 study	1	3	5	DAVE
1192218194122	0	4	 study	1	3	7	TOM
1192218200147	0	5	 study	1	3	8	MIKE
1192218206171	0	6	 study	1	3	10	PAUL
1192218212196	0	7	 study	1	3	3	RICH
1192218218221	0	8	 study	1	3	13	JOE
1192218225032	0	-99	 record	1	3	-99	
1192218226058	0	1	 test	1	3	12	JOHN
1192218232083	0	2	 test	1	3	13	JOE
1192218238107	0	3	 test	1	3	6	GEORGE
1192218244132	0	4	 test	1	3	5	DAVE
1192218250157	0	5	 test	1	3	7	TOM
1192218256182	0	6	 test	1	3	10	PAUL
1192218262206	0	7	 test	1	3	3	RICH
1192218268231	0	8	 test	1	3	8	MIKE
1192218275761	0	1	 study	1	4	5	DAVE
1192218281785	0	2	 study	1	4	3	RICH
1192218287810	0	3	 study	1	4	6	GEORGE
1192218293848	0	4	 study	1	4	8	MIKE
1192218299873	0	5	 study	1	4	7	TOM
1192218305898	0	6	 study	1	4	10	PAUL
1192218311922	0	7	 study	1	4	12	JOHN
1192218317947	0	8	 study	1	4	13	JOE
1192218324478	0	-99	 record	1	4	-99	
1192218325493	0	1	 test	1	4	7	TOM
1192218331516	0	2	 test	1	4	3	RICH
1192218337540	0	3	 test	1	4	5	DAVE
1192218343565	0	4	 test	1	4	12	JOHN
1192218349590	0	5	 test	1	4	6	GEORGE
1192218355614	0	6	 test	1	4	8	MIKE
1192218361639	0	7	 test	1	4	10	PAUL
1192218367664	0	8	 test	1	4	13	JOE
1192218375276	0	1	 study	1	5	13	JOE
1192218381299	0	2	 study	1	5	12	JOHN
1192218387324	0	3	 study	1	5	7	TOM
1192218393349	0	4	 study	1	5	6	GEORGE
1192218399387	0	5	 study	1	5	3	RICH
1192218405411	0	6	 study	1	5	5	DAVE
1192218411436	0	7	 study	1	5	10	PAUL
1192218417461	0	8	 study	1	5	8	MIKE
1192218424712	0	-99	 record	1	5	-99	
1192218425738	0	1	 test	1	5	3	RICH
1192218431763	0	2	 test	1	5	12	JOHN
1192218437787	0	3	 test	1	5	6	GEORGE
1192218443812	0	4	 test	1	5	8	MIKE
1192218449837	0	5	 test	1	5	7	TOM
1192218455861	0	6	 test	1	5	10	PAUL
1192218461886	0	7	 test	1	5	13	JOE
1192218467911	0	8	 test	1	5	5	DAVE
1192218476269	0	1	 study	1	6	12	JOHN
1192218482293	0	2	 study	1	6	6	GEORGE
1192218488331	0	3	 study	1	6	3	RICH
1192218494355	0	4	 study	1	6	5	DAVE
1192218500380	0	5	 study	1	6	10	PAUL
1192218506405	0	6	 study	1	6	13	JOE
1192218512429	0	7	 study	1	6	8	MIKE
1192218518454	0	8	 study	1	6	7	TOM
1192218525438	0	-99	 record	1	6	-99	
1192218526465	0	1	 test	1	6	8	MIKE
1192218532489	0	2	 test	1	6	12	JOHN
1192218538514	0	3	 test	1	6	7	TOM
1192218544539	0	4	 test	1	6	10	PAUL
1192218550563	0	5	 test	1	6	6	GEORGE
1192218556588	0	6	 test	1	6	5	DAVE
1192218562613	0	7	 test	1	6	3	RICH
1192218568637	0	8	 test	1	6	13	JOE
1192218576129	0	1	 study	1	7	8	MIKE
1192218582154	0	2	 study	1	7	7	TOM
1192218588179	0	3	 study	1	7	13	JOE
1192218594203	0	4	 study	1	7	10	PAUL
1192218600228	0	5	 study	1	7	6	GEORGE
1192218606266	0	6	 study	1	7	5	DAVE
1192218612290	0	7	 study	1	7	12	JOHN
1192218618314	0	8	 study	1	7	3	RICH
1192218626019	0	-99	 record	1	7	-99	
1192218627046	0	1	 test	1	7	6	GEORGE
1192218633071	0	2	 test	1	7	12	JOHN
1192218639095	0	3	 test	1	7	5	DAVE
1192218645120	0	4	 test	1	7	3	RICH
1192218651145	0	5	 test	1	7	7	TOM
1192218657421	0	6	 test	1	7	8	MIKE
1192218663446	0	7	 test	1	7	10	PAUL
1192218669471	0	8	 test	1	7	13	JOE
1192218677203	0	1	 study	1	8	7	TOM
1192218683241	0	2	 study	1	8	12	JOHN
1192218689265	0	3	 study	1	8	8	MIKE
1192218695289	0	4	 study	1	8	6	GEORGE
1192218701327	0	5	 study	1	8	3	RICH
1192218707352	0	6	 study	1	8	10	PAUL
1192218713376	0	7	 study	1	8	5	DAVE
1192218719401	0	8	 study	1	8	13	JOE
1192218726359	0	-99	 record	1	8	-99	
1192218727385	0	1	 test	1	8	5	DAVE
1192218733410	0	2	 test	1	8	7	TOM
1192218739435	0	3	 test	1	8	13	JOE
1192218745459	0	4	 test	1	8	8	MIKE
1192218751484	0	5	 test	1	8	3	RICH
1192218757508	0	6	 test	1	8	12	JOHN
1192218763533	0	7	 test	1	8	10	PAUL
1192218769558	0	8	 test	1	8	6	GEORGE
1192218777196	0	1	 study	1	9	13	JOE
1192218783221	0	2	 study	1	9	8	MIKE
1192218789246	0	3	 study	1	9	3	RICH
1192218795270	0	4	 study	1	9	10	PAUL
1192218801294	0	5	 study	1	9	5	DAVE
1192218807319	0	6	 study	1	9	6	GEORGE
1192218813357	0	7	 study	1	9	7	TOM
1192218819395	0	8	 study	1	9	12	JOHN
1192218826260	0	-99	 record	1	9	-99	
1192218827286	0	1	 test	1	9	10	PAUL
1192218833310	0	2	 test	1	9	6	GEORGE
1192218839335	0	3	 test	1	9	5	DAVE
1192218845360	0	4	 test	1	9	8	MIKE
1192218851384	0	5	 test	1	9	13	JOE
1192218857409	0	6	 test	1	9	3	RICH
1192218863434	0	7	 test	1	9	7	TOM
1192218869458	0	8	 test	1	9	12	JOHN
1192218877829	0	1	 study	1	10	13	JOE
1192218883854	0	2	 study	1	10	7	TOM
1192218889892	0	3	 study	1	10	6	GEORGE
1192218895930	0	4	 study	1	10	5	DAVE
1192218901954	0	5	 study	1	10	12	JOHN
1192218907979	0	6	 study	1	10	10	PAUL
1192218914004	0	7	 study	1	10	3	RICH
1192218920029	0	8	 study	1	10	8	MIKE
1192218927412	0	-99	 record	1	10	-99	
1192218928439	0	1	 test	1	10	6	GEORGE
1192218934463	0	2	 test	1	10	5	DAVE
1192218940488	0	3	 test	1	10	8	MIKE
1192218946513	0	4	 test	1	10	3	RICH
1192218952537	0	5	 test	1	10	12	JOHN
1192218958562	0	6	 test	1	10	10	PAUL
1192218964587	0	7	 test	1	10	7	TOM
1192218970612	0	8	 test	1	10	13	JOE
1192219023674	0	1	 study	2	11	2	ROB
1192219029699	0	2	 study	2	11	0	MARK
1192219035723	0	3	 study	2	11	9	DAN
1192219041748	0	4	 study	2	11	1	BILL
1192219047773	0	5	 study	2	11	4	CHARLES
1192219053811	0	6	 study	2	11	15	JIM
1192219059835	0	7	 study	2	11	11	KEN
1192219065860	0	8	 study	2	11	14	CHRIS
1192219073484	0	-99	 record	2	11	-99	
1192219074511	0	1	 test	2	11	1	BILL
1192219080535	0	2	 test	2	11	2	ROB
1192219086560	0	3	 test	2	11	0	MARK
1192219092585	0	4	 test	2	11	11	KEN
1192219098609	0	5	 test	2	11	4	CHARLES
1192219104634	0	6	 test	2	11	15	JIM
1192219110659	0	7	 test	2	11	14	CHRIS
1192219116683	0	8	 test	2	11	9	DAN
1192219125707	0	1	 study	2	12	14	CHRIS
1192219131732	0	2	 study	2	12	4	CHARLES
1192219137770	0	3	 study	2	12	15	JIM
1192219143794	0	4	 study	2	12	0	MARK
1192219149819	0	5	 study	2	12	1	BILL
1192219155844	0	6	 study	2	12	9	DAN
1192219161868	0	7	 study	2	12	11	KEN
1192219167893	0	8	 study	2	12	2	ROB
1192219175132	0	-99	 record	2	12	-99	
1192219176158	0	1	 test	2	12	2	ROB
1192219182183	0	2	 test	2	12	11	KEN
1192219188207	0	3	 test	2	12	1	BILL
1192219194232	0	4	 test	2	12	9	DAN
1192219200257	0	5	 test	2	12	4	CHARLES
1192219206281	0	6	 test	2	12	0	MARK
1192219212305	0	7	 test	2	12	15	JIM
1192219218330	0	8	 test	2	12	14	CHRIS
1192219227300	0	1	 study	2	13	2	ROB
1192219233325	0	2	 study	2	13	14	CHRIS
1192219239363	0	3	 study	2	13	4	CHARLES
1192219245401	0	4	 study	2	13	11	KEN
1192219251426	0	5	 study	2	13	0	MARK
1192219257450	0	6	 study	2	13	1	BILL
1192219263475	0	7	 study	2	13	9	DAN
1192219269499	0	8	 study	2	13	15	JIM
1192219276750	0	-99	 record	2	13	-99	
1192219277777	0	1	 test	2	13	11	KEN
1192219283801	0	2	 test	2	13	2	ROB
1192219289826	0	3	 test	2	13	14	CHRIS
1192219295851	0	4	 test	2	13	0	MARK
1192219301875	0	5	 test	2	13	4	CHARLES
1192219308166	0	6	 test	2	13	9	DAN
1192219314192	0	7	 test	2	13	15	JIM
1192219320217	0	8	 test	2	13	1	BILL
1192219330959	0	1	 study	2	14	11	KEN
1192219336984	0	2	 study	2	14	0	MARK
1192219343010	0	3	 study	2	14	2	ROB
1192219349034	0	4	 study	2	14	1	BILL
1192219355059	0	5	 study	2	14	4	CHARLES
1192219361093	0	6	 study	2	14	15	JIM
1192219367122	0	7	 study	2	14	9	DAN
1192219373146	0	8	 study	2	14	14	CHRIS
1192219380303	0	-99	 record	2	14	-99	
1192219381329	0	1	 test	2	14	15	JIM
1192219387354	0	2	 test	2	14	1	BILL
1192219393378	0	3	 test	2	14	4	CHARLES
1192219399403	0	4	 test	2	14	9	DAN
1192219405428	0	5	 test	2	14	2	ROB
1192219411453	0	6	 test	2	14	14	CHRIS
1192219417477	0	7	 test	2	14	0	MARK
1192219423502	0	8	 test	2	14	11	KEN
1192219432805	0	1	 study	2	15	11	KEN
1192219438830	0	2	 study	2	15	15	JIM
1192219444855	0	3	 study	2	15	1	BILL
1192219450880	0	4	 study	2	15	0	MARK
1192219456904	0	5	 study	2	15	14	CHRIS
1192219462942	0	6	 study	2	15	9	DAN
1192219468967	0	7	 study	2	15	2	ROB
1192219474991	0	8	 study	2	15	4	CHARLES
1192219481687	0	-99	 record	2	15	-99	
1192219482709	0	1	 test	2	15	15	JIM
1192219488734	0	2	 test	2	15	0	MARK
1192219494758	0	3	 test	2	15	9	DAN
1192219500783	0	4	 test	2	15	14	CHRIS
1192219506808	0	5	 test	2	15	11	KEN
1192219512832	0	6	 test	2	15	1	BILL
1192219518857	0	7	 test	2	15	4	CHARLES
1192219524882	0	8	 test	2	15	2	ROB
1192219534133	0	1	 study	2	16	1	BILL
1192219540158	0	2	 study	2	16	15	JIM
1192219546182	0	3	 study	2	16	4	CHARLES
1192219552220	0	4	 study	2	16	14	CHRIS
1192219558258	0	5	 study	2	16	2	ROB
1192219564283	0	6	 study	2	16	0	MARK
1192219570307	0	7	 study	2	16	9	DAN
1192219576331	0	8	 study	2	16	11	KEN
1192219583582	0	-99	 record	2	16	-99	
1192219584609	0	1	 test	2	16	9	DAN
1192219590633	0	2	 test	2	16	14	CHRIS
