1169052258729	0	1	study	1	1	1	CHRIS	-2	-2	-2	-2	-2
1169052264751	0	2	study	1	1	2	JOE	-2	-2	-2	-2	-2
1169052270777	0	3	study	1	1	6	PAUL	-2	-2	-2	-2	-2
1169052276799	0	4	study	1	1	7	GEORGE	-2	-2	-2	-2	-2
1169052282820	0	5	study	1	1	14	CHARLES	-2	-2	-2	-2	-2
1169052288833	0	6	study	1	1	11	TOM	-2	-2	-2	-2	-2
1169052294856	0	7	study	1	1	4	JOHN	-2	-2	-2	-2	-2
1169052300866	0	8	study	1	1	5	BILL	-2	-2	-2	-2	-2
1169052306892	0	9	study	1	1	10	MARK	-2	-2	-2	-2	-2
1169052312901	0	10	study	1	1	9	DAVE	-2	-2	-2	-2	-2
1169052318984	0	11	study	1	1	15	RICH	-2	-2	-2	-2	-2
1169052324993	0	12	study	1	1	3	DAN	-2	-2	-2	-2	-2
1169052331004	0	13	study	1	1	0	ROB	-2	-2	-2	-2	-2
1169052337012	0	14	study	1	1	8	JIM	-2	-2	-2	-2	-2
1169052343020	0	15	study	1	1	13	KEN	-2	-2	-2	-2	-2
1169052349037	0	16	study	1	1	12	MIKE	-2	-2	-2	-2	-2
1169052356389	0	1	test	1	1	12	BILL	5	0	-2	-2	-2
1169052360349	0	1	resp	1	1	12	BILL	5	0	3	1	3960
1169052362393	0	2	test	1	1	10	MARK	10	1	-2	-2	-2
1169052365349	0	2	resp	1	1	10	MARK	10	1	5	1	2956
1169052368397	0	3	test	1	1	1	RICH	15	0	-2	-2	-2
1169052372292	0	3	resp	1	1	1	RICH	15	0	3	1	3895
1169052374401	0	4	test	1	1	2	JOE	2	1	-2	-2	-2
1169052375996	0	4	resp	1	1	2	JOE	2	1	5	1	1595
1169052380406	0	5	test	1	1	4	JOHN	4	1	-2	-2	-2
1169052382244	0	5	resp	1	1	4	JOHN	4	1	5	1	1838
1169052386410	0	6	test	1	1	3	MIKE	12	0	-2	-2	-2
1169052388684	0	6	resp	1	1	3	MIKE	12	0	3	1	2274
1169052392414	0	7	test	1	1	7	CHRIS	1	0	-2	-2	-2
1169052397165	0	7	resp	1	1	7	CHRIS	1	0	2	1	4751
1169052398418	0	8	test	1	1	8	PAUL	6	0	-2	-2	-2
1169052400363	0	8	resp	1	1	8	PAUL	6	0	2	1	1945
1169052404423	0	9	test	1	1	5	JIM	8	0	-2	-2	-2
1169052405651	0	9	resp	1	1	5	JIM	8	0	6	0	1228
1169052410428	0	10	test	1	1	6	GEORGE	7	0	-2	-2	-2
1169052414355	0	10	resp	1	1	6	GEORGE	7	0	2	1	3927
1169052416432	0	11	test	1	1	9	DAVE	9	1	-2	-2	-2
1169052418371	0	11	resp	1	1	9	DAVE	9	1	6	1	1939
1169052422436	0	12	test	1	1	13	KEN	13	1	-2	-2	-2
1169052425172	0	12	resp	1	1	13	KEN	13	1	5	1	2736
1169052428440	0	13	test	1	1	0	ROB	0	1	-2	-2	-2
