1158607246094	0	B	Logging Begins
1158607246094	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	"This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. If you think the probe is identical,\npress the '/' key to indicate YES, otherwise press the '.' key to\nindicate NO.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nPlease try not to move. You can move and blink between trials, when it\nis indicated on the screen. You will do two blocks, each consisting of\n32 trials.\n\nLet's proceed!\n\n"
1158607246138	1	INSTRUCTIONSCROLL	0
1158607337141	1	INSTRUCTIONSCROLL	1
1158607337158	1	INSTRUCTIONSCROLL	2
1158607337174	1	INSTRUCTIONSCROLL	5
1158607337434	1	INSTRUCTIONSCROLL	6
1158607337441	1	INSTRUCTIONSCROLL	7
1158607337458	1	INSTRUCTIONSCROLL	8
1158607337474	1	INSTRUCTIONSCROLL	11
1158607337491	1	INSTRUCTIONSCROLL	15
1158607337507	1	INSTRUCTIONSCROLL	18
1158607338740	1	INSTRUCTIONSCROLL	19
1158607338757	1	INSTRUCTIONSCROLL	22
1158607338774	1	INSTRUCTIONSCROLL	25
1158607338790	1	INSTRUCTIONSCROLL	28
1158607338807	1	INSTRUCTIONSCROLL	32
1158607338824	1	INSTRUCTIONSCROLL	35
1158607338840	1	INSTRUCTIONSCROLL	38
1158607338857	1	INSTRUCTIONSCROLL	42
1158607338874	1	INSTRUCTIONSCROLL	45
1158607338890	1	INSTRUCTIONSCROLL	48
1158607338907	1	INSTRUCTIONSCROLL	52
1158607338924	1	INSTRUCTIONSCROLL	55
1158607338939	1	INSTRUCTIONSCROLL	58
1158607338956	1	INSTRUCTIONSCROLL	61
1158607338973	1	INSTRUCTIONSCROLL	65
1158607338989	1	INSTRUCTIONSCROLL	68
1158607339007	1	INSTRUCTIONSCROLL	71
1158607339024	1	INSTRUCTIONSCROLL	75
1158607339040	1	INSTRUCTIONSCROLL	78
1158607339057	1	INSTRUCTIONSCROLL	82
1158607339074	1	INSTRUCTIONSCROLL	85
1158607339090	1	INSTRUCTIONSCROLL	88
1158607339107	1	INSTRUCTIONSCROLL	92
1158607339124	1	INSTRUCTIONSCROLL	95
1158607339140	1	INSTRUCTIONSCROLL	98
1158607339157	1	INSTRUCTIONSCROLL	102
1158607339174	1	INSTRUCTIONSCROLL	105
1158607339190	1	INSTRUCTIONSCROLL	108
1158607339207	1	INSTRUCTIONSCROLL	112
1158607339224	1	INSTRUCTIONSCROLL	115
1158607339240	1	INSTRUCTIONSCROLL	118
1158607339257	1	INSTRUCTIONSCROLL	122
1158607339274	1	INSTRUCTIONSCROLL	125
1158607339290	1	INSTRUCTIONSCROLL	128
1158607339307	1	INSTRUCTIONSCROLL	132
1158607339324	1	INSTRUCTIONSCROLL	135
1158607339340	1	INSTRUCTIONSCROLL	138
1158607339690	1	INSTRUCTIONSCROLL	139
1158607339707	1	INSTRUCTIONSCROLL	140
1158607339723	1	INSTRUCTIONSCROLL	143
1158607339740	1	INSTRUCTIONSCROLL	146
1158607339757	1	INSTRUCTIONSCROLL	150
1158607339773	1	INSTRUCTIONSCROLL	153
1158607339790	1	INSTRUCTIONSCROLL	156
1158607339807	1	INSTRUCTIONSCROLL	160
1158607339823	1	INSTRUCTIONSCROLL	163
1158607339840	1	INSTRUCTIONSCROLL	166
1158607339857	1	INSTRUCTIONSCROLL	170
1158607339873	1	INSTRUCTIONSCROLL	173
1158607339890	1	INSTRUCTIONSCROLL	176
1158607339907	1	INSTRUCTIONSCROLL	180
1158607339923	1	INSTRUCTIONSCROLL	183
1158607339939	1	INSTRUCTIONSCROLL	186
1158607339956	1	INSTRUCTIONSCROLL	189
1158607339972	1	INSTRUCTIONSCROLL	193
1158607339989	1	INSTRUCTIONSCROLL	196
1158607340007	1	INSTRUCTIONSCROLL	199
1158607340023	1	INSTRUCTIONSCROLL	203
1158607340040	1	INSTRUCTIONSCROLL	206
1158607340057	1	INSTRUCTIONSCROLL	210
1158607340073	1	INSTRUCTIONSCROLL	213
1158607340090	1	INSTRUCTIONSCROLL	216
1158607340107	1	INSTRUCTIONSCROLL	220
1158607340123	1	INSTRUCTIONSCROLL	223
1158607340140	1	INSTRUCTIONSCROLL	226
1158607340157	1	INSTRUCTIONSCROLL	230
1158607340173	1	INSTRUCTIONSCROLL	233
1158607340190	1	INSTRUCTIONSCROLL	236
1158607340207	1	INSTRUCTIONSCROLL	240
1158607340223	1	INSTRUCTIONSCROLL	243
1158607340906	1	INSTRUCTIONSCROLL	244
1158607340923	1	INSTRUCTIONSCROLL	246
1158607340939	1	INSTRUCTIONSCROLL	247
1158607359833	1	INSTRUCTIONSTOP	Button set (OR)
1158607359842	0	E	Logging Ends
