1159304680756	0	B	Logging Begins
1159304680756	0	INSTRUCTIONSTART	JointRoller	/usr/lib/python2.4/site-packages/pyepl/resources/vera.ttf	24	(0, 0, 0)	"This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. If you think the probe is identical,\npress the '/' key to indicate YES, otherwise press the '.' key to\nindicate NO.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nPlease try not to move. You can move and blink between trials, when it\nis indicated on the screen. You will do two blocks, each consisting of\n32 trials.\n\nLet's proceed!\n\n"
1159304680774	1	INSTRUCTIONSCROLL	0
1159304793163	1	INSTRUCTIONSCROLL	1
1159304793177	1	INSTRUCTIONSCROLL	3
1159304793190	1	INSTRUCTIONSCROLL	6
1159304793203	1	INSTRUCTIONSCROLL	9
1159304793217	1	INSTRUCTIONSCROLL	11
1159304793230	1	INSTRUCTIONSCROLL	14
1159304793243	1	INSTRUCTIONSCROLL	17
1159304793257	1	INSTRUCTIONSCROLL	19
1159304793270	1	INSTRUCTIONSCROLL	22
1159304793283	1	INSTRUCTIONSCROLL	25
1159304793297	1	INSTRUCTIONSCROLL	27
1159304793310	1	INSTRUCTIONSCROLL	30
1159304793762	1	INSTRUCTIONSCROLL	31
1159304793776	1	INSTRUCTIONSCROLL	34
1159304793789	1	INSTRUCTIONSCROLL	37
1159304793802	1	INSTRUCTIONSCROLL	39
1159304793816	1	INSTRUCTIONSCROLL	42
1159304793829	1	INSTRUCTIONSCROLL	45
1159304793842	1	INSTRUCTIONSCROLL	47
1159304793856	1	INSTRUCTIONSCROLL	50
1159304793869	1	INSTRUCTIONSCROLL	53
1159304793882	1	INSTRUCTIONSCROLL	55
1159304793896	1	INSTRUCTIONSCROLL	58
1159304793909	1	INSTRUCTIONSCROLL	61
1159304794123	1	INSTRUCTIONSCROLL	62
1159304794137	1	INSTRUCTIONSCROLL	64
1159304794150	1	INSTRUCTIONSCROLL	67
1159304794163	1	INSTRUCTIONSCROLL	69
1159304794177	1	INSTRUCTIONSCROLL	72
1159304794190	1	INSTRUCTIONSCROLL	75
1159304794203	1	INSTRUCTIONSCROLL	77
1159304794217	1	INSTRUCTIONSCROLL	80
1159304794230	1	INSTRUCTIONSCROLL	83
1159304794243	1	INSTRUCTIONSCROLL	85
1159304794350	1	INSTRUCTIONSCROLL	86
1159304794362	1	INSTRUCTIONSCROLL	87
1159304794376	1	INSTRUCTIONSCROLL	90
1159304794389	1	INSTRUCTIONSCROLL	92
1159304794402	1	INSTRUCTIONSCROLL	95
1159304818616	1	INSTRUCTIONSTOP	Button set (OR)
1159304818617	0	E	Logging Ends
