103	1	0	47	BCV030	_NEW_	-99	-999	-9999	3	1808
103	1	0	48	CHAMBOR3	_NEW_	-99	-999	-9999	2	2162
103	1	0	49	PEI08	_OLD_	45	-999	68	2	1932
103	1	0	50	MNPLDC2	_NEW_	-99	-999	-9999	2	1258
103	1	0	51	GUA017	_OLD_	4	-999	111	1	1295
103	1	0	52	ISVWTW	_NEW_	-99	-999	-9999	2	1622
103	1	0	53	GBEN702	_OLD_	50	-999	67	6	915
103	1	0	54	BERGN2	_OLD_	43	-7	75	3	1742
103	1	0	55	GBEN290	_NEW_	-99	-999	-9999	1	2456
103	1	0	56	LASTF1	_NEW_	-99	-999	-9999	2	1913
103	1	0	57	GBLN048	_NEW_	-99	-999	-9999	1	1270
103	1	0	58	FLOR1	_NEW_	-99	-999	-9999	2	2767
103	1	0	59	RHASSHN	_NEW_	-99	-999	-9999	2	1832
103	1	0	60	AK099	_NEW_	-99	-999	-9999	2	1298
103	1	0	61	VAWB8	_NEW_	-99	-999	-9999	2	1264
103	1	0	62	FP068	_NEW_	-99	-999	-9999	2	1588
103	1	0	63	WI038	_OLD_	40	-999	87	6	1263
103	1	0	64	PRISLSLU	_OLD_	41	1	87	5	1581
103	1	0	65	GBEN125	_NEW_	-99	-999	-9999	3	2666
103	1	0	66	GR201	_OLD_	34	-999	96	5	2270
103	1	0	67	WTROSSSS	_NEW_	-99	-999	-9999	0	0
103	1	0	68	D204	_OLD_	20	-999	112	6	1528
103	1	0	69	ILCH222	_OLD_	23	3	110	5	1362
103	1	0	70	IRLBRT1	_OLD_	47	24	87	3	1359
103	1	0	71	MA113	_NEW_	-99	-999	-9999	2	1786
103	1	0	72	NZ036	_NEW_	-99	-999	-9999	2	1277
103	1	0	73	MITTWLD2	_NEW_	-99	-999	-9999	4	2677
103	1	0	74	MANB6	_NEW_	-99	-999	-9999	4	1468
103	1	0	75	HIO042	_OLD_	54	-999	85	6	874
103	1	0	76	ISANKV	_NEW_	-99	-999	-9999	2	1849
103	1	0	77	MAL483	_OLD_	2	-999	139	6	1151
103	1	0	78	BRA116	_NEW_	-99	-999	-9999	3	2062
103	1	0	79	CASDBAL5	_NEW_	-99	-999	-9999	0	0
103	1	0	80	WI040	_NEW_	-99	-999	-9999	3	1964
103	1	0	81	IND073	_NEW_	-99	-999	-9999	3	1392
103	1	0	82	IND118	_OLD_	29	-999	117	6	1633
103	1	0	83	NMALBCHL	_OLD_	24	-5	123	6	831
103	1	0	84	HALLSTA3	_NEW_	-99	-999	-9999	4	1648
103	1	0	85	GBLNMLB7	_OLD_	13	-999	136	3	1512
103	1	0	86	BTCIRCUS	_OLD_	39	26	111	5	2373
103	1	0	87	GBLNWM12	_OLD_	35	-4	116	6	1412
103	1	0	88	GBEN539	_OLD_	19	-16	133	3	1852
103	1	0	89	KARENT	_OLD_	31	12	122	3	1608
103	1	0	90	EDNWTWN1	_OLD_	1	-30	153	5	1472
103	1	0	91	PNG038	_NEW_	-99	-999	-9999	2	1521
103	1	0	92	DCAE	_NEW_	-99	-999	-9999	1	1848
103	1	0	93	TRI023	_OLD_	58	-999	99	5	2093
103	1	0	94	IND055	_NEW_	-99	-999	-9999	0	0
103	1	0	95	PNG082	_OLD_	44	-999	115	2	1312
103	1	0	96	FP084	_NEW_	-99	-999	-9999	5	2864
103	1	0	97	USSE	_NEW_	-99	-999	-9999	5	1851
103	1	0	98	JPN128	_OLD_	36	-999	126	6	1370
103	1	0	99	AUVC300	_NEW_	-99	-999	-9999	1	1289
103	1	0	100	ONTOM029	_NEW_	-99	-999	-9999	2	2151
103	1	0	101	PNG130	_OLD_	21	-999	144	6	1183
103	1	0	102	GBEN655	_NEW_	-99	-999	-9999	5	1322
103	1	0	103	IND080	_NEW_	-99	-999	-9999	4	2057
103	1	0	104	CAM402	_NEW_	-99	-999	-9999	2	1790
103	1	0	105	KOR008	_NEW_	-99	-999	-9999	2	1247
103	1	0	106	TZA049	_OLD_	15	-999	155	2	1691
103	1	0	107	SDE005	_NEW_	-99	-999	-9999	2	1311
103	1	0	108	GBLNTAT2	_OLD_	26	-999	146	6	849
103	1	0	109	TRI028	_OLD_	25	-1	148	3	1849
103	1	0	110	F471	_OLD_	61	36	113	3	1020
103	1	0	111	BCV029	_OLD_	33	-28	142	4	2699
103	1	0	112	HIO004	_OLD_	17	-16	159	4	1194
103	1	0	113	MXVAL19	_NEW_	-99	-999	-9999	2	2073
103	1	0	114	IND212	_NEW_	-99	-999	-9999	2	1006
103	1	0	115	CHN238	_NEW_	-99	-999	-9999	2	1059
103	1	0	116	ORMSTCTH	_OLD_	32	-999	148	4	2461
103	1	0	117	PNG032	_OLD_	51	19	130	4	2095
103	1	0	118	INA119	_OLD_	59	8	123	4	2053
103	1	0	119	NZ233	_NEW_	-99	-999	-9999	3	2308
103	1	0	120	NYC199	_OLD_	46	-999	138	3	1206
103	1	0	121	NZ314	_NEW_	-99	-999	-9999	2	1477
103	1	0	122	F782	_OLD_	56	-999	130	2	1275
103	1	0	123	CHN729	_OLD_	63	7	124	5	1643
103	1	0	124	JPN118	_OLD_	52	-11	136	4	2200
103	1	0	125	LUXASW	_OLD_	9	-43	180	5	1912
103	1	0	126	JNGFRAU3	_OLD_	57	48	133	4	2333
103	1	0	127	INA118	_OLD_	12	-45	179	5	1626
103	1	0	128	F789	_NEW_	-99	-999	-9999	5	2595
103	1	1	1	F513	_NEW_	-99	-999	-9999	3	1799
103	1	1	2	F911	_NEW_	-99	-999	-9999	3	1041
103	1	1	3	HEID3	_NEW_	-99	-999	-9999	3	1371
103	1	1	4	GR090	_NEW_	-99	-999	-9999	1	1678
103	1	1	5	GR312	_NEW_	-99	-999	-9999	3	2728
103	1	1	6	HADWALL3	_OLD_	57	-999	13	6	1062
103	1	1	7	GR106	_NEW_	-99	-999	-9999	4	2025
103	1	1	8	ONTO009	_OLD_	14	-999	58	6	818
103	1	1	9	BRPV	_OLD_	12	-2	61	6	1151
103	1	1	10	R328	_NEW_	-99	-999	-9999	3	1796
103	1	1	11	GR247	_NEW_	-99	-999	-9999	2	1766
103	1	1	12	MXMC18	_OLD_	6	-999	70	6	902
103	1	1	13	MORAT1	_OLD_	35	29	42	2	2201
103	1	1	14	CUB060	_OLD_	18	-17	60	6	977
103	1	1	15	STL163	_OLD_	13	-5	66	6	1206
103	1	1	16	NZ084	_NEW_	-99	-999	-9999	3	2461
103	1	1	17	STARNBG	_NEW_	-99	-999	-9999	2	1350
103	1	1	18	GBEN687	_NEW_	-99	-999	-9999	2	2134
103	1	1	19	CT031	_NEW_	-99	-999	-9999	2	1043
103	1	1	20	GR019	_NEW_	-99	-999	-9999	1	1073
103	1	1	21	IL627	_OLD_	56	-999	29	6	966
103	1	1	22	STL170	_NEW_	-99	-999	-9999	1	1758
103	1	1	23	CARHS4	_NEW_	-99	-999	-9999	4	2672
103	1	1	24	SEGGT	_NEW_	-99	-999	-9999	4	2001
103	1	1	25	ONOT162	_OLD_	55	-999	34	6	920
103	1	1	26	STL011	_OLD_	49	-6	41	6	1018
103	1	1	27	CT173	_NEW_	-99	-999	-9999	4	1711
103	1	1	28	KEN104	_OLD_	17	-999	75	6	896
103	1	1	29	CUB072	_OLD_	63	46	30	6	644
103	1	1	30	I679	_OLD_	61	-2	33	6	661
103	1	1	31	PRCITE	_NEW_	-99	-999	-9999	5	1475
103	1	1	32	CRC036	_NEW_	-99	-999	-9999	3	1649
103	1	1	33	CAYOS1	_NEW_	-99	-999	-9999	3	1231
103	1	1	34	GBEN049	_OLD_	3	-999	95	2	1403
103	1	1	35	D525	_NEW_	-99	-999	-9999	2	896
103	1	1	36	F443	_NEW_	-99	-999	-9999	3	1392
103	1	1	37	TRI042	_OLD_	23	-999	78	6	1070
103	1	1	38	F670	_OLD_	25	2	77	6	1376
103	1	1	39	UZB008	_OLD_	26	1	77	6	944
103	1	1	40	TAI007	_NEW_	-99	-999	-9999	2	1991
103	1	1	41	CHN280	_OLD_	16	-999	89	3	2386
103	1	1	42	F662	_NEW_	-99	-999	-9999	3	1268
103	1	1	43	LSBELTW3	_NEW_	-99	-999	-9999	3	1739
103	1	1	44	INA131	_OLD_	8	-999	100	6	775
103	1	1	45	CRC029	_OLD_	40	32	69	4	1443
103	1	1	46	HIM487	_OLD_	37	-3	73	5	1583
103	1	1	47	CUB114	_OLD_	10	-27	101	6	1215
103	1	1	48	VT012	_OLD_	21	11	91	6	827
103	1	1	49	MXMRD5	_NEW_	-99	-999	-9999	2	1720
103	1	1	50	STL044	_OLD_	43	-999	71	6	882
103	1	1	51	TZA105	_NEW_	-99	-999	-9999	3	1199
103	1	1	52	GR408	_OLD_	20	-999	96	3	1459
103	1	1	53	ONOT037	_OLD_	58	38	59	6	750
103	1	1	54	BRA091	_NEW_	-99	-999	-9999	4	2097
103	1	1	55	TRI231	_OLD_	28	-999	91	6	819
103	1	1	56	KEN434	_OLD_	32	4	88	3	2057
103	1	1	57	HIH722	_NEW_	-99	-999	-9999	3	1769
103	1	1	58	F855	_OLD_	42	-999	80	6	993
103	1	1	59	CHN639	_OLD_	62	20	61	6	781
103	1	1	60	DKARH5	_NEW_	-99	-999	-9999	2	2127
103	1	1	61	NZ296	_NEW_	-99	-999	-9999	2	1323
103	1	1	62	CASFCH2	_NEW_	-99	-999	-9999	3	1822
103	1	1	63	DKOD2	_NEW_	-99	-999	-9999	4	2071
103	1	1	64	IL576	_OLD_	19	-999	109	5	1930
103	1	1	65	VILCON	_OLD_	59	40	70	6	1684
103	1	1	66	RBCHENT	_OLD_	30	-29	100	4	2348
103	1	1	67	PNG021	_OLD_	24	-6	107	6	897
103	1	1	68	BAR021	_NEW_	-99	-999	-9999	5	1931
103	1	1	69	ISCIRPL2	_OLD_	7	-999	126	6	1741
103	1	1	70	GRLNFTN2	_OLD_	46	39	88	6	958
103	1	1	71	UTBRY2	_OLD_	45	-1	90	3	1711
103	1	1	72	BRA125	_OLD_	47	2	89	6	1011
103	1	1	73	KEN272	_OLD_	9	-38	128	6	980
103	1	1	74	RCSANG1	_OLD_	41	32	97	4	2063
103	1	1	75	CHN376	_NEW_	-99	-999	-9999	3	2317
103	1	1	76	CHN234	_OLD_	2	-999	138	3	2481
103	1	1	77	IRLDR32	_OLD_	48	46	93	6	1655
103	1	1	78	GR122	_NEW_	-99	-999	-9999	4	2595
103	1	1	79	MO054	_OLD_	52	-999	91	6	1087
103	1	1	80	ORPL14	_OLD_	51	-1	93	6	791
103	1	1	81	KEN275	_NEW_	-99	-999	-9999	4	1813
103	1	1	82	ONUCV3	_OLD_	54	-999	92	6	910
103	1	1	83	INA016	_OLD_	27	-27	120	3	1985
103	1	1	84	NZ446	_OLD_	39	12	109	5	2788
103	1	1	85	CHN484	_NEW_	-99	-999	-9999	1	1655
103	1	1	86	F510	_OLD_	1	-999	149	5	2340
103	1	1	87	AND5	_NEW_	-99	-999	-9999	4	1791
103	1	1	88	PEI03	_NEW_	-99	-999	-9999	2	1522
103	1	1	89	KEN278	_OLD_	31	-999	122	6	786
103	1	1	90	GR093	_NEW_	-99	-999	-9999	2	1743
103	1	1	91	GR314	_OLD_	33	-999	122	2	1621
103	1	1	92	ONTO078	_NEW_	-99	-999	-9999	3	1530
103	1	1	93	F578	_NEW_	-99	-999	-9999	5	2402
103	1	1	94	IND316	_OLD_	44	-999	114	4	1917
103	1	1	95	CRC037	_NEW_	-99	-999	-9999	3	2516
103	1	1	96	BAR049	_NEW_	-99	-999	-9999	3	1674
103	1	1	97	FP052	_OLD_	29	-999	132	6	1192
103	1	1	98	HK087	_OLD_	34	5	128	2	1622
103	1	1	99	LSBELTW2	_NEW_	-99	-999	-9999	2	1754
103	1	1	100	JPN203	_NEW_	-99	-999	-9999	2	1023
103	1	1	101	BAH263	_OLD_	5	-999	160	6	798
103	1	1	102	TRI082	_OLD_	50	45	116	6	1042
103	1	1	103	OHTIF3	_NEW_	-99	-999	-9999	3	2081
103	1	1	104	EPYRE13	_OLD_	11	-999	157	6	1361
103	1	1	105	ASWNILE2	_OLD_	53	42	116	6	743
103	1	1	106	CASDWAP5	_NEW_	-99	-999	-9999	3	1770
103	1	1	107	GIBRUNWY	_NEW_	-99	-999	-9999	4	2552
103	1	1	108	MC744	_OLD_	36	-999	136	4	2473
103	1	1	109	GBLN042	_NEW_	-99	-999	-9999	2	1831
103	1	1	110	KOR017	_NEW_	-99	-999	-9999	2	1903
103	1	1	111	AUNT052	_OLD_	38	-999	137	2	2109
103	1	1	112	CHN660	_NEW_	-99	-999	-9999	1	2006
103	1	1	113	MA237	_NEW_	-99	-999	-9999	5	2043
103	1	1	114	ISHGSH3	_OLD_	60	-999	118	6	878
103	1	1	115	PNG042	_NEW_	-99	-999	-9999	2	1970
103	1	1	116	GBEN114	_NEW_	-99	-999	-9999	3	1903
103	1	1	117	GUBVW	_NEW_	-99	-999	-9999	3	1106
103	1	1	118	GR062	_NEW_	-99	-999	-9999	3	1291
103	1	1	119	VRARENA2	_OLD_	64	-999	119	6	1183
103	1	1	120	STL009	_NEW_	-99	-999	-9999	4	2430
103	1	1	121	TXFWSY7	_OLD_	15	-999	170	6	837
103	1	1	122	VAWB4	_NEW_	-99	-999	-9999	4	2228
103	1	1	123	CULROSS1	_NEW_	-99	-999	-9999	4	2227
103	1	1	124	GBLNEE5	_OLD_	22	-999	166	4	1366
103	1	1	125	LSSTRCR1	_NEW_	-99	-999	-9999	4	2172
103	1	1	126	INA097	_NEW_	-99	-999	-9999	3	1887
103	1	1	127	SHWSSQ2	_NEW_	-99	-999	-9999	3	1553
103	1	1	128	NLGTH5	_OLD_	4	-999	188	6	696
103	1	2	1	VNBRSTHR	_OLD_	48	-999	17	6	931
103	1	2	2	ONTO233	_NEW_	-99	-999	-9999	1	1598
103	1	2	3	MAL456	_NEW_	-99	-999	-9999	2	1764
103	1	2	4	AK081	_OLD_	37	-999	31	6	896
103	1	2	5	HIK313	_NEW_	-99	-999	-9999	2	1681
103	1	2	6	HIH738	_OLD_	34	-999	36	6	910
103	1	2	7	IN125	_OLD_	59	25	12	3	1736
103	1	2	8	MAL276	_NEW_	-99	-999	-9999	3	1548
103	1	2	9	UZB027	_OLD_	17	-999	56	6	749
103	1	2	10	JPN024	_NEW_	-99	-999	-9999	3	1974
103	1	2	11	NZ335	_NEW_	-99	-999	-9999	0	0
103	1	2	12	MC737	_NEW_	-99	-999	-9999	4	1950
103	1	2	13	MAL437	_NEW_	-99	-999	-9999	3	2197
103	1	2	14	BHU008	_OLD_	36	-999	42	6	750
103	1	2	15	GR068	_NEW_	-99	-999	-9999	1	1066
103	1	2	16	ILCH226	_NEW_	-99	-999	-9999	1	947
103	1	2	17	CHN300	_OLD_	22	-999	59	3	1670
103	1	2	18	CHN332	_NEW_	-99	-999	-9999	1	1578
103	1	2	19	RONDA2	_OLD_	12	-999	71	6	1963
103	1	2	20	HLRKCH3	_OLD_	24	12	60	5	1877
103	1	2	21	D760	_OLD_	26	2	59	5	1563
103	1	2	22	OXBODLIB	_NEW_	-99	-999	-9999	5	1603
103	1	2	23	IND006	_NEW_	-99	-999	-9999	3	1625
103	1	2	24	DE011	_NEW_	-99	-999	-9999	3	1166
103	1	2	25	JPN002	_NEW_	-99	-999	-9999	3	1266
103	1	2	26	DKFRED1	_NEW_	-99	-999	-9999	4	1789
103	1	2	27	IRLRC5	_OLD_	57	-999	34	5	1501
103	1	2	28	GUA025	_NEW_	-99	-999	-9999	2	1916
103	1	2	29	ONOT214	_OLD_	50	-999	43	6	1000
103	1	2	30	ISTRAM	_NEW_	-99	-999	-9999	5	1886
103	1	2	31	HIOAH05	_NEW_	-99	-999	-9999	3	2054
103	1	2	32	BHU022	_OLD_	43	-999	53	6	733
103	1	2	33	D336	_OLD_	16	-27	81	6	1039
103	1	2	34	PNG063	_NEW_	-99	-999	-9999	4	1783
103	1	2	35	JPN068	_NEW_	-99	-999	-9999	3	1678
103	1	2	36	RSM09	_NEW_	-99	-999	-9999	3	1304
103	1	2	37	I1180	_OLD_	33	-999	68	6	1459
103	1	2	38	HIH770	_NEW_	-99	-999	-9999	6	947
103	1	2	39	USVI008	_NEW_	-99	-999	-9999	3	2290
103	1	2	40	CRC102	_OLD_	11	-999	93	3	1573
103	1	2	41	D074	_NEW_	-99	-999	-9999	2	1415
103	1	2	42	CHN647	_OLD_	7	-999	99	6	913
103	1	2	43	CHN202	_OLD_	19	12	88	6	886
103	1	2	44	WICKUSHG	_OLD_	15	-4	93	5	1850
103	1	2	45	KEN013	_OLD_	10	-5	99	6	844
103	1	2	46	HIK309	_NEW_	-99	-999	-9999	3	1790
103	1	2	47	JERSHRBK	_NEW_	-99	-999	-9999	1	1481
103	1	2	48	BAH097	_NEW_	-99	-999	-9999	4	2122
103	1	2	49	VRPIABR	_NEW_	-99	-999	-9999	4	1700
103	1	2	50	OSLOCTHL	_OLD_	56	-999	58	4	2248
103	1	2	51	CABP004	_NEW_	-99	-999	-9999	2	1312
103	1	2	52	JPN209	_NEW_	-99	-999	-9999	1	1205
103	1	2	53	KERSEY3	_OLD_	61	-999	56	2	1457
103	1	2	54	IL577	_NEW_	-99	-999	-9999	5	1730
103	1	2	55	NYBUF917	_OLD_	9	-999	110	6	1168
103	1	2	56	BERGN1	_OLD_	51	42	69	6	1326
103	1	2	57	SANIGHT	_NEW_	-99	-999	-9999	4	2015
103	1	2	58	SDE012	_OLD_	42	-999	80	6	937
103	1	2	59	STL126	_OLD_	54	12	69	6	1314
103	1	2	60	IRLSKEL2	_OLD_	49	-5	75	6	797
103	1	2	61	I823	_OLD_	46	-3	79	4	2018
103	1	2	62	WASL4	_NEW_	-99	-999	-9999	4	1944
103	1	2	63	VA043	_OLD_	55	-999	72	6	1008
103	1	2	64	BRICEPAN	_OLD_	60	5	68	6	1470
103	1	2	65	ECU002	_NEW_	-99	-999	-9999	4	2528
103	1	2	66	INA110	_OLD_	5	-999	125	6	899
103	1	2	67	BAR065	_NEW_	-99	-999	-9999	3	2049
103	1	2	68	GBEN244	_NEW_	-99	-999	-9999	3	2479
103	1	2	69	MVPOTT	_NEW_	-99	-999	-9999	2	1104
103	1	2	70	BRA120	_OLD_	4	-999	130	6	980
103	1	2	71	OK03	_NEW_	-99	-999	-9999	1	1858
103	1	2	72	CORATHS1	_OLD_	53	-999	83	4	2398
103	1	2	73	BAH129	_NEW_	-99	-999	-9999	2	1439
103	1	2	74	NYC241	_OLD_	38	-999	100	6	777
103	1	2	75	MAL491	_NEW_	-99	-999	-9999	2	1581
103	1	2	76	CHN340	_OLD_	29	-999	111	6	963
103	1	2	77	GR288	_OLD_	27	-2	114	4	1991
103	1	2	78	CZ039	_NEW_	-99	-999	-9999	5	1854
103	1	2	79	MONST1	_NEW_	-99	-999	-9999	2	1556
103	1	2	80	AK105	_NEW_	-99	-999	-9999	2	1182
103	1	2	81	NYC006	_NEW_	-99	-999	-9999	4	1694
103	1	2	82	CHN206	_OLD_	41	-999	105	6	1049
103	1	2	83	BAH131	_NEW_	-99	-999	-9999	4	1889
103	1	2	84	INA150	_OLD_	64	-999	84	6	971
103	1	2	85	HIH671	_OLD_	1	-63	148	6	766
103	1	2	86	ECU043	_NEW_	-99	-999	-9999	4	1633
103	1	2	87	IND220	_NEW_	-99	-999	-9999	3	1603
103	1	2	88	DKNYB3	_OLD_	28	-999	124	6	895
103	1	2	89	GBEN128	_OLD_	25	-3	128	3	2191
103	1	2	90	CARALGN1	_OLD_	20	-5	134	6	1098
103	1	2	91	GRCTH2	_NEW_	-99	-999	-9999	3	2666
103	1	2	92	KEN432	_OLD_	18	-999	138	6	874
103	1	2	93	NC006	_OLD_	21	3	136	4	2292
103	1	2	94	IND056	_NEW_	-99	-999	-9999	3	2638
103	1	2	95	SEGALC1	_NEW_	-99	-999	-9999	4	2830
103	1	2	96	AUVC278	_NEW_	-99	-999	-9999	2	1394
103	1	2	97	GBEN698	_NEW_	-99	-999	-9999	2	1062
103	1	2	98	TNMT	_NEW_	-99	-999	-9999	3	2339
103	1	2	99	CHN401	_NEW_	-99	-999	-9999	3	1309
103	1	2	100	R235	_OLD_	2	-999	162	6	1470
103	1	2	101	GR3614	_OLD_	62	60	103	4	2312
103	1	2	102	TZA109	_OLD_	45	-17	121	6	837
103	1	2	103	CALBAREN	_NEW_	-99	-999	-9999	2	2173
103	1	2	104	TZA094	_OLD_	40	-999	128	6	823
103	1	2	105	MXCC1	_OLD_	47	7	122	6	724
103	1	2	106	CASF930	_NEW_	-99	-999	-9999	2	1572
103	1	2	107	BLPLGDN	_OLD_	39	-999	132	6	1499
103	1	2	108	PRPNTAL2	_OLD_	44	5	128	6	1153
103	1	2	109	NZ075	_OLD_	23	-21	150	6	1111
103	1	2	110	MAL438	_OLD_	63	40	111	6	860
103	1	2	111	ONTO124	_NEW_	-99	-999	-9999	1	1043
103	1	2	112	STL136	_NEW_	-99	-999	-9999	3	1771
103	1	2	113	JPN126	_OLD_	8	-999	169	6	857
103	1	2	114	R255	_NEW_	-99	-999	-9999	2	1606
103	1	2	115	BAH306	_OLD_	30	-999	149	4	2087
103	1	2	116	F563	_NEW_	-99	-999	-9999	4	2422
103	1	2	117	SDE004	_NEW_	-99	-999	-9999	3	1613
103	1	2	118	WEIMAR	_NEW_	-99	-999	-9999	3	1669
103	1	2	119	IND267	_OLD_	3	-999	180	5	2023
103	1	2	120	ONHOL1	_OLD_	58	55	126	6	2073
103	1	2	121	ME137	_NEW_	-99	-999	-9999	4	2904
103	1	2	122	CHN342	_OLD_	32	-999	154	6	773
103	1	2	123	RMTPL	_OLD_	14	-18	173	6	715
103	1	2	124	TOZEUR	_OLD_	6	-8	182	6	1073
103	1	2	125	ISDOLPL1	_OLD_	52	46	137	6	945
103	1	2	126	TN166	_OLD_	13	-39	177	6	973
103	1	2	127	NZ409	_OLD_	35	22	156	4	2422
103	1	2	128	GR284	_OLD_	31	-4	161	6	838
103	1	3	1	HIH702	_OLD_	63	-999	2	3	1565
103	1	3	2	D688	_OLD_	62	-1	4	3	990
103	1	3	3	HIO108	_NEW_	-99	-999	-9999	2	1157
103	1	3	4	GR072	_NEW_	-99	-999	-9999	2	950
103	1	3	5	VERN	_NEW_	-99	-999	-9999	4	2302
103	1	3	6	AK045	_NEW_	-99	-999	-9999	2	1093
103	1	3	7	JPN116	_NEW_	-99	-999	-9999	4	2719
103	1	3	8	R203	_OLD_	22	-999	50	5	1910
103	1	3	9	TAOR1	_NEW_	-99	-999	-9999	3	2198
103	1	3	10	VEN048	_NEW_	-99	-999	-9999	3	1096
103	1	3	11	MAL287	_NEW_	-99	-999	-9999	2	886
103	1	3	12	HIO005	_OLD_	1	-999	75	6	886
103	1	3	13	HELHARB	_NEW_	-99	-999	-9999	5	1351
103	1	3	14	GR066	_OLD_	58	-999	20	6	797
103	1	3	15	R206	_OLD_	14	-44	65	6	1503
103	1	3	16	PRLADFN3	_OLD_	28	14	52	6	706
103	1	3	17	EPYRE16	_OLD_	56	28	25	5	1726
103	1	3	18	PNG070	_OLD_	60	4	22	6	1149
103	1	3	19	IRLAIL1	_NEW_	-99	-999	-9999	3	1639
103	1	3	20	CALAWEST	_NEW_	-99	-999	-9999	3	2149
103	1	3	21	NVLV018	_NEW_	-99	-999	-9999	3	1952
103	1	3	22	CHN006	_NEW_	-99	-999	-9999	2	2182
103	1	3	23	PNG110	_OLD_	57	-999	30	6	866
103	1	3	24	IN136	_OLD_	59	2	29	6	598
103	1	3	25	NYC212	_NEW_	-99	-999	-9999	1	1794
103	1	3	26	GBLN03	_OLD_	24	-999	66	6	1402
103	1	3	27	MAL216	_NEW_	-99	-999	-9999	1	1185
103	1	3	28	GBEN233	_OLD_	13	-999	79	6	842
103	1	3	29	GBEN286	_OLD_	54	41	39	6	772
103	1	3	30	WALROAD1	_NEW_	-99	-999	-9999	4	2365
103	1	3	31	TLALC	_NEW_	-99	-999	-9999	4	1896
103	1	3	32	NYC045	_NEW_	-99	-999	-9999	2	1329
103	1	3	33	MXMC64	_NEW_	-99	-999	-9999	2	1606
103	1	3	34	STTWNHL	_NEW_	-99	-999	-9999	2	1523
103	1	3	35	OH174	_NEW_	-99	-999	-9999	3	2201
103	1	3	36	AK084	_OLD_	11	-999	89	5	2474
103	1	3	37	WI032	_NEW_	-99	-999	-9999	5	1659
103	1	3	38	I822	_NEW_	-99	-999	-9999	4	2104
103	1	3	39	UZB043	_NEW_	-99	-999	-9999	2	1323
103	1	3	40	FP216	_OLD_	40	-999	64	6	1022
103	1	3	41	MI101	_OLD_	52	12	53	6	930
103	1	3	42	GR026	_OLD_	10	-42	96	4	2426
103	1	3	43	I950	_OLD_	8	-2	99	3	1442
103	1	3	44	D087	_OLD_	49	41	59	6	1149
103	1	3	45	MI104	_NEW_	-99	-999	-9999	4	2121
