1160153520541	0	B	Logging Begins
1160153520541	0	INSTRUCTIONSTART	JointRoller	/usr/lib/python2.4/site-packages/pyepl/resources/vera.ttf	30	(1.000000, 1.000000, 1.000000, 1.000000)	"In the following experiment, your memory for associating names with faces will be tested.  The experiment will be divided into two halves, with each half testing you on a completely different set of names and faces.  After the first half, there will be a short break.\n\nThe procedure will be the same for each half.  Eight faces will be presented on the screen, consecutively, accompanied by their names.  A woman's voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all eight faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with a question mark (?) underneath it.  You will have to try and recall the name that goes with the face, and speak it out loud.  After five seconds the face will disappear from the screen, a star will flash on the screen for one second, and then the next face will appear with a question mark underneath it.\n\nFor each half, there will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the half, so your task is to try and learn the faces' names as quickly and accurately as possible, and to be able to recall them as quickly and accurately as possible.\n\nDuring the test phase, do not worry if you make a mistake and recall the wrong name accidentally.  There is no penalty.  Also, if you are in the middle of recalling a name and the experiment moves on to the next face, do not stop yourself; continue speaking the name.  However, once the next face appears on the screen, you should give up trying to recall the last face and concentrate on the new one.\n\nDo you have any questions?\n\nPress <ENTER> to continue."
1160153520558	1	INSTRUCTIONSCROLL	0
1160153538358	1	INSTRUCTIONSCROLL	1
1160153538372	1	INSTRUCTIONSCROLL	3
1160153538385	1	INSTRUCTIONSCROLL	6
1160153538398	1	INSTRUCTIONSCROLL	9
1160153538412	1	INSTRUCTIONSCROLL	12
1160153538425	1	INSTRUCTIONSCROLL	14
1160153538438	1	INSTRUCTIONSCROLL	17
1160153538452	1	INSTRUCTIONSCROLL	19
1160153538465	1	INSTRUCTIONSCROLL	22
1160153538478	1	INSTRUCTIONSCROLL	25
1160153538492	1	INSTRUCTIONSCROLL	27
1160153538505	1	INSTRUCTIONSCROLL	30
1160153538518	1	INSTRUCTIONSCROLL	33
1160153538532	1	INSTRUCTIONSCROLL	35
1160153538545	1	INSTRUCTIONSCROLL	38
1160153538558	1	INSTRUCTIONSCROLL	41
1160153538572	1	INSTRUCTIONSCROLL	44
1160153538585	1	INSTRUCTIONSCROLL	46
1160153538598	1	INSTRUCTIONSCROLL	49
1160153538612	1	INSTRUCTIONSCROLL	52
1160153538625	1	INSTRUCTIONSCROLL	54
1160153538638	1	INSTRUCTIONSCROLL	57
1160153539066	1	INSTRUCTIONSCROLL	58
1160153539079	1	INSTRUCTIONSCROLL	59
1160153539093	1	INSTRUCTIONSCROLL	62
1160153539106	1	INSTRUCTIONSCROLL	64
1160153539119	1	INSTRUCTIONSCROLL	67
1160153539133	1	INSTRUCTIONSCROLL	70
1160153539146	1	INSTRUCTIONSCROLL	72
1160153539159	1	INSTRUCTIONSCROLL	75
1160153539173	1	INSTRUCTIONSCROLL	78
1160153539186	1	INSTRUCTIONSCROLL	80
1160153539199	1	INSTRUCTIONSCROLL	83
1160153539213	1	INSTRUCTIONSCROLL	86
1160153539225	1	INSTRUCTIONSCROLL	88
1160153539238	1	INSTRUCTIONSCROLL	91
1160153539758	1	INSTRUCTIONSCROLL	92
1160153539772	1	INSTRUCTIONSCROLL	93
1160153539785	1	INSTRUCTIONSCROLL	95
1160153539798	1	INSTRUCTIONSCROLL	98
