1154629633406	0	8	 study 	1154629627937	1	10	0	PAUL
2342342342344	0	-99	 record	1154629636405	1	10	-99		
1154629642435	0	1	 test 	1154629637435	1	10	11	KEN
1154629648467	0	2	 test 	1154629643467	1	10	10	JOE
1154629654498	0	3	 test 	1154629649498	1	10	14	ROB
1154629660529	0	4	 test 	1154629655529	1	10	2	GEORGE
1154629666561	0	5	 test 	1154629661561	1	10	1	DAVE
1154629672592	0	6	 test 	1154629667592	1	10	8	BILL
1154629678623	0	7	 test 	1154629673623	1	10	13	JOHN
1154629684655	0	8	 test 	1154629679655	1	10	0	PAUL
1154629792319	0	1	 study 	1154629786968	2	11	3	JIM
1154629798865	0	2	 study 	1154629793350	2	11	5	TOM
1154629805393	0	3	 study 	1154629799897	2	11	12	MARK
1154629811954	0	4	 study 	1154629806413	2	11	4	CHRIS
1154629818407	0	5	 study 	1154629812976	2	11	9	RICH
1154629824888	0	6	 study 	1154629819425	2	11	7	DAN
1154629831391	0	7	 study 	1154629825905	2	11	15	MIKE
1154629838176	0	8	 study 	1154629832421	2	11	6	CHARLES
2342342342344	0	-99	 record	1154629844867	2	11	-99		
1154629850898	0	1	 test 	1154629845898	2	11	6	CHARLES
1154629856930	0	2	 test 	1154629851930	2	11	3	JIM
1154629862961	0	3	 test 	1154629857961	2	11	7	DAN
1154629868992	0	4	 test 	1154629863992	2	11	12	MARK
1154629875025	0	5	 test 	1154629870025	2	11	5	TOM
1154629881056	0	6	 test 	1154629876056	2	11	4	CHRIS
1154629887087	0	7	 test 	1154629882087	2	11	9	RICH
1154629893119	0	8	 test 	1154629888119	2	11	15	MIKE
1154629902122	0	1	 study 	1154629896366	2	12	6	CHARLES
1154629908633	0	2	 study 	1154629903147	2	12	15	MIKE
1154629915013	0	3	 study 	1154629909662	2	12	3	JIM
1154629921475	0	4	 study 	1154629916043	2	12	9	RICH
1154629928003	0	5	 study 	1154629922507	2	12	12	MARK
1154629934485	0	6	 study 	1154629929022	2	12	7	DAN
1154629941017	0	7	 study 	1154629935503	2	12	5	TOM
1154629947575	0	8	 study 	1154629942034	2	12	4	CHRIS
2342342342344	0	-99	 record	1154629952534	2	12	-99		
1154629958564	0	1	 test 	1154629953564	2	12	9	RICH
1154629964595	0	2	 test 	1154629959595	2	12	5	TOM
1154629970626	0	3	 test 	1154629965626	2	12	4	CHRIS
1154629976658	0	4	 test 	1154629971658	2	12	7	DAN
1154629982689	0	5	 test 	1154629977689	2	12	3	JIM
1154629988754	0	6	 test 	1154629983754	2	12	12	MARK
1154629994784	0	7	 test 	1154629989784	2	12	6	CHARLES
1154630000815	0	8	 test 	1154629995815	2	12	15	MIKE
1154630010765	0	1	 study 	1154630005413	2	13	3	JIM
1154630017291	0	2	 study 	1154630011793	2	13	12	MARK
1154630023740	0	3	 study 	1154630018309	2	13	9	RICH
1154630030236	0	4	 study 	1154630024772	2	13	7	DAN
1154630036768	0	5	 study 	1154630031255	2	13	5	TOM
1154630043342	0	6	 study 	1154630037801	2	13	4	CHRIS
1154630049853	0	7	 study 	1154630044367	2	13	15	MIKE
1154630056637	0	8	 study 	1154630050880	2	13	6	CHARLES
3242342342344	0	-99	 record	1154630059281	2	13	-99		
1154630065312	0	1	 test 	1154630060312	2	13	3	JIM
1154630071343	0	2	 test 	1154630066343	2	13	12	MARK
1154630077374	0	3	 test 	1154630072374	2	13	7	DAN
1154630083406	0	4	 test 	1154630078406	2	13	6	CHARLES
1154630089437	0	5	 test 	1154630084437	2	13	9	RICH
1154630095468	0	6	 test 	1154630090468	2	13	15	MIKE
1154630101500	0	7	 test 	1154630096500	2	13	5	TOM
1154630107531	0	8	 test 	1154630102531	2	13	4	CHRIS
1154630117223	0	1	 study 	1154630111777	2	14	3	JIM
1154630123728	0	2	 study 	1154630118242	2	14	15	MIKE
1154630130252	0	3	 study 	1154630124757	2	14	12	MARK
1154630137028	0	4	 study 	1154630131271	2	14	6	CHARLES
1154630143516	0	5	 study 	1154630138052	2	14	7	DAN
1154630150048	0	6	 study 	1154630144534	2	14	5	TOM
1154630156496	0	7	 study 	1154630151065	2	14	9	RICH
1154630163071	0	8	 study 	1154630157529	2	14	4	CHRIS
2342342342344	0	-99	 record	1154630166413	2	14	-99		
1154630172443	0	1	 test 	1154630167443	2	14	15	MIKE
1154630178474	0	2	 test 	1154630173474	2	14	3	JIM
1154630184505	0	3	 test 	1154630179505	2	14	12	MARK
1154630190537	0	4	 test 	1154630185537	2	14	7	DAN
1154630196568	0	5	 test 	1154630191568	2	14	5	TOM
1154630202599	0	6	 test 	1154630197599	2	14	4	CHRIS
1154630208631	0	7	 test 	1154630203631	2	14	6	CHARLES
1154630214662	0	8	 test 	1154630209662	2	14	9	RICH
1154630223473	0	1	 study 	1154630218043	2	15	9	RICH
1154630229987	0	2	 study 	1154630224490	2	15	12	MARK
1154630236468	0	3	 study 	1154630231005	2	15	7	DAN
1154630242972	0	4	 study 	1154630237486	2	15	15	MIKE
1154630249757	0	5	 study 	1154630244001	2	15	6	CHARLES
1154630256133	0	6	 study 	1154630250781	2	15	3	JIM
1154630262677	0	7	 study 	1154630257163	2	15	5	TOM
1154630269236	0	8	 study 	1154630263694	2	15	4	CHRIS
2342342342344	0	-99	 record	1154630272660	2	15	-99		
1154630278691	0	1	 test 	1154630273691	2	15	3	JIM
1154630284722	0	2	 test 	1154630279722	2	15	7	DAN
1154630290753	0	3	 test 	1154630285753	2	15	12	MARK
1154630296784	0	4	 test 	1154630291784	2	15	5	TOM
1154630302815	0	5	 test 	1154630297815	2	15	15	MIKE
1154630309064	0	6	 test 	1154630304064	2	15	9	RICH
1154630315095	0	7	 test 	1154630310095	2	15	4	CHRIS
1154630321127	0	8	 test 	1154630316127	2	15	6	CHARLES
1154630330029	0	1	 study 	1154630324274	2	16	6	CHARLES
1154630336486	0	2	 study 	1154630331055	2	16	9	RICH
1154630343045	0	3	 study 	1154630337503	2	16	4	CHRIS
1154630349565	0	4	 study 	1154630344067	2	16	12	MARK
1154630355933	0	5	 study 	1154630350582	2	16	3	JIM
1154630362425	0	6	 study 	1154630356962	2	16	7	DAN
1154630368930	0	7	 study 	1154630363444	2	16	15	MIKE
1154630375472	0	8	 study 	1154630369958	2	16	5	TOM
2342342344433	0	-99	 record	1154630377825	2	16	-99		
1154630383855	0	1	 test 	1154630378855	2	16	5	TOM
1154630389886	0	2	 test 	1154630384886	2	16	6	CHARLES
1154630395918	0	3	 test 	1154630390918	2	16	9	RICH
1154630401949	0	4	 test 	1154630396949	2	16	15	MIKE
1154630407980	0	5	 test 	1154630402980	2	16	4	CHRIS
1154630414012	0	6	 test 	1154630409012	2	16	12	MARK
1154630420044	0	7	 test 	1154630415044	2	16	3	JIM
1154630426075	0	8	 test 	1154630421075	2	16	7	DAN
1154630435003	0	1	 study 	1154630429489	2	17	5	TOM
1154630441776	0	2	 study 	1154630436020	2	17	6	CHARLES
1154630448152	0	3	 study 	1154630442800	2	17	3	JIM
1154630454668	0	4	 study 	1154630449183	2	17	15	MIKE
1154630461161	0	5	 study 	1154630455697	2	17	7	DAN
1154630467609	0	6	 study 	1154630462178	2	17	9	RICH
1154630474122	0	7	 study 	1154630468626	2	17	12	MARK
1154630480682	0	8	 study 	1154630475141	2	17	4	CHRIS
1135235234343	0	-99	 record	1154630483007	2	17	-99		
1154630489038	0	1	 test 	1154630484038	2	17	5	TOM
1154630495069	0	2	 test 	1154630490069	2	17	4	CHRIS
1154630501100	0	3	 test 	1154630496100	2	17	7	DAN
1154630507132	0	4	 test 	1154630502132	2	17	6	CHARLES
1154630513163	0	5	 test 	1154630508163	2	17	15	MIKE
1154630519194	0	6	 test 	1154630514194	2	17	9	RICH
1154630525226	0	7	 test 	1154630520226	2	17	12	MARK
1154630531257	0	8	 test 	1154630526257	2	17	3	JIM
1154630539205	0	1	 study 	1154630533853	2	18	3	JIM
1154630545750	0	2	 study 	1154630540236	2	18	5	TOM
1154630552323	0	3	 study 	1154630546782	2	18	4	CHRIS
1154630559087	0	4	 study 	1154630553331	2	18	6	CHARLES
1154630565608	0	5	 study 	1154630560112	2	18	12	MARK
1154630572112	0	6	 study 	1154630566627	2	18	15	MIKE
1154630578605	0	7	 study 	1154630573141	2	18	7	DAN
1154630585054	0	8	 study 	1154630579623	2	18	9	RICH
3453453453455	0	-99	 record	1154630586074	2	18	-99		
1154630592103	0	1	 test 	1154630587103	2	18	3	JIM
1154630598135	0	2	 test 	1154630593135	2	18	7	DAN
1154630604166	0	3	 test 	1154630599166	2	18	5	TOM
1154630610197	0	4	 test 	1154630605197	2	18	6	CHARLES
1154630616229	0	5	 test 	1154630611229	2	18	4	CHRIS
1154630622260	0	6	 test 	1154630617260	2	18	9	RICH
1154630628291	0	7	 test 	1154630623291	2	18	15	MIKE
1154630634323	0	8	 test 	1154630629323	2	18	12	MARK
1154630643221	0	1	 study 	1154630637869	2	19	3	JIM
1154630649747	0	2	 study 	1154630644251	2	19	12	MARK
1154630656278	0	3	 study 	1154630650765	2	19	5	TOM
1154630662728	0	4	 study 	1154630657297	2	19	9	RICH
1154630669246	0	5	 study 	1154630663760	2	19	15	MIKE
1154630675739	0	6	 study 	1154630670276	2	19	7	DAN
1154630682297	0	7	 study 	1154630676757	2	19	4	CHRIS
1154630689078	0	8	 study 	1154630683321	2	19	6	CHARLES
2342342344433	0	-99	 record	1154630690788	2	19	-99		
1154630696818	0	1	 test 	1154630691818	2	19	5	TOM
1154630702849	0	2	 test 	1154630697849	2	19	15	MIKE
1154630708880	0	3	 test 	1154630703880	2	19	3	JIM
1154630714912	0	4	 test 	1154630709912	2	19	6	CHARLES
1154630720943	0	5	 test 	1154630715943	2	19	7	DAN
1154630727192	0	6	 test 	1154630722192	2	19	9	RICH
1154630733223	0	7	 test 	1154630728223	2	19	4	CHRIS
1154630739255	0	8	 test 	1154630734255	2	19	12	MARK
1154630747381	0	1	 study 	1154630741918	2	20	7	DAN
1154630753768	0	2	 study 	1154630748417	2	20	3	JIM
1154630760553	0	3	 study 	1154630754797	2	20	6	CHARLES
1154630767120	0	4	 study 	1154630761579	2	20	4	CHRIS
1154630773657	0	5	 study 	1154630768143	2	20	5	TOM
1154630780170	0	6	 study 	1154630774674	2	20	12	MARK
1154630786675	0	7	 study 	1154630781189	2	20	15	MIKE
1154630793134	0	8	 study 	1154630787703	2	20	9	RICH
2342342342343	0	-99	 record	1154630795138	2	20	-99		
1154630801167	0	1	 test 	1154630796167	2	20	12	MARK
1154630807199	0	2	 test 	1154630802199	2	20	7	DAN
1154630813230	0	3	 test 	1154630808230	2	20	4	CHRIS
1154630819261	0	4	 test 	1154630814261	2	20	3	JIM
1154630825293	0	5	 test 	1154630820293	2	20	9	RICH
1154630831324	0	6	 test 	1154630826324	2	20	5	TOM
1154630837355	0	7	 test 	1154630832355	2	20	15	MIKE
1154630843387	0	8	 test 	1154630838387	2	20	6	CHARLES
