18.91308620637977, 0.11368631368631366, 0, mean
18.91308620637977, 0.12047952047952043, 0, sd+
18.91308620637977, 0.10669330669330662, 0, sd-
51.513779142148884, 0.1318681318681318, 1, mean
51.513779142148884, 0.1389610389610389, 1, sd+
51.513779142148884, 0.1246753246753246, 1, sd-
91.7436793065875, 0.1426573426573426, 2, mean
91.74367930658758, 0.1487512487512487, 2, sd+
91.7436793065875, 0.1363636363636363, 2, sd-
140.8721248258527, 0.16373626373626368, 3, mean
140.8721248258527, 0.16933066933066926, 3, sd+
140.30864199259867, 0.15784215784215783, 3, sd-
198.05226272249598, 0.17142857142857135, 4, mean
198.05226272249598, 0.17782217782217774, 4, sd+
198.84764530582368, 0.16463536463536457, 4, sd-
286.3644219597868, 0.18301698301698296, 5, mean
285.2189757898751, 0.19070929070929069, 5, sd+
286.3644219597868, 0.1750249750249749, 5, sd-
417.38765479113636, 0.18661338661338656, 6, mean
417.38765479113636, 0.19470529470529466, 6, sd+
417.38765479113636, 0.17902097902097897, 6, sd-
633.2374329079046, 0.19320679320679318, 7, mean
633.2374329079046, 0.20159840159840156, 7, sd+
633.237432907904, 0.18531468531468523, 7, sd-
1169.1900680642748, 0.19150849150849147, 8, mean
1169.1900680642748, 0.19960039960039958, 8, sd+
1169.1900680642748, 0.18341658341658337, 8, sd-
4232.840011640542, 0.19280719280719275, 9, mean
4215.908821843985, 0.20349650349650347, 9, sd+
4215.908821843997, 0.18241758241758224, 9, sd-
