1159557603662	0	1	 study	1	1	5	DAVE
1159557609693	0	2	 study	1	1	14	RICH
1159557615725	0	3	 study	1	1	11	JOHN
1159557621756	0	4	 study	1	1	13	JIM
1159557627787	0	5	 study	1	1	2	CHARLES
1159557633835	0	6	 study	1	1	1	KEN
1159557639900	0	7	 study	1	1	10	JOE
1159557645931	0	8	 study	1	1	12	ROB
1159557662259	0	-99	 record	1	1	-99	
1159557663292	0	1	 test	1	1	1	KEN
1159557669323	0	2	 test	1	1	13	JIM
1159557675355	0	3	 test	1	1	2	CHARLES
1159557681386	0	4	 test	1	1	14	RICH
1159557687417	0	5	 test	1	1	5	DAVE
1159557693449	0	6	 test	1	1	11	JOHN
1159557699480	0	7	 test	1	1	10	JOE
1159557705511	0	8	 test	1	1	12	ROB
1159557715741	0	1	 study	1	2	2	CHARLES
1159557721789	0	2	 study	1	2	5	DAVE
1159557727821	0	3	 study	1	2	13	JIM
1159557733852	0	4	 study	1	2	12	ROB
1159557739883	0	5	 study	1	2	1	KEN
1159557745915	0	6	 study	1	2	14	RICH
1159557751946	0	7	 study	1	2	11	JOHN
1159557757977	0	8	 study	1	2	10	JOE
1159557771057	0	-99	 record	1	2	-99	
1159557772090	0	1	 test	1	2	14	RICH
1159557778122	0	2	 test	1	2	11	JOHN
1159557784153	0	3	 test	1	2	13	JIM
1159557790183	0	4	 test	1	2	5	DAVE
1159557796215	0	5	 test	1	2	1	KEN
1159557802246	0	6	 test	1	2	12	ROB
1159557808277	0	7	 test	1	2	2	CHARLES
1159557814309	0	8	 test	1	2	10	JOE
1159557823556	0	1	 study	1	3	13	JIM
1159557829579	0	2	 study	1	3	12	ROB
1159557835618	0	3	 study	1	3	14	RICH
1159557841650	0	4	 study	1	3	10	JOE
1159557847681	0	5	 study	1	3	1	KEN
1159557853712	0	6	 study	1	3	2	CHARLES
1159557859760	0	7	 study	1	3	11	JOHN
1159557865792	0	8	 study	1	3	5	DAVE
1159557872206	0	-99	 record	1	3	-99	
1159557873239	0	1	 test	1	3	5	DAVE
1159557879271	0	2	 test	1	3	12	ROB
1159557885302	0	3	 test	1	3	2	CHARLES
