1168971631754	0	B	Logging Begins
1168971631754	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	'This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. \n\nYou will respond on the keyboard, with a confidence judgment between 1\nand 6.  A judgment of 6 indicates that you are near certain that the\nprobe is identical to the study item, a judgment of 5 indicates moderate \nconfidence, and a judgment of 4 indicates that you think that the probe\nis identical, but are quite unsure.  A judgment of 1 indicates that you\nare near certain that the probe is NOT identical to the study item, a \njudgment of 2 indicates moderate confidence, and a judgment of 3 indicates\nthat you think that the probe is NOT identical, but are quite unsure.\n\nSo, judgments of 4, 5, and 6 all indicate "YES"; 1, 2, and 3 all indicate\n"NO".\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", \nand "C" will correspond to confidence judgments of 1, 2, and 3, \nrespectively.  "," "." and "/" will correspond to judgments of 4, 5, and \n6, respectively.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nYou will do two blocks, each consisting of 32 trials.\n\nLet\'s proceed!\n\n'
1168971631806	1	INSTRUCTIONSCROLL	0
1168972830274	1	INSTRUCTIONSCROLL	7
1168972830283	1	INSTRUCTIONSCROLL	9
1168972830300	1	INSTRUCTIONSCROLL	11
1168972830316	1	INSTRUCTIONSCROLL	14
1168972830333	1	INSTRUCTIONSCROLL	17
1168972830350	1	INSTRUCTIONSCROLL	21
1168972830700	1	INSTRUCTIONSCROLL	22
1168972830716	1	INSTRUCTIONSCROLL	25
1168972830733	1	INSTRUCTIONSCROLL	29
1168972830750	1	INSTRUCTIONSCROLL	32
1168972830766	1	INSTRUCTIONSCROLL	35
1168972830915	1	INSTRUCTIONSCROLL	36
1168972830932	1	INSTRUCTIONSCROLL	39
1168972830949	1	INSTRUCTIONSCROLL	42
1168972831099	1	INSTRUCTIONSCROLL	43
1168972831116	1	INSTRUCTIONSCROLL	45
1168972831133	1	INSTRUCTIONSCROLL	48
1168972831266	1	INSTRUCTIONSCROLL	49
1168972831283	1	INSTRUCTIONSCROLL	51
1168972831299	1	INSTRUCTIONSCROLL	55
1168972831416	1	INSTRUCTIONSCROLL	56
1168972831433	1	INSTRUCTIONSCROLL	57
1168972831449	1	INSTRUCTIONSCROLL	60
1168972831466	1	INSTRUCTIONSCROLL	64
1168972831583	1	INSTRUCTIONSCROLL	65
1168972831599	1	INSTRUCTIONSCROLL	66
1168972831616	1	INSTRUCTIONSCROLL	69
1168972831633	1	INSTRUCTIONSCROLL	72
1168972831649	1	INSTRUCTIONSCROLL	76
1168972831766	1	INSTRUCTIONSCROLL	77
1168972831783	1	INSTRUCTIONSCROLL	81
1168972831798	1	INSTRUCTIONSCROLL	84
1168972831815	1	INSTRUCTIONSCROLL	87
1168972831832	1	INSTRUCTIONSCROLL	91
1168972831848	1	INSTRUCTIONSCROLL	94
1168972831865	1	INSTRUCTIONSCROLL	97
1168972831882	1	INSTRUCTIONSCROLL	101
1168972831898	1	INSTRUCTIONSCROLL	104
1168972831915	1	INSTRUCTIONSCROLL	107
1168972831932	1	INSTRUCTIONSCROLL	111
1168972831948	1	INSTRUCTIONSCROLL	114
1168972831965	1	INSTRUCTIONSCROLL	117
1168972831982	1	INSTRUCTIONSCROLL	121
1168972831998	1	INSTRUCTIONSCROLL	124
1168972832016	1	INSTRUCTIONSCROLL	127
1168972832033	1	INSTRUCTIONSCROLL	131
1168972832050	1	INSTRUCTIONSCROLL	134
1168972832066	1	INSTRUCTIONSCROLL	138
1168972832083	1	INSTRUCTIONSCROLL	141
1168972832099	1	INSTRUCTIONSCROLL	144
1168972832116	1	INSTRUCTIONSCROLL	147
1168972832133	1	INSTRUCTIONSCROLL	151
1168972832149	1	INSTRUCTIONSCROLL	154
1168972832166	1	INSTRUCTIONSCROLL	158
1168972832182	1	INSTRUCTIONSCROLL	161
1168972832199	1	INSTRUCTIONSCROLL	164
1168972832216	1	INSTRUCTIONSCROLL	168
1168972832233	1	INSTRUCTIONSCROLL	171
1168972832249	1	INSTRUCTIONSCROLL	174
1168972832266	1	INSTRUCTIONSCROLL	178
1168972832282	1	INSTRUCTIONSCROLL	181
1168972832299	1	INSTRUCTIONSCROLL	184
1168972832316	1	INSTRUCTIONSCROLL	188
1168972832333	1	INSTRUCTIONSCROLL	191
1168972832349	1	INSTRUCTIONSCROLL	194
1168972832366	1	INSTRUCTIONSCROLL	197
1168972832382	1	INSTRUCTIONSCROLL	201
1168972832399	1	INSTRUCTIONSCROLL	204
1168972832416	1	INSTRUCTIONSCROLL	208
1168972832432	1	INSTRUCTIONSCROLL	211
1168972832449	1	INSTRUCTIONSCROLL	214
1168972832466	1	INSTRUCTIONSCROLL	218
1168972832483	1	INSTRUCTIONSCROLL	221
1168972832499	1	INSTRUCTIONSCROLL	224
1168972832516	1	INSTRUCTIONSCROLL	227
1168972832532	1	INSTRUCTIONSCROLL	231
1168972832549	1	INSTRUCTIONSCROLL	234
1168972832566	1	INSTRUCTIONSCROLL	238
1168972832582	1	INSTRUCTIONSCROLL	241
1168972832599	1	INSTRUCTIONSCROLL	244
1168972832616	1	INSTRUCTIONSCROLL	248
