1169072341272	0	B	Logging Begins
1169072341272	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	64	(0, 0, 0)	'In the following experiment, your memory for associating names with faces will be tested.  The task is difficult and requires concentration, so if you need a break at any time let the experimener know.\n\nSixteen faces will be presented on the screen, consecutively, accompanied by their names.  A woman\'s voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all sixteen faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with name underneath it.  You will have to decide whether or not the name is paired with the appropriate face.  \n\nYou will respond on the keyboard, with a confidence judgment between 1 and 6.  A judgment of 1 indicates that you are near certain that the name given is incorrectly paired with the face, a judgment of 2 indicates moderate confidence, and a judgment of 3 indicates that you think the name is incorrectly paired with the face, but are quite unsure.  A judgment of 6 indicates that you are near certain that the name given is correctly paired with the face, a judgment of 5 indicates moderate confidence, and a judgment of 4 indicates that you think the name is correctly paired with the face, but are quite unsure.\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", and  "C" will correspond to confidence judgments of 1, 2, and 3, respectively.  ",", ".", and "/" will correspond to confidence judgments of 4, 5, and 6, respectively.\n\nAfter five seconds the name and face will disappear from the screen, a star will flash on the screen for one second, and then the next name and face pair will appear on the screen.  You will see sixteen name-face pairs per test period.  You should try to reply as quickly and accurately as you can.\n\nThere will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the half, so your task is to try and learn the faces\' names as quickly and accurately as possible.\n\nDo you have any questions?\n\nPress <ENTER> to continue.\n'
1169072341349	1	INSTRUCTIONSCROLL	0
1169072352896	1	INSTRUCTIONSCROLL	1
1169072352912	1	INSTRUCTIONSCROLL	4
1169072352929	1	INSTRUCTIONSCROLL	7
1169072352945	1	INSTRUCTIONSCROLL	10
1169072352962	1	INSTRUCTIONSCROLL	14
1169072353230	1	INSTRUCTIONSCROLL	15
1169072353246	1	INSTRUCTIONSCROLL	19
1169072353263	1	INSTRUCTIONSCROLL	22
1169072353280	1	INSTRUCTIONSCROLL	25
1169072353296	1	INSTRUCTIONSCROLL	29
1169072353579	1	INSTRUCTIONSCROLL	30
1169072353595	1	INSTRUCTIONSCROLL	34
1169072353612	1	INSTRUCTIONSCROLL	37
1169072353629	1	INSTRUCTIONSCROLL	40
1169072353645	1	INSTRUCTIONSCROLL	44
1169072353812	1	INSTRUCTIONSCROLL	45
1169072353829	1	INSTRUCTIONSCROLL	46
1169072353845	1	INSTRUCTIONSCROLL	49
1169072353862	1	INSTRUCTIONSCROLL	52
1169072353879	1	INSTRUCTIONSCROLL	56
1169072354129	1	INSTRUCTIONSCROLL	57
1169072354146	1	INSTRUCTIONSCROLL	60
1169072354163	1	INSTRUCTIONSCROLL	63
1169072356494	1	INSTRUCTIONSCROLL	64
1169072356511	1	INSTRUCTIONSCROLL	67
1169072356528	1	INSTRUCTIONSCROLL	71
1169072356544	1	INSTRUCTIONSCROLL	74
1169072356561	1	INSTRUCTIONSCROLL	77
1169072356578	1	INSTRUCTIONSCROLL	81
1169072356594	1	INSTRUCTIONSCROLL	84
1169072356611	1	INSTRUCTIONSCROLL	87
1169072356628	1	INSTRUCTIONSCROLL	91
1169072356644	1	INSTRUCTIONSCROLL	94
1169072356661	1	INSTRUCTIONSCROLL	97
1169072356678	1	INSTRUCTIONSCROLL	101
1169072356694	1	INSTRUCTIONSCROLL	104
1169072356711	1	INSTRUCTIONSCROLL	107
1169072356728	1	INSTRUCTIONSCROLL	111
1169072356744	1	INSTRUCTIONSCROLL	114
1169072356761	1	INSTRUCTIONSCROLL	117
1169072356778	1	INSTRUCTIONSCROLL	121
1169072356794	1	INSTRUCTIONSCROLL	124
1169072356811	1	INSTRUCTIONSCROLL	127
1169072356828	1	INSTRUCTIONSCROLL	131
1169072356844	1	INSTRUCTIONSCROLL	134
1169072356861	1	INSTRUCTIONSCROLL	137
1169072356878	1	INSTRUCTIONSCROLL	141
1169072356894	1	INSTRUCTIONSCROLL	144
1169072356911	1	INSTRUCTIONSCROLL	147
1169072356928	1	INSTRUCTIONSCROLL	151
1169072356944	1	INSTRUCTIONSCROLL	154
1169072356961	1	INSTRUCTIONSCROLL	157
1169072356978	1	INSTRUCTIONSCROLL	161
1169072356994	1	INSTRUCTIONSCROLL	164
1169072357012	1	INSTRUCTIONSCROLL	167
1169072357029	1	INSTRUCTIONSCROLL	171
1169072357045	1	INSTRUCTIONSCROLL	174
1169072357062	1	INSTRUCTIONSCROLL	178
1169072357079	1	INSTRUCTIONSCROLL	181
1169072357095	1	INSTRUCTIONSCROLL	184
1169072357112	1	INSTRUCTIONSCROLL	188
1169072357128	1	INSTRUCTIONSCROLL	191
1169072357145	1	INSTRUCTIONSCROLL	194
1169072357162	1	INSTRUCTIONSCROLL	197
1169072357178	1	INSTRUCTIONSCROLL	201
1169072357195	1	INSTRUCTIONSCROLL	204
1169072357212	1	INSTRUCTIONSCROLL	208
1169072357229	1	INSTRUCTIONSCROLL	211
1169072357245	1	INSTRUCTIONSCROLL	214
1169072357262	1	INSTRUCTIONSCROLL	218
1169072357278	1	INSTRUCTIONSCROLL	221
1169072357295	1	INSTRUCTIONSCROLL	224
1169072357311	1	INSTRUCTIONSCROLL	227
1169072357327	1	INSTRUCTIONSCROLL	231
1169072357344	1	INSTRUCTIONSCROLL	234
1169072357361	1	INSTRUCTIONSCROLL	237
1169072357377	1	INSTRUCTIONSCROLL	241
1169072357394	1	INSTRUCTIONSCROLL	244
1169072357411	1	INSTRUCTIONSCROLL	247
1169072357427	1	INSTRUCTIONSCROLL	251
1169072357444	1	INSTRUCTIONSCROLL	254
1169072357461	1	INSTRUCTIONSCROLL	257
1169072357477	1	INSTRUCTIONSCROLL	261
1169072357494	1	INSTRUCTIONSCROLL	264
1169072357511	1	INSTRUCTIONSCROLL	267
1169072357527	1	INSTRUCTIONSCROLL	271
1169072357544	1	INSTRUCTIONSCROLL	274
1169072357561	1	INSTRUCTIONSCROLL	277
1169072357577	1	INSTRUCTIONSCROLL	280
1169072357594	1	INSTRUCTIONSCROLL	284
1169072357611	1	INSTRUCTIONSCROLL	287
1169072357627	1	INSTRUCTIONSCROLL	291
1169072357644	1	INSTRUCTIONSCROLL	294
1169072357661	1	INSTRUCTIONSCROLL	297
1169072357677	1	INSTRUCTIONSCROLL	301
1169072357694	1	INSTRUCTIONSCROLL	304
1169072357711	1	INSTRUCTIONSCROLL	307
1169072357727	1	INSTRUCTIONSCROLL	310
1169072357744	1	INSTRUCTIONSCROLL	314
1169072357761	1	INSTRUCTIONSCROLL	317
1169072357777	1	INSTRUCTIONSCROLL	320
1169072357794	1	INSTRUCTIONSCROLL	324
1169072357811	1	INSTRUCTIONSCROLL	327
1169072357827	1	INSTRUCTIONSCROLL	330
1169072357844	1	INSTRUCTIONSCROLL	334
1169072357861	1	INSTRUCTIONSCROLL	337
1169072357877	1	INSTRUCTIONSCROLL	340
1169072357894	1	INSTRUCTIONSCROLL	344
1169072357911	1	INSTRUCTIONSCROLL	347
1169072357927	1	INSTRUCTIONSCROLL	350
1169072357944	1	INSTRUCTIONSCROLL	354
1169072357961	1	INSTRUCTIONSCROLL	357
1169072357977	1	INSTRUCTIONSCROLL	360
1169072357994	1	INSTRUCTIONSCROLL	364
1169072358012	1	INSTRUCTIONSCROLL	367
1169072358028	1	INSTRUCTIONSCROLL	371
1169072358045	1	INSTRUCTIONSCROLL	374
1169072358062	1	INSTRUCTIONSCROLL	377
1169072358078	1	INSTRUCTIONSCROLL	381
1169072358095	1	INSTRUCTIONSCROLL	384
1169072358112	1	INSTRUCTIONSCROLL	387
1169072358128	1	INSTRUCTIONSCROLL	391
1169072358145	1	INSTRUCTIONSCROLL	394
1169072358161	1	INSTRUCTIONSCROLL	397
1169072358178	1	INSTRUCTIONSCROLL	401
1169072358195	1	INSTRUCTIONSCROLL	404
1169072358212	1	INSTRUCTIONSCROLL	407
1169072358228	1	INSTRUCTIONSCROLL	411
1169072358245	1	INSTRUCTIONSCROLL	414
1169072358261	1	INSTRUCTIONSCROLL	417
1169072358278	1	INSTRUCTIONSCROLL	421
1169072358295	1	INSTRUCTIONSCROLL	424
1169072358311	1	INSTRUCTIONSCROLL	427
1169072358327	1	INSTRUCTIONSCROLL	430
1169072358344	1	INSTRUCTIONSCROLL	434
1169072358361	1	INSTRUCTIONSCROLL	437
1169072358377	1	INSTRUCTIONSCROLL	440
1169072358394	1	INSTRUCTIONSCROLL	444
1169072358410	1	INSTRUCTIONSCROLL	447
1169072358427	1	INSTRUCTIONSCROLL	450
1169072358444	1	INSTRUCTIONSCROLL	454
1169072368807	1	INSTRUCTIONSCROLL	455
1169072368824	1	INSTRUCTIONSCROLL	458
1169072368840	1	INSTRUCTIONSCROLL	461
1169072368857	1	INSTRUCTIONSCROLL	465
1169072368874	1	INSTRUCTIONSCROLL	468
1169072368890	1	INSTRUCTIONSCROLL	471
1169072368907	1	INSTRUCTIONSCROLL	475
1169072368924	1	INSTRUCTIONSCROLL	478
1169072368940	1	INSTRUCTIONSCROLL	481
1169072368957	1	INSTRUCTIONSCROLL	485
1169072368974	1	INSTRUCTIONSCROLL	488
1169072368990	1	INSTRUCTIONSCROLL	491
1169072369008	1	INSTRUCTIONSCROLL	495
1169072369025	1	INSTRUCTIONSCROLL	498
1169072369041	1	INSTRUCTIONSCROLL	501
1169072369058	1	INSTRUCTIONSCROLL	505
1169072369075	1	INSTRUCTIONSCROLL	508
1169072369091	1	INSTRUCTIONSCROLL	511
1169072369108	1	INSTRUCTIONSCROLL	515
1169072369125	1	INSTRUCTIONSCROLL	518
1169072369141	1	INSTRUCTIONSCROLL	521
1169072369158	1	INSTRUCTIONSCROLL	525
1169072369175	1	INSTRUCTIONSCROLL	528
1169072369191	1	INSTRUCTIONSCROLL	531
1169072369208	1	INSTRUCTIONSCROLL	535
1169072369225	1	INSTRUCTIONSCROLL	538
1169072369241	1	INSTRUCTIONSCROLL	541
1169072369258	1	INSTRUCTIONSCROLL	545
1169072369275	1	INSTRUCTIONSCROLL	548
1169072369291	1	INSTRUCTIONSCROLL	551
1169072369308	1	INSTRUCTIONSCROLL	555
1169072369324	1	INSTRUCTIONSCROLL	558
1169072369340	1	INSTRUCTIONSCROLL	561
1169072369357	1	INSTRUCTIONSCROLL	565
1169072369374	1	INSTRUCTIONSCROLL	568
1169072369390	1	INSTRUCTIONSCROLL	571
1169072369407	1	INSTRUCTIONSCROLL	575
1169072369424	1	INSTRUCTIONSCROLL	578
1169072369440	1	INSTRUCTIONSCROLL	581
1169072369457	1	INSTRUCTIONSCROLL	585
1169072369474	1	INSTRUCTIONSCROLL	588
1169072369490	1	INSTRUCTIONSCROLL	591
1169072369507	1	INSTRUCTIONSCROLL	595
1169072369524	1	INSTRUCTIONSCROLL	598
1169072369540	1	INSTRUCTIONSCROLL	601
1169072369557	1	INSTRUCTIONSCROLL	604
1169072369574	1	INSTRUCTIONSCROLL	608
1169072369590	1	INSTRUCTIONSCROLL	611
1169072369607	1	INSTRUCTIONSCROLL	615
1169072369624	1	INSTRUCTIONSCROLL	618
1169072369640	1	INSTRUCTIONSCROLL	621
1169072369657	1	INSTRUCTIONSCROLL	624
1169072369673	1	INSTRUCTIONSCROLL	628
1169072369690	1	INSTRUCTIONSCROLL	631
1169072369707	1	INSTRUCTIONSCROLL	635
1169072369723	1	INSTRUCTIONSCROLL	638
1169072369740	1	INSTRUCTIONSCROLL	641
1169072369757	1	INSTRUCTIONSCROLL	645
1169072369773	1	INSTRUCTIONSCROLL	648
1169072369790	1	INSTRUCTIONSCROLL	651
1169072369807	1	INSTRUCTIONSCROLL	655
1169072369823	1	INSTRUCTIONSCROLL	658
1169072369840	1	INSTRUCTIONSCROLL	661
1169072369857	1	INSTRUCTIONSCROLL	664
1169072369873	1	INSTRUCTIONSCROLL	668
1169072369890	1	INSTRUCTIONSCROLL	671
1169072369907	1	INSTRUCTIONSCROLL	675
1169072369923	1	INSTRUCTIONSCROLL	678
1169072369940	1	INSTRUCTIONSCROLL	681
1169072369957	1	INSTRUCTIONSCROLL	684
1169072369973	1	INSTRUCTIONSCROLL	688
1169072369990	1	INSTRUCTIONSCROLL	691
1169072370008	1	INSTRUCTIONSCROLL	695
1169072370024	1	INSTRUCTIONSCROLL	698
1169072370041	1	INSTRUCTIONSCROLL	701
1169072370058	1	INSTRUCTIONSCROLL	705
1169072370074	1	INSTRUCTIONSCROLL	708
1169072370091	1	INSTRUCTIONSCROLL	711
1169072370108	1	INSTRUCTIONSCROLL	715
1169072370124	1	INSTRUCTIONSCROLL	718
1169072370141	1	INSTRUCTIONSCROLL	721
1169072370158	1	INSTRUCTIONSCROLL	725
1169072370174	1	INSTRUCTIONSCROLL	728
1169072370191	1	INSTRUCTIONSCROLL	731
1169072370208	1	INSTRUCTIONSCROLL	735
1169072370224	1	INSTRUCTIONSCROLL	738
1169072370241	1	INSTRUCTIONSCROLL	741
1169072370258	1	INSTRUCTIONSCROLL	745
1169072370274	1	INSTRUCTIONSCROLL	748
1169072370291	1	INSTRUCTIONSCROLL	751
1169072370308	1	INSTRUCTIONSCROLL	755
1169072370323	1	INSTRUCTIONSCROLL	758
1169072370340	1	INSTRUCTIONSCROLL	761
1169072370357	1	INSTRUCTIONSCROLL	765
1169072370373	1	INSTRUCTIONSCROLL	768
1169072370390	1	INSTRUCTIONSCROLL	771
1169072370407	1	INSTRUCTIONSCROLL	774
1169072370423	1	INSTRUCTIONSCROLL	778
1169072370441	1	INSTRUCTIONSCROLL	781
1169072370457	1	INSTRUCTIONSCROLL	785
1169072370473	1	INSTRUCTIONSCROLL	788
1169072370490	1	INSTRUCTIONSCROLL	791
1169072370507	1	INSTRUCTIONSCROLL	795
1169072370523	1	INSTRUCTIONSCROLL	798
1169072370540	1	INSTRUCTIONSCROLL	801
1169072370557	1	INSTRUCTIONSCROLL	804
1169072370573	1	INSTRUCTIONSCROLL	808
1169072370590	1	INSTRUCTIONSCROLL	811
1169072370607	1	INSTRUCTIONSCROLL	814
1169072370623	1	INSTRUCTIONSCROLL	818
1169072370640	1	INSTRUCTIONSCROLL	821
1169072370657	1	INSTRUCTIONSCROLL	825
1169072370673	1	INSTRUCTIONSCROLL	828
1169072370690	1	INSTRUCTIONSCROLL	831
1169072370706	1	INSTRUCTIONSCROLL	834
1169072370723	1	INSTRUCTIONSCROLL	838
1169072370740	1	INSTRUCTIONSCROLL	841
1169072370760	1	INSTRUCTIONSCROLL	844
1169072370773	1	INSTRUCTIONSCROLL	849
1169072370790	1	INSTRUCTIONSCROLL	851
1169072370806	1	INSTRUCTIONSCROLL	854
1169072370823	1	INSTRUCTIONSCROLL	858
1169072370840	1	INSTRUCTIONSCROLL	861
1169072370856	1	INSTRUCTIONSCROLL	864
1169072370873	1	INSTRUCTIONSCROLL	868
1169072370890	1	INSTRUCTIONSCROLL	871
1169072370906	1	INSTRUCTIONSCROLL	874
1169072370923	1	INSTRUCTIONSCROLL	878
1169072370940	1	INSTRUCTIONSCROLL	881
1169072370956	1	INSTRUCTIONSCROLL	884
1169072370973	1	INSTRUCTIONSCROLL	888
1169072370990	1	INSTRUCTIONSCROLL	891
1169072371007	1	INSTRUCTIONSCROLL	894
1169072371024	1	INSTRUCTIONSCROLL	898
1169072371041	1	INSTRUCTIONSCROLL	901
1169072371057	1	INSTRUCTIONSCROLL	905
1169072371074	1	INSTRUCTIONSCROLL	908
1169072371091	1	INSTRUCTIONSCROLL	911
1169072371107	1	INSTRUCTIONSCROLL	915
1169072371124	1	INSTRUCTIONSCROLL	918
1169072371141	1	INSTRUCTIONSCROLL	921
1169072371157	1	INSTRUCTIONSCROLL	925
1169072371174	1	INSTRUCTIONSCROLL	928
1169072371191	1	INSTRUCTIONSCROLL	931
1169072371207	1	INSTRUCTIONSCROLL	935
1169072371224	1	INSTRUCTIONSCROLL	938
1169072371241	1	INSTRUCTIONSCROLL	941
1169072371257	1	INSTRUCTIONSCROLL	945
1169072371274	1	INSTRUCTIONSCROLL	948
1169072371291	1	INSTRUCTIONSCROLL	951
1169072371307	1	INSTRUCTIONSCROLL	955
1169072371323	1	INSTRUCTIONSCROLL	958
1169072371340	1	INSTRUCTIONSCROLL	961
1169072371356	1	INSTRUCTIONSCROLL	964
1169072371373	1	INSTRUCTIONSCROLL	968
1169072371390	1	INSTRUCTIONSCROLL	971
1169072371406	1	INSTRUCTIONSCROLL	974
1169072371423	1	INSTRUCTIONSCROLL	978
1169072371440	1	INSTRUCTIONSCROLL	981
1169072371456	1	INSTRUCTIONSCROLL	984
1169072371473	1	INSTRUCTIONSCROLL	988
1169072371490	1	INSTRUCTIONSCROLL	991
1169072371506	1	INSTRUCTIONSCROLL	994
1169072371523	1	INSTRUCTIONSCROLL	998
1169072371540	1	INSTRUCTIONSCROLL	1001
1169072371556	1	INSTRUCTIONSCROLL	1004
1169072371573	1	INSTRUCTIONSCROLL	1008
1169072371590	1	INSTRUCTIONSCROLL	1011
1169072371606	1	INSTRUCTIONSCROLL	1014
1169072371623	1	INSTRUCTIONSCROLL	1018
1169072371640	1	INSTRUCTIONSCROLL	1021
1169072371656	1	INSTRUCTIONSCROLL	1024
1169072371673	1	INSTRUCTIONSCROLL	1028
1169072371690	1	INSTRUCTIONSCROLL	1031
1169072371706	1	INSTRUCTIONSCROLL	1034
1169072371723	1	INSTRUCTIONSCROLL	1038
1169072371739	1	INSTRUCTIONSCROLL	1041
1169072371756	1	INSTRUCTIONSCROLL	1044
1169072371773	1	INSTRUCTIONSCROLL	1048
1169072371789	1	INSTRUCTIONSCROLL	1051
1169072371806	1	INSTRUCTIONSCROLL	1055
1169072371823	1	INSTRUCTIONSCROLL	1058
1169072371839	1	INSTRUCTIONSCROLL	1061
1169072371856	1	INSTRUCTIONSCROLL	1065
1169072371873	1	INSTRUCTIONSCROLL	1068
1169072371889	1	INSTRUCTIONSCROLL	1071
1169072371906	1	INSTRUCTIONSCROLL	1075
1169072371923	1	INSTRUCTIONSCROLL	1078
1169072371939	1	INSTRUCTIONSCROLL	1081
1169072371956	1	INSTRUCTIONSCROLL	1085
1169072371973	1	INSTRUCTIONSCROLL	1088
1169072371989	1	INSTRUCTIONSCROLL	1091
1169072372007	1	INSTRUCTIONSCROLL	1095
1169072372024	1	INSTRUCTIONSCROLL	1098
1169072372040	1	INSTRUCTIONSCROLL	1101
1169072372057	1	INSTRUCTIONSCROLL	1105
1169072372074	1	INSTRUCTIONSCROLL	1108
1169072372090	1	INSTRUCTIONSCROLL	1111
1169072372107	1	INSTRUCTIONSCROLL	1115
1169072372124	1	INSTRUCTIONSCROLL	1118
1169072372140	1	INSTRUCTIONSCROLL	1121
1169072372157	1	INSTRUCTIONSCROLL	1125
1169072372174	1	INSTRUCTIONSCROLL	1128
1169072372190	1	INSTRUCTIONSCROLL	1132
1169072372207	1	INSTRUCTIONSCROLL	1135
1169072372224	1	INSTRUCTIONSCROLL	1138
1169072372240	1	INSTRUCTIONSCROLL	1141
1169072372257	1	INSTRUCTIONSCROLL	1145
1169072372274	1	INSTRUCTIONSCROLL	1148
1169072372290	1	INSTRUCTIONSCROLL	1151
1169072372307	1	INSTRUCTIONSCROLL	1155
1169072372323	1	INSTRUCTIONSCROLL	1158
1169072372339	1	INSTRUCTIONSCROLL	1161
1169072372356	1	INSTRUCTIONSCROLL	1165
1169072372373	1	INSTRUCTIONSCROLL	1168
1169072372389	1	INSTRUCTIONSCROLL	1171
1169072372406	1	INSTRUCTIONSCROLL	1175
1169072372423	1	INSTRUCTIONSCROLL	1178
1169072372439	1	INSTRUCTIONSCROLL	1181
1169072372456	1	INSTRUCTIONSCROLL	1185
1169072372473	1	INSTRUCTIONSCROLL	1188
1169072372489	1	INSTRUCTIONSCROLL	1191
1169072372506	1	INSTRUCTIONSCROLL	1195
1169072372523	1	INSTRUCTIONSCROLL	1198
1169072372539	1	INSTRUCTIONSCROLL	1201
1169072372556	1	INSTRUCTIONSCROLL	1205
1169072372573	1	INSTRUCTIONSCROLL	1208
1169072372589	1	INSTRUCTIONSCROLL	1211
1169072372606	1	INSTRUCTIONSCROLL	1215
1169072372623	1	INSTRUCTIONSCROLL	1218
1169072372639	1	INSTRUCTIONSCROLL	1221
1169072372656	1	INSTRUCTIONSCROLL	1225
1169072372673	1	INSTRUCTIONSCROLL	1228
1169072372689	1	INSTRUCTIONSCROLL	1231
1169072372706	1	INSTRUCTIONSCROLL	1235
1169072372723	1	INSTRUCTIONSCROLL	1238
1169072372739	1	INSTRUCTIONSCROLL	1241
1169072372756	1	INSTRUCTIONSCROLL	1245
1169072372772	1	INSTRUCTIONSCROLL	1248
1169072372789	1	INSTRUCTIONSCROLL	1251
1169072372806	1	INSTRUCTIONSCROLL	1255
1169072372822	1	INSTRUCTIONSCROLL	1258
1169072372839	1	INSTRUCTIONSCROLL	1261
1169072372856	1	INSTRUCTIONSCROLL	1265
1169072372872	1	INSTRUCTIONSCROLL	1268
1169072372889	1	INSTRUCTIONSCROLL	1271
1169072372906	1	INSTRUCTIONSCROLL	1275
1169072372922	1	INSTRUCTIONSCROLL	1278
1169072372939	1	INSTRUCTIONSCROLL	1281
1169072372956	1	INSTRUCTIONSCROLL	1284
1169072372972	1	INSTRUCTIONSCROLL	1288
1169072372989	1	INSTRUCTIONSCROLL	1291
1169072373007	1	INSTRUCTIONSCROLL	1295
1169072373023	1	INSTRUCTIONSCROLL	1298
