1158594663863	0	B	Logging Begins
1158594663863	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	"This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. If you think the probe is identical,\npress the '/' key to indicate YES, otherwise press the '.' key to\nindicate NO.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nPlease try not to move. You can move and blink between trials, when it\nis indicated on the screen. You will do two blocks, each consisting of\n32 trials.\n\nLet's proceed!\n\n"
1158594663907	1	INSTRUCTIONSCROLL	0
1158595343179	1	INSTRUCTIONSCROLL	2
1158595343195	1	INSTRUCTIONSCROLL	6
1158595343212	1	INSTRUCTIONSCROLL	9
1158595343229	1	INSTRUCTIONSCROLL	12
1158595343245	1	INSTRUCTIONSCROLL	16
1158595343262	1	INSTRUCTIONSCROLL	19
1158595343279	1	INSTRUCTIONSCROLL	22
1158595343294	1	INSTRUCTIONSCROLL	26
1158595343311	1	INSTRUCTIONSCROLL	29
1158595343328	1	INSTRUCTIONSCROLL	32
1158595343344	1	INSTRUCTIONSCROLL	35
1158595343361	1	INSTRUCTIONSCROLL	39
1158595343378	1	INSTRUCTIONSCROLL	42
1158595343394	1	INSTRUCTIONSCROLL	45
1158595343411	1	INSTRUCTIONSCROLL	49
1158595343428	1	INSTRUCTIONSCROLL	52
1158595343444	1	INSTRUCTIONSCROLL	55
1158595343461	1	INSTRUCTIONSCROLL	59
1158595343478	1	INSTRUCTIONSCROLL	62
1158595343494	1	INSTRUCTIONSCROLL	65
1158595343511	1	INSTRUCTIONSCROLL	69
1158595343528	1	INSTRUCTIONSCROLL	72
1158595343544	1	INSTRUCTIONSCROLL	75
1158595343561	1	INSTRUCTIONSCROLL	79
1158595343577	1	INSTRUCTIONSCROLL	82
1158595343594	1	INSTRUCTIONSCROLL	85
1158595343611	1	INSTRUCTIONSCROLL	89
1158595343627	1	INSTRUCTIONSCROLL	92
1158595343644	1	INSTRUCTIONSCROLL	95
1158595343661	1	INSTRUCTIONSCROLL	99
1158595343677	1	INSTRUCTIONSCROLL	102
1158595343694	1	INSTRUCTIONSCROLL	105
1158595343711	1	INSTRUCTIONSCROLL	109
1158595343727	1	INSTRUCTIONSCROLL	112
1158595343744	1	INSTRUCTIONSCROLL	115
1158595343761	1	INSTRUCTIONSCROLL	119
1158595343777	1	INSTRUCTIONSCROLL	122
1158595343794	1	INSTRUCTIONSCROLL	125
1158595343811	1	INSTRUCTIONSCROLL	129
1158595343827	1	INSTRUCTIONSCROLL	132
1158595343844	1	INSTRUCTIONSCROLL	135
1158595343861	1	INSTRUCTIONSCROLL	139
1158595343877	1	INSTRUCTIONSCROLL	142
1158595343894	1	INSTRUCTIONSCROLL	148
1158595343911	1	INSTRUCTIONSCROLL	149
1158595343927	1	INSTRUCTIONSCROLL	152
1158595343944	1	INSTRUCTIONSCROLL	155
1158595343961	1	INSTRUCTIONSCROLL	159
1158595343977	1	INSTRUCTIONSCROLL	162
1158595343994	1	INSTRUCTIONSCROLL	165
1158595344012	1	INSTRUCTIONSCROLL	169
1158595344028	1	INSTRUCTIONSCROLL	172
1158595344045	1	INSTRUCTIONSCROLL	176
1158595344062	1	INSTRUCTIONSCROLL	179
1158595344078	1	INSTRUCTIONSCROLL	182
1158595344095	1	INSTRUCTIONSCROLL	186
1158595344112	1	INSTRUCTIONSCROLL	189
1158595344128	1	INSTRUCTIONSCROLL	192
1158595344145	1	INSTRUCTIONSCROLL	196
1158595344162	1	INSTRUCTIONSCROLL	199
1158595344178	1	INSTRUCTIONSCROLL	202
1158595344195	1	INSTRUCTIONSCROLL	206
1158595344212	1	INSTRUCTIONSCROLL	209
1158595344228	1	INSTRUCTIONSCROLL	212
1158595344245	1	INSTRUCTIONSCROLL	216
1158595344262	1	INSTRUCTIONSCROLL	219
1158595344278	1	INSTRUCTIONSCROLL	222
1158595344294	1	INSTRUCTIONSCROLL	226
1158595344311	1	INSTRUCTIONSCROLL	229
1158595344327	1	INSTRUCTIONSCROLL	232
1158595344344	1	INSTRUCTIONSCROLL	235
1158595344361	1	INSTRUCTIONSCROLL	239
1158595344377	1	INSTRUCTIONSCROLL	242
1158595344394	1	INSTRUCTIONSCROLL	245
1158595344411	1	INSTRUCTIONSCROLL	247
1158595355657	1	INSTRUCTIONSTOP	Button set (OR)
1158595355666	0	E	Logging Ends
