1159542004258	0	B	Logging Begins
1159542004258	0	SETUP
1159542004671	0	RESTORESTATE
1159542004671	0	RESTORESTATE
1159542004966	0	SESSION	0
1159542005300	0	SESSION	1
1159542005308	0	SAVESTATE
1159542005309	0	RESTORESTATE
1159542005645	0	SESSION	0
1159542289278	0	SAVESTATE
1159542299272	0	SAVESTATE
1159542308653	0	SAVESTATE
1159542317016	0	SAVESTATE
1159542325831	0	SAVESTATE
1159542334177	0	SAVESTATE
1159542342442	0	SAVESTATE
1159542350340	0	SAVESTATE
1159542358935	0	SAVESTATE
1159542367301	0	SAVESTATE
1159542374914	0	SAVESTATE
1159542382894	0	SAVESTATE
1159542390641	0	SAVESTATE
1159542399206	0	SAVESTATE
1159542407003	0	SAVESTATE
1159542414950	0	SAVESTATE
1159542423064	0	SAVESTATE
1159542431045	0	SAVESTATE
1159542439360	0	SAVESTATE
1159542447424	0	SAVESTATE
1159542455187	0	SAVESTATE
1159542463850	0	SAVESTATE
1159542472215	0	SAVESTATE
1159542480545	0	SAVESTATE
1159542488376	0	SAVESTATE
1159542496074	0	SAVESTATE
1159542503671	0	SAVESTATE
1159542511085	0	SAVESTATE
1159542519316	0	SAVESTATE
1159542527114	0	SAVESTATE
1159542535229	0	SAVESTATE
1159542542757	0	SAVESTATE
1159542557170	0	SAVESTATE
1159542564901	0	SAVESTATE
1159542572653	0	SAVESTATE
1159542580329	0	SAVESTATE
1159542587809	0	SAVESTATE
1159542595274	0	SAVESTATE
1159542602991	0	SAVESTATE
1159542610303	0	SAVESTATE
1159542617932	0	SAVESTATE
1159542625214	0	SAVESTATE
1159542632861	0	SAVESTATE
1159542640643	0	SAVESTATE
1159542648041	0	SAVESTATE
1159542655853	0	SAVESTATE
1159542663521	0	SAVESTATE
1159542671051	0	SAVESTATE
1159542678729	0	SAVESTATE
1159542686280	0	SAVESTATE
1159542693640	0	SAVESTATE
1159542701823	0	SAVESTATE
1159542709470	0	SAVESTATE
1159542717100	0	SAVESTATE
1159542724333	0	SAVESTATE
1159542731761	0	SAVESTATE
1159542739527	0	SAVESTATE
1159542746858	0	SAVESTATE
1159542754537	0	SAVESTATE
1159542762534	0	SAVESTATE
1159542770034	0	SAVESTATE
1159542777531	0	SAVESTATE
1159542784860	0	SAVESTATE
1159542792525	0	SAVESTATE
1159542805983	0	SAVESTATE
1159542806013	0	EXIT
1159542806014	0	E	Logging Ends
