1160418244849	0	1	 study	1	1	6	DAN
1160418250876	0	2	 study	1	1	15	DAVE
1160418256902	0	3	 study	1	1	10	JOE
1160418262916	0	4	 study	1	1	8	MARK
1160418268929	0	5	 study	1	1	3	GEORGE
1160418274969	0	6	 study	1	1	0	RICH
1160418280996	0	7	 study	1	1	7	ROB
1160418287024	0	8	 study	1	1	11	JOHN
1160418297452	0	-99	 record	1	1	-99	
1160418298503	0	1	 test	1	1	0	RICH
1160418304529	0	2	 test	1	1	7	ROB
1160418310556	0	3	 test	1	1	3	GEORGE
1160418316583	0	4	 test	1	1	6	DAN
1160418322610	0	5	 test	1	1	10	JOE
1160418328636	0	6	 test	1	1	15	DAVE
1160418334663	0	7	 test	1	1	11	JOHN
1160418340690	0	8	 test	1	1	8	MARK
1160418354690	0	1	 study	1	2	11	JOHN
1160418360717	0	2	 study	1	2	15	DAVE
1160418366743	0	3	 study	1	2	3	GEORGE
1160418372784	0	4	 study	1	2	10	JOE
1160418378810	0	5	 study	1	2	6	DAN
1160418384837	0	6	 study	1	2	8	MARK
1160418390864	0	7	 study	1	2	0	RICH
1160418396890	0	8	 study	1	2	7	ROB
1160418403517	0	-99	 record	1	2	-99	
1160418404557	0	1	 test	1	2	0	RICH
1160418410584	0	2	 test	1	2	8	MARK
1160418416611	0	3	 test	1	2	7	ROB
1160418422637	0	4	 test	1	2	15	DAVE
1160418428664	0	5	 test	1	2	6	DAN
1160418434691	0	6	 test	1	2	3	GEORGE
1160418440718	0	7	 test	1	2	11	JOHN
1160418446744	0	8	 test	1	2	10	JOE
1160418462998	0	1	 study	1	3	6	DAN
1160418469026	0	2	 study	1	3	10	JOE
1160418475052	0	3	 study	1	3	3	GEORGE
1160418481091	0	4	 study	1	3	15	DAVE
1160418487118	0	5	 study	1	3	8	MARK
1160418493131	0	6	 study	1	3	11	JOHN
1160418499145	0	7	 study	1	3	0	RICH
1160418505172	0	8	 study	1	3	7	ROB
1160418512572	0	-99	 record	1	3	-99	
1160418513612	0	1	 test	1	3	7	ROB
1160418519638	0	2	 test	1	3	8	MARK
1160418525665	0	3	 test	1	3	11	JOHN
1160418531692	0	4	 test	1	3	6	DAN
1160418537719	0	5	 test	1	3	10	JOE
1160418543745	0	6	 test	1	3	15	DAVE
1160418549772	0	7	 test	1	3	3	GEORGE
1160418555799	0	8	 test	1	3	0	RICH
