1159305445792	0	B	Logging Begins
1159305445792	0	INSTRUCTIONSTART	JointRoller	/usr/lib/python2.4/site-packages/pyepl/resources/vera.ttf	30	(1.000000, 1.000000, 1.000000, 1.000000)	"In the following experiment, your memory for associating names with faces will be tested.  The experiment will be divided into two halves, with each half testing you on a completely different set of names and faces.  After the first half, there will be a short break.\n\nThe procedure will be the same for each half.  Eight faces will be presented on the screen, consecutively, accompanied by their names.  A woman's voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all eight faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with a question mark (?) underneath it.  You will have to try and recall the name that goes with the face, and speak it out loud.  After five seconds the face will disappear from the screen, a star will flash on the screen for one second, and then the next face will appear with a question mark underneath it.\n\nFor each half, there will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the half, so your task is to try and learn the faces' names as quickly and accurately as possible, and to be able to recall them as quickly and accurately as possible.\n\nDuring the test phase, do not worry if you make a mistake and recall the wrong name accidentally.  There is no penalty.  Also, if you are in the middle of recalling a name and the experiment moves on to the next face, do not stop yourself; continue speaking the name.  However, once the next face appears on the screen, you should give up trying to recall the last face and concentrate on the new one.\n\nDo you have any questions?\n\nPress <ENTER> to continue."
1159305445798	1	INSTRUCTIONSCROLL	0
1159305460505	1	INSTRUCTIONSCROLL	1
1159305460518	1	INSTRUCTIONSCROLL	4
1159305460531	1	INSTRUCTIONSCROLL	6
1159305460545	1	INSTRUCTIONSCROLL	9
1159305460558	1	INSTRUCTIONSCROLL	12
1159305460571	1	INSTRUCTIONSCROLL	14
1159305460585	1	INSTRUCTIONSCROLL	17
1159305460598	1	INSTRUCTIONSCROLL	20
1159305460611	1	INSTRUCTIONSCROLL	22
1159305460625	1	INSTRUCTIONSCROLL	25
1159305460638	1	INSTRUCTIONSCROLL	28
1159305460651	1	INSTRUCTIONSCROLL	30
1159305460971	1	INSTRUCTIONSCROLL	31
1159305460985	1	INSTRUCTIONSCROLL	32
1159305460998	1	INSTRUCTIONSCROLL	35
1159305461012	1	INSTRUCTIONSCROLL	38
1159305461025	1	INSTRUCTIONSCROLL	41
1159305461038	1	INSTRUCTIONSCROLL	43
1159305461051	1	INSTRUCTIONSCROLL	46
1159305461065	1	INSTRUCTIONSCROLL	48
1159305461078	1	INSTRUCTIONSCROLL	51
1159305461091	1	INSTRUCTIONSCROLL	54
1159305461105	1	INSTRUCTIONSCROLL	56
1159305461118	1	INSTRUCTIONSCROLL	59
1159305461398	1	INSTRUCTIONSCROLL	60
1159305461411	1	INSTRUCTIONSCROLL	62
1159305461425	1	INSTRUCTIONSCROLL	65
1159305461438	1	INSTRUCTIONSCROLL	67
1159305461451	1	INSTRUCTIONSCROLL	70
1159305461465	1	INSTRUCTIONSCROLL	73
1159305461478	1	INSTRUCTIONSCROLL	75
1159305461491	1	INSTRUCTIONSCROLL	78
1159305461505	1	INSTRUCTIONSCROLL	80
1159305461518	1	INSTRUCTIONSCROLL	83
1159305461531	1	INSTRUCTIONSCROLL	86
1159305461545	1	INSTRUCTIONSCROLL	88
1159305461558	1	INSTRUCTIONSCROLL	91
1159305461571	1	INSTRUCTIONSCROLL	94
1159305462785	1	INSTRUCTIONSCROLL	95
1159305462798	1	INSTRUCTIONSCROLL	96
1159305462811	1	INSTRUCTIONSCROLL	98
1159305462825	1	INSTRUCTIONSCROLL	101
1159305462838	1	INSTRUCTIONSCROLL	104
1159305462851	1	INSTRUCTIONSCROLL	106
1159305462865	1	INSTRUCTIONSCROLL	109
1159305462878	1	INSTRUCTIONSCROLL	112
1159305462891	1	INSTRUCTIONSCROLL	114
1159305462905	1	INSTRUCTIONSCROLL	117
1159305462918	1	INSTRUCTIONSCROLL	120
1159305462931	1	INSTRUCTIONSCROLL	122
1159305462945	1	INSTRUCTIONSCROLL	125
1159305462958	1	INSTRUCTIONSCROLL	128
1159305462971	1	INSTRUCTIONSCROLL	130
1159305462985	1	INSTRUCTIONSCROLL	133
1159305462998	1	INSTRUCTIONSCROLL	136
1159305464038	1	INSTRUCTIONSCROLL	137
1159305464051	1	INSTRUCTIONSCROLL	139
1159305464065	1	INSTRUCTIONSCROLL	142
1159305464078	1	INSTRUCTIONSCROLL	145
1159305464091	1	INSTRUCTIONSCROLL	147
1159305464105	1	INSTRUCTIONSCROLL	150
1159305464118	1	INSTRUCTIONSCROLL	153
1159305464131	1	INSTRUCTIONSCROLL	155
1159305464145	1	INSTRUCTIONSCROLL	158
1159305464158	1	INSTRUCTIONSCROLL	161
1159305464171	1	INSTRUCTIONSCROLL	163
1159305464185	1	INSTRUCTIONSCROLL	166
1159305464198	1	INSTRUCTIONSCROLL	169
1159305464212	1	INSTRUCTIONSCROLL	171
1159305464225	1	INSTRUCTIONSCROLL	174
1159305465425	1	INSTRUCTIONSCROLL	175
1159305465438	1	INSTRUCTIONSCROLL	177
1159305465451	1	INSTRUCTIONSCROLL	180
1159305465465	1	INSTRUCTIONSCROLL	183
1159305465478	1	INSTRUCTIONSCROLL	185
1159305465491	1	INSTRUCTIONSCROLL	188
1159305465505	1	INSTRUCTIONSCROLL	191
1159305465518	1	INSTRUCTIONSCROLL	193
1159305465532	1	INSTRUCTIONSCROLL	196
1159305465545	1	INSTRUCTIONSCROLL	199
1159305465558	1	INSTRUCTIONSCROLL	201
1159305465571	1	INSTRUCTIONSCROLL	204
1159305465585	1	INSTRUCTIONSCROLL	207
1159305465598	1	INSTRUCTIONSCROLL	209
1159305465945	1	INSTRUCTIONSCROLL	210
1159305465958	1	INSTRUCTIONSCROLL	212
1159305465972	1	INSTRUCTIONSCROLL	215
1159305465985	1	INSTRUCTIONSCROLL	218
1159305465998	1	INSTRUCTIONSCROLL	220
1159305466012	1	INSTRUCTIONSCROLL	223
1159305466025	1	INSTRUCTIONSCROLL	226
1159305466038	1	INSTRUCTIONSCROLL	228
1159305466051	1	INSTRUCTIONSCROLL	231
1159305466065	1	INSTRUCTIONSCROLL	234
1159305466078	1	INSTRUCTIONSCROLL	236
1159305466092	1	INSTRUCTIONSCROLL	239
1159305467012	1	INSTRUCTIONSCROLL	240
1159305467025	1	INSTRUCTIONSCROLL	243
1159305467038	1	INSTRUCTIONSCROLL	245
1159305467052	1	INSTRUCTIONSCROLL	248
1159305467065	1	INSTRUCTIONSCROLL	250
1159305467078	1	INSTRUCTIONSCROLL	253
1159305467091	1	INSTRUCTIONSCROLL	256
1159305467105	1	INSTRUCTIONSCROLL	258
1159305467118	1	INSTRUCTIONSCROLL	261
1159305467132	1	INSTRUCTIONSCROLL	264
1159305467145	1	INSTRUCTIONSCROLL	266
1159305467158	1	INSTRUCTIONSCROLL	269
1159305467745	1	INSTRUCTIONSCROLL	270
1159305467758	1	INSTRUCTIONSCROLL	272
1159305467772	1	INSTRUCTIONSCROLL	275
1159305467785	1	INSTRUCTIONSCROLL	278
1159305467798	1	INSTRUCTIONSCROLL	280
1159305467812	1	INSTRUCTIONSCROLL	283
1159305467825	1	INSTRUCTIONSCROLL	286
1159305467838	1	INSTRUCTIONSCROLL	289
1159305467852	1	INSTRUCTIONSCROLL	291
1159305467865	1	INSTRUCTIONSCROLL	294
1159305467878	1	INSTRUCTIONSCROLL	297
1159305468118	1	INSTRUCTIONSCROLL	298
1159305468132	1	INSTRUCTIONSCROLL	300
1159305468145	1	INSTRUCTIONSCROLL	302
1159305468158	1	INSTRUCTIONSCROLL	305
1159305468172	1	INSTRUCTIONSCROLL	308
1159305468185	1	INSTRUCTIONSCROLL	310
1159305468198	1	INSTRUCTIONSCROLL	313
1159305468212	1	INSTRUCTIONSCROLL	316
1159305468225	1	INSTRUCTIONSCROLL	318
1159305468238	1	INSTRUCTIONSCROLL	321
1159305468252	1	INSTRUCTIONSCROLL	324
1159305468371	1	INSTRUCTIONSCROLL	325
1159305468385	1	INSTRUCTIONSCROLL	327
1159305468398	1	INSTRUCTIONSCROLL	330
1159305468411	1	INSTRUCTIONSCROLL	332
1159305468425	1	INSTRUCTIONSCROLL	335
1159305468438	1	INSTRUCTIONSCROLL	338
1159305468452	1	INSTRUCTIONSCROLL	340
1159305468465	1	INSTRUCTIONSCROLL	343
1159305468478	1	INSTRUCTIONSCROLL	346
1159305468611	1	INSTRUCTIONSCROLL	347
1159305468625	1	INSTRUCTIONSCROLL	349
1159305468638	1	INSTRUCTIONSCROLL	351
1159305469025	1	INSTRUCTIONSCROLL	352
1159305469038	1	INSTRUCTIONSCROLL	353
1159305469052	1	INSTRUCTIONSCROLL	356
1159305469065	1	INSTRUCTIONSCROLL	359
1159305469078	1	INSTRUCTIONSCROLL	361
1159305469092	1	INSTRUCTIONSCROLL	364
1159305469105	1	INSTRUCTIONSCROLL	367
1159305469118	1	INSTRUCTIONSCROLL	369
1159305469132	1	INSTRUCTIONSCROLL	372
1159305469145	1	INSTRUCTIONSCROLL	375
1159305469371	1	INSTRUCTIONSCROLL	376
1159305469385	1	INSTRUCTIONSCROLL	377
1159305469398	1	INSTRUCTIONSCROLL	380
1159305469412	1	INSTRUCTIONSCROLL	382
1159305469425	1	INSTRUCTIONSCROLL	385
1159305469438	1	INSTRUCTIONSCROLL	388
1159305469452	1	INSTRUCTIONSCROLL	390
1159305469465	1	INSTRUCTIONSCROLL	393
1159305469638	1	INSTRUCTIONSCROLL	394
1159305469652	1	INSTRUCTIONSCROLL	395
1159305469665	1	INSTRUCTIONSCROLL	397
1159305469678	1	INSTRUCTIONSCROLL	400
