1169829925140	0	B	Logging Begins
1169829925140	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	'This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. \n\nYou will respond on the keyboard, with a confidence judgment between 1\nand 6.  A judgment of 6 indicates that you are near certain that the\nprobe is identical to the study item, a judgment of 5 indicates moderate \nconfidence, and a judgment of 4 indicates that you think that the probe\nis identical, but are quite unsure.  A judgment of 1 indicates that you\nare near certain that the probe is NOT identical to the study item, a \njudgment of 2 indicates moderate confidence, and a judgment of 3 indicates\nthat you think that the probe is NOT identical, but are quite unsure.\n\nSo, judgments of 4, 5, and 6 all indicate "YES"; 1, 2, and 3 all indicate\n"NO".\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", \nand "C" will correspond to confidence judgments of 1, 2, and 3, \nrespectively.  "," "." and "/" will correspond to judgments of 4, 5, and \n6, respectively.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nYou will do two blocks, each consisting of 32 trials.\n\nLet\'s proceed!\n\n'
1169829925195	1	INSTRUCTIONSCROLL	0
1169831835952	1	INSTRUCTIONSCROLL	2
1169831835969	1	INSTRUCTIONSCROLL	4
1169831835986	1	INSTRUCTIONSCROLL	7
1169831836003	1	INSTRUCTIONSCROLL	11
1169831842101	1	INSTRUCTIONSCROLL	12
1169831842118	1	INSTRUCTIONSCROLL	16
1169831842135	1	INSTRUCTIONSCROLL	19
1169831842151	1	INSTRUCTIONSCROLL	23
1169831842168	1	INSTRUCTIONSCROLL	26
1169831842184	1	INSTRUCTIONSCROLL	29
1169831842201	1	INSTRUCTIONSCROLL	33
1169831842218	1	INSTRUCTIONSCROLL	36
1169831842517	1	INSTRUCTIONSCROLL	37
1169831842533	1	INSTRUCTIONSCROLL	40
1169831842550	1	INSTRUCTIONSCROLL	43
1169831842567	1	INSTRUCTIONSCROLL	47
1169831842583	1	INSTRUCTIONSCROLL	50
1169831842600	1	INSTRUCTIONSCROLL	53
1169831842617	1	INSTRUCTIONSCROLL	57
1169831842900	1	INSTRUCTIONSCROLL	58
1169831842917	1	INSTRUCTIONSCROLL	62
1169831842933	1	INSTRUCTIONSCROLL	65
1169831842950	1	INSTRUCTIONSCROLL	69
1169831842967	1	INSTRUCTIONSCROLL	72
1169831842983	1	INSTRUCTIONSCROLL	75
1169831843001	1	INSTRUCTIONSCROLL	79
1169831843300	1	INSTRUCTIONSCROLL	80
1169831843317	1	INSTRUCTIONSCROLL	81
1169831843333	1	INSTRUCTIONSCROLL	84
1169831843350	1	INSTRUCTIONSCROLL	87
1169831843367	1	INSTRUCTIONSCROLL	91
1169831843383	1	INSTRUCTIONSCROLL	94
1169831843400	1	INSTRUCTIONSCROLL	97
1169831843416	1	INSTRUCTIONSCROLL	101
1169831843433	1	INSTRUCTIONSCROLL	104
1169831843450	1	INSTRUCTIONSCROLL	107
1169831843750	1	INSTRUCTIONSCROLL	108
1169831843766	1	INSTRUCTIONSCROLL	111
1169831843783	1	INSTRUCTIONSCROLL	115
1169831843800	1	INSTRUCTIONSCROLL	118
1169831843816	1	INSTRUCTIONSCROLL	121
1169831843833	1	INSTRUCTIONSCROLL	125
1169831843850	1	INSTRUCTIONSCROLL	128
1169831843866	1	INSTRUCTIONSCROLL	131
1169831844034	1	INSTRUCTIONSCROLL	132
1169831844051	1	INSTRUCTIONSCROLL	133
1169831844067	1	INSTRUCTIONSCROLL	136
1169831844084	1	INSTRUCTIONSCROLL	139
1169831844217	1	INSTRUCTIONSCROLL	140
1169831844234	1	INSTRUCTIONSCROLL	142
1169831844251	1	INSTRUCTIONSCROLL	146
1169831844266	1	INSTRUCTIONSCROLL	149
1169831844399	1	INSTRUCTIONSCROLL	150
1169831844416	1	INSTRUCTIONSCROLL	152
1169831844433	1	INSTRUCTIONSCROLL	155
1169831844449	1	INSTRUCTIONSCROLL	158
1169831844466	1	INSTRUCTIONSCROLL	162
1169831844566	1	INSTRUCTIONSCROLL	163
1169831844583	1	INSTRUCTIONSCROLL	166
1169831844599	1	INSTRUCTIONSCROLL	169
1169831844616	1	INSTRUCTIONSCROLL	173
1169831844633	1	INSTRUCTIONSCROLL	176
1169831844649	1	INSTRUCTIONSCROLL	179
1169831844733	1	INSTRUCTIONSCROLL	180
1169831844749	1	INSTRUCTIONSCROLL	181
1169831844766	1	INSTRUCTIONSCROLL	185
1169831844783	1	INSTRUCTIONSCROLL	188
1169831844799	1	INSTRUCTIONSCROLL	191
1169831844816	1	INSTRUCTIONSCROLL	195
