1192213888549	0	B	Logging Begins
1192213888549	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	75	(0, 0, 0)	'In the following experiment, your memory for associating names with faces will be tested.  The task is difficult and requires concentration, so if you need a break at any time let the experimenter know.\n\nSixteen faces will be presented on the screen, consecutively, accompanied by their names.  A woman\'s voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all sixteen faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with name underneath it.  You will have to decide whether or not the name is paired with the appropriate face.  \n\nYou will respond on the keyboard, with a confidence judgment between 1 and 6.  A judgment of 1 indicates that you are near certain that the name given is incorrectly paired with the face, a judgment of 2 indicates moderate confidence, and a judgment of 3 indicates that you think the name is incorrectly paired with the face, but are quite unsure.  A judgment of 6 indicates that you are near certain that the name given is correctly paired with the face, a judgment of 5 indicates moderate confidence, and a judgment of 4 indicates that you think the name is correctly paired with the face, but are quite unsure.\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", and  "C" will correspond to confidence judgments of 1, 2, and 3, respectively.  ",", ".", and "/" will correspond to confidence judgments of 4, 5, and 6, respectively.\n\nAfter five seconds the name and face will disappear from the screen, a star will flash on the screen for one second, and then the next name and face pair will appear on the screen.  You will see sixteen name-face pairs per test period.  You should try to reply as quickly and accurately as you can.\n\nThere will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the experiment, so your task is to try and learn the faces\' names as quickly and accurately as possible.\n\nDo you have any questions?\n\nPress <ENTER> to continue.\n'
1192213888648	1	INSTRUCTIONSCROLL	0
1192213899748	1	INSTRUCTIONSCROLL	3
1192213899781	1	INSTRUCTIONSCROLL	10
1192213899814	1	INSTRUCTIONSCROLL	16
1192213899848	1	INSTRUCTIONSCROLL	23
1192213899881	1	INSTRUCTIONSCROLL	30
1192213899914	1	INSTRUCTIONSCROLL	36
1192213899948	1	INSTRUCTIONSCROLL	43
1192213899981	1	INSTRUCTIONSCROLL	50
1192213900015	1	INSTRUCTIONSCROLL	56
1192213900048	1	INSTRUCTIONSCROLL	63
1192213900081	1	INSTRUCTIONSCROLL	70
1192213900114	1	INSTRUCTIONSCROLL	76
1192213900148	1	INSTRUCTIONSCROLL	83
1192213900181	1	INSTRUCTIONSCROLL	89
1192213900214	1	INSTRUCTIONSCROLL	96
1192213900248	1	INSTRUCTIONSCROLL	103
1192213900281	1	INSTRUCTIONSCROLL	109
1192213900314	1	INSTRUCTIONSCROLL	116
1192213900348	1	INSTRUCTIONSCROLL	123
1192213900381	1	INSTRUCTIONSCROLL	129
1192213900414	1	INSTRUCTIONSCROLL	136
1192213900448	1	INSTRUCTIONSCROLL	143
1192213900481	1	INSTRUCTIONSCROLL	149
1192213900514	1	INSTRUCTIONSCROLL	156
1192213900548	1	INSTRUCTIONSCROLL	163
1192213900581	1	INSTRUCTIONSCROLL	169
1192213900614	1	INSTRUCTIONSCROLL	176
1192213900648	1	INSTRUCTIONSCROLL	183
1192213900681	1	INSTRUCTIONSCROLL	189
1192213900714	1	INSTRUCTIONSCROLL	196
1192213900748	1	INSTRUCTIONSCROLL	203
1192213900781	1	INSTRUCTIONSCROLL	209
1192213900814	1	INSTRUCTIONSCROLL	216
1192213900848	1	INSTRUCTIONSCROLL	223
1192213900881	1	INSTRUCTIONSCROLL	229
1192213900914	1	INSTRUCTIONSCROLL	236
1192213900948	1	INSTRUCTIONSCROLL	243
1192213900981	1	INSTRUCTIONSCROLL	249
1192213901016	1	INSTRUCTIONSCROLL	256
1192213901048	1	INSTRUCTIONSCROLL	263
1192213901081	1	INSTRUCTIONSCROLL	270
1192213901114	1	INSTRUCTIONSCROLL	276
1192213901148	1	INSTRUCTIONSCROLL	283
1192213901181	1	INSTRUCTIONSCROLL	290
1192213901214	1	INSTRUCTIONSCROLL	296
1192213901248	1	INSTRUCTIONSCROLL	303
1192213901281	1	INSTRUCTIONSCROLL	310
1192213901314	1	INSTRUCTIONSCROLL	316
1192213901348	1	INSTRUCTIONSCROLL	323
1192213901381	1	INSTRUCTIONSCROLL	330
1192213901414	1	INSTRUCTIONSCROLL	336
1192213901448	1	INSTRUCTIONSCROLL	343
1192213901481	1	INSTRUCTIONSCROLL	350
1192213901514	1	INSTRUCTIONSCROLL	356
1192213901548	1	INSTRUCTIONSCROLL	363
1192213901581	1	INSTRUCTIONSCROLL	370
1192213901614	1	INSTRUCTIONSCROLL	376
1192213901648	1	INSTRUCTIONSCROLL	383
1192213901681	1	INSTRUCTIONSCROLL	390
1192213901714	1	INSTRUCTIONSCROLL	396
1192213901748	1	INSTRUCTIONSCROLL	403
1192213901781	1	INSTRUCTIONSCROLL	410
1192213901814	1	INSTRUCTIONSCROLL	416
1192213901848	1	INSTRUCTIONSCROLL	423
1192213901881	1	INSTRUCTIONSCROLL	430
1192213901915	1	INSTRUCTIONSCROLL	436
1192213901948	1	INSTRUCTIONSCROLL	443
1192213901981	1	INSTRUCTIONSCROLL	450
1192213902016	1	INSTRUCTIONSCROLL	456
1192213902048	1	INSTRUCTIONSCROLL	463
1192213902081	1	INSTRUCTIONSCROLL	470
1192213902114	1	INSTRUCTIONSCROLL	476
1192213902148	1	INSTRUCTIONSCROLL	483
1192213902181	1	INSTRUCTIONSCROLL	490
1192213902214	1	INSTRUCTIONSCROLL	496
1192213902248	1	INSTRUCTIONSCROLL	503
1192213902281	1	INSTRUCTIONSCROLL	510
1192213902314	1	INSTRUCTIONSCROLL	516
1192213902348	1	INSTRUCTIONSCROLL	523
1192213902381	1	INSTRUCTIONSCROLL	530
1192213902414	1	INSTRUCTIONSCROLL	536
1192213902448	1	INSTRUCTIONSCROLL	543
1192213902481	1	INSTRUCTIONSCROLL	550
1192213902514	1	INSTRUCTIONSCROLL	556
1192213902548	1	INSTRUCTIONSCROLL	563
1192213902581	1	INSTRUCTIONSCROLL	570
1192213902614	1	INSTRUCTIONSCROLL	576
1192213902648	1	INSTRUCTIONSCROLL	583
1192213902681	1	INSTRUCTIONSCROLL	590
1192213902714	1	INSTRUCTIONSCROLL	596
1192213902748	1	INSTRUCTIONSCROLL	603
1192213902781	1	INSTRUCTIONSCROLL	610
1192213902814	1	INSTRUCTIONSCROLL	616
1192213902848	1	INSTRUCTIONSCROLL	623
1192213902881	1	INSTRUCTIONSCROLL	630
1192213902915	1	INSTRUCTIONSCROLL	636
1192213902948	1	INSTRUCTIONSCROLL	643
1192213902981	1	INSTRUCTIONSCROLL	650
1192213903015	1	INSTRUCTIONSCROLL	656
1192213903048	1	INSTRUCTIONSCROLL	663
1192213903081	1	INSTRUCTIONSCROLL	670
1192213903114	1	INSTRUCTIONSCROLL	676
1192213903148	1	INSTRUCTIONSCROLL	683
1192213903181	1	INSTRUCTIONSCROLL	690
1192213903214	1	INSTRUCTIONSCROLL	696
1192213903248	1	INSTRUCTIONSCROLL	703
1192213903281	1	INSTRUCTIONSCROLL	710
