1158960021619	0	B	Logging Begins
1158960021619	0	INSTRUCTIONSTART	JointRoller	/usr/lib/python2.4/site-packages/pyepl/resources/vera.ttf	30	(1.000000, 1.000000, 1.000000, 1.000000)	"In the following experiment, your memory for associating names with faces will be tested.  The experiment will be divided into two halves, with each half testing you on a completely different set of names and faces.  After the first half, there will be a short break.\n\nThe procedure will be the same for each half.  Eight faces will be presented on the screen, consecutively, accompanied by their names.  A woman's voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all eight faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with a question mark (?) underneath it.  You will have to try and recall the name that goes with the face, and speak it out loud.  After five seconds the face will disappear from the screen, a star will flash on the screen for one second, and then the next face will appear with a question mark underneath it.\n\nFor each half, there will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the half, so your task is to try and learn the faces' names as quickly and accurately as possible, and to be able to recall them as quickly and accurately as possible.\n\nDuring the test phase, do not worry if you make a mistake and recall the wrong name accidentally.  There is no penalty.  Also, if you are in the middle of recalling a name and the experiment moves on to the next face, do not stop yourself; continue speaking the name.  However, once the next face appears on the screen, you should give up trying to recall the last face and concentrate on the new one.\n\nDo you have any questions?\n\nPress <ENTER> to continue."
1158960021629	1	INSTRUCTIONSCROLL	0
1158960032056	1	INSTRUCTIONSCROLL	1
1158960032069	1	INSTRUCTIONSCROLL	2
1158960032083	1	INSTRUCTIONSCROLL	4
1158960032096	1	INSTRUCTIONSCROLL	7
1158960032109	1	INSTRUCTIONSCROLL	10
1158960032123	1	INSTRUCTIONSCROLL	12
1158960032309	1	INSTRUCTIONSCROLL	13
1158960032323	1	INSTRUCTIONSCROLL	14
1158960032336	1	INSTRUCTIONSCROLL	17
1158960032349	1	INSTRUCTIONSCROLL	19
1158960032363	1	INSTRUCTIONSCROLL	22
1158960032376	1	INSTRUCTIONSCROLL	25
1158960032389	1	INSTRUCTIONSCROLL	27
1158960032403	1	INSTRUCTIONSCROLL	30
1158960032416	1	INSTRUCTIONSCROLL	33
1158960032536	1	INSTRUCTIONSCROLL	34
1158960032550	1	INSTRUCTIONSCROLL	35
1158960032563	1	INSTRUCTIONSCROLL	38
1158960032576	1	INSTRUCTIONSCROLL	40
1158960032589	1	INSTRUCTIONSCROLL	43
1158960032708	1	INSTRUCTIONSCROLL	44
1158960032722	1	INSTRUCTIONSCROLL	47
1158960032735	1	INSTRUCTIONSCROLL	50
1158960032749	1	INSTRUCTIONSCROLL	52
1158960032762	1	INSTRUCTIONSCROLL	55
1158960032775	1	INSTRUCTIONSCROLL	58
1158960032868	1	INSTRUCTIONSCROLL	59
1158960032882	1	INSTRUCTIONSCROLL	61
1158960032895	1	INSTRUCTIONSCROLL	63
1158960032908	1	INSTRUCTIONSCROLL	66
