1170703424203	0	B	Logging Begins
1170703424204	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	64	(0, 0, 0)	'In the following experiment, your memory for associating names with faces will be tested.  The task is difficult and requires concentration, so if you need a break at any time let the experimenter know.\n\nSixteen faces will be presented on the screen, consecutively, accompanied by their names.  A woman\'s voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all sixteen faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with name underneath it.  You will have to decide whether or not the name is paired with the appropriate face.  \n\nYou will respond on the keyboard, with a confidence judgment between 1 and 6.  A judgment of 1 indicates that you are near certain that the name given is incorrectly paired with the face, a judgment of 2 indicates moderate confidence, and a judgment of 3 indicates that you think the name is incorrectly paired with the face, but are quite unsure.  A judgment of 6 indicates that you are near certain that the name given is correctly paired with the face, a judgment of 5 indicates moderate confidence, and a judgment of 4 indicates that you think the name is correctly paired with the face, but are quite unsure.\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", and  "C" will correspond to confidence judgments of 1, 2, and 3, respectively.  ",", ".", and "/" will correspond to confidence judgments of 4, 5, and 6, respectively.\n\nAfter five seconds the name and face will disappear from the screen, a star will flash on the screen for one second, and then the next name and face pair will appear on the screen.  You will see sixteen name-face pairs per test period.  You should try to reply as quickly and accurately as you can.\n\nThere will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the experiment, so your task is to try and learn the faces\' names as quickly and accurately as possible.\n\nDo you have any questions?\n\nPress <ENTER> to continue.\n'
1170703424286	1	INSTRUCTIONSCROLL	0
1170703431172	1	INSTRUCTIONSCROLL	1
1170703431189	1	INSTRUCTIONSCROLL	2
1170703431206	1	INSTRUCTIONSCROLL	5
1170703431222	1	INSTRUCTIONSCROLL	8
1170703431239	1	INSTRUCTIONSCROLL	12
1170703431256	1	INSTRUCTIONSCROLL	15
1170703431272	1	INSTRUCTIONSCROLL	18
1170703431289	1	INSTRUCTIONSCROLL	22
1170703431305	1	INSTRUCTIONSCROLL	25
1170703431322	1	INSTRUCTIONSCROLL	28
1170703431339	1	INSTRUCTIONSCROLL	31
1170703431356	1	INSTRUCTIONSCROLL	35
1170703431372	1	INSTRUCTIONSCROLL	38
1170703431389	1	INSTRUCTIONSCROLL	42
1170703431405	1	INSTRUCTIONSCROLL	45
1170703431422	1	INSTRUCTIONSCROLL	48
1170703431439	1	INSTRUCTIONSCROLL	51
1170703431456	1	INSTRUCTIONSCROLL	55
1170703431472	1	INSTRUCTIONSCROLL	58
1170703431489	1	INSTRUCTIONSCROLL	61
1170703431505	1	INSTRUCTIONSCROLL	65
1170703431522	1	INSTRUCTIONSCROLL	68
1170703431539	1	INSTRUCTIONSCROLL	71
1170703431555	1	INSTRUCTIONSCROLL	75
1170703431572	1	INSTRUCTIONSCROLL	78
1170703431589	1	INSTRUCTIONSCROLL	82
1170703431605	1	INSTRUCTIONSCROLL	85
1170703431622	1	INSTRUCTIONSCROLL	88
1170703431639	1	INSTRUCTIONSCROLL	92
1170703431655	1	INSTRUCTIONSCROLL	95
1170703431672	1	INSTRUCTIONSCROLL	98
