1170702778403	0	B	Logging Begins
1170702778403	0	SETUP
1170702778719	0	RESTORESTATE
1170702778720	0	RESTORESTATE
1170702778763	0	SESSION	0
1170702778765	0	SESSION	1
1170702778770	0	SAVESTATE
1170702778770	0	RESTORESTATE
1170702778773	0	SESSION	0
1170702838144	0	SAVESTATE
1170702852789	0	SAVESTATE
1170702864269	0	SAVESTATE
1170702872301	0	SAVESTATE
1170702882246	0	SAVESTATE
1170702891759	0	SAVESTATE
1170702900125	0	SAVESTATE
1170702908638	0	SAVESTATE
1170702918402	0	SAVESTATE
1170702927615	0	SAVESTATE
1170702936080	0	SAVESTATE
1170702944460	0	SAVESTATE
1170702952689	0	SAVESTATE
1170702961372	0	SAVESTATE
1170702969269	0	SAVESTATE
1170702978299	0	SAVESTATE
1170702986712	0	SAVESTATE
1170702994628	0	SAVESTATE
1170703002276	0	SAVESTATE
1170703010088	0	SAVESTATE
1170703018636	0	SAVESTATE
1170703026716	0	SAVESTATE
1170703035064	0	SAVESTATE
1170703042828	0	SAVESTATE
1170703050691	0	SAVESTATE
1170703058557	0	SAVESTATE
1170703066421	0	SAVESTATE
1170703074034	0	SAVESTATE
1170703082867	0	SAVESTATE
1170703090896	0	SAVESTATE
1170703098727	0	SAVESTATE
1170703106740	0	SAVESTATE
1170703122269	0	SAVESTATE
1170703130301	0	SAVESTATE
1170703140080	0	SAVESTATE
1170703148761	0	SAVESTATE
1170703156574	0	SAVESTATE
1170703164871	0	SAVESTATE
1170703172802	0	SAVESTATE
1170703180667	0	SAVESTATE
1170703188414	0	SAVESTATE
1170703196413	0	SAVESTATE
1170703204076	0	SAVESTATE
1170703212090	0	SAVESTATE
1170703220004	0	SAVESTATE
1170703227354	0	SAVESTATE
1170703234798	0	SAVESTATE
1170703243548	0	SAVESTATE
1170703251411	0	SAVESTATE
1170703259476	0	SAVESTATE
1170703269772	0	SAVESTATE
1170703277619	0	SAVESTATE
1170703285050	0	SAVESTATE
1170703292697	0	SAVESTATE
1170703300379	0	SAVESTATE
1170703308043	0	SAVESTATE
1170703315889	0	SAVESTATE
1170703323671	0	SAVESTATE
1170703331502	0	SAVESTATE
1170703339133	0	SAVESTATE
1170703346899	0	SAVESTATE
1170703354328	0	SAVESTATE
1170703364024	0	SAVESTATE
1170703372937	0	SAVESTATE
1170703382321	0	SAVESTATE
1170703382323	0	EXIT
1170703382323	0	E	Logging Ends
