1192200103921	0	B	Logging Begins
1192200103921	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	60	(0, 0, 0)	'This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. \n\nYou will respond on the keyboard, with a confidence judgment between 1\nand 6.  A judgment of 6 indicates that you are near certain that the\nprobe is identical to the study item, a judgment of 5 indicates moderate \nconfidence, and a judgment of 4 indicates that you think that the probe\nis identical, but are quite unsure.  A judgment of 1 indicates that you\nare near certain that the probe is NOT identical to the study item, a \njudgment of 2 indicates moderate confidence, and a judgment of 3 indicates\nthat you think that the probe is NOT identical, but are quite unsure.\n\nSo, judgments of 4, 5, and 6 all indicate "YES"; 1, 2, and 3 all indicate\n"NO".\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", \nand "C" will correspond to confidence judgments of 1, 2, and 3, \nrespectively.  "," "." and "/" will correspond to judgments of 4, 5, and \n6, respectively.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nYou will do two blocks, each consisting of 32 trials.\n\nLet\'s proceed!\n\n'
1192200104057	1	INSTRUCTIONSCROLL	0
1192200151041	1	INSTRUCTIONSCROLL	5
1192200151074	1	INSTRUCTIONSCROLL	10
1192200151358	1	INSTRUCTIONSCROLL	13
1192200151391	1	INSTRUCTIONSCROLL	20
1192200151524	1	INSTRUCTIONSCROLL	23
1192200151558	1	INSTRUCTIONSCROLL	30
1192200151707	1	INSTRUCTIONSCROLL	33
1192200151740	1	INSTRUCTIONSCROLL	39
1192200151857	1	INSTRUCTIONSCROLL	43
1192200151890	1	INSTRUCTIONSCROLL	49
1192200152024	1	INSTRUCTIONSCROLL	53
1192200152174	1	INSTRUCTIONSCROLL	56
1192200152208	1	INSTRUCTIONSCROLL	63
1192200152324	1	INSTRUCTIONSCROLL	66
1192200152358	1	INSTRUCTIONSCROLL	73
1192200152474	1	INSTRUCTIONSCROLL	76
1192200152508	1	INSTRUCTIONSCROLL	83
1192200152641	1	INSTRUCTIONSCROLL	86
1192200152807	1	INSTRUCTIONSCROLL	90
1192200152957	1	INSTRUCTIONSCROLL	93
1192200152990	1	INSTRUCTIONSCROLL	100
1192200153124	1	INSTRUCTIONSCROLL	103
1192200153158	1	INSTRUCTIONSCROLL	110
1192200153291	1	INSTRUCTIONSCROLL	113
1192200153441	1	INSTRUCTIONSCROLL	117
1192200153474	1	INSTRUCTIONSCROLL	123
1192200153591	1	INSTRUCTIONSCROLL	127
1192200153624	1	INSTRUCTIONSCROLL	133
1192200153773	1	INSTRUCTIONSCROLL	137
1192200153940	1	INSTRUCTIONSCROLL	140
1192200153973	1	INSTRUCTIONSCROLL	147
1192200154108	1	INSTRUCTIONSCROLL	150
1192200154141	1	INSTRUCTIONSCROLL	157
1192200154308	1	INSTRUCTIONSCROLL	160
1192200154491	1	INSTRUCTIONSCROLL	164
1192200154658	1	INSTRUCTIONSCROLL	167
1192200154840	1	INSTRUCTIONSCROLL	171
1192200155041	1	INSTRUCTIONSCROLL	174
1192200155074	1	INSTRUCTIONSCROLL	181
1192200155241	1	INSTRUCTIONSCROLL	184
1192200155408	1	INSTRUCTIONSCROLL	187
1192200155574	1	INSTRUCTIONSCROLL	191
1192200155608	1	INSTRUCTIONSCROLL	197
1192200155723	1	INSTRUCTIONSCROLL	201
1192200155757	1	INSTRUCTIONSCROLL	207
1192200155790	1	INSTRUCTIONSCROLL	214
1192200155823	1	INSTRUCTIONSCROLL	221
1192200155857	1	INSTRUCTIONSCROLL	227
1192200155890	1	INSTRUCTIONSCROLL	234
1192200155923	1	INSTRUCTIONSCROLL	241
1192200155957	1	INSTRUCTIONSCROLL	247
1192200155990	1	INSTRUCTIONSCROLL	254
1192200156024	1	INSTRUCTIONSCROLL	261
1192200156058	1	INSTRUCTIONSCROLL	268
1192200156091	1	INSTRUCTIONSCROLL	274
1192200156124	1	INSTRUCTIONSCROLL	281
