1192211056382	0	B	Logging Begins
1192211056382	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	64	(1.000000, 1.000000, 1.000000, 1.000000)	"In the following experiment, your memory for associating names with faces will be tested.  The experiment will be divided into two halves, with each half testing you on a completely different set of names and faces.  After the first half, there will be a short break.\n\nThe procedure will be the same for each half.  Eight faces will be presented on the screen, consecutively, accompanied by their names.  A woman's voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all eight faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with a question mark (?) underneath it.  You will have to try and recall the name that goes with the face, and speak it out loud.  After five seconds the face will disappear from the screen, a star will flash on the screen for one second, and then the next face will appear with a question mark underneath it.\n\nFor each half, there will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the half, so your task is to try and learn the faces' names as quickly and accurately as possible, and to be able to recall them as quickly and accurately as possible.\n\nDuring the test phase, do not worry if you make a mistake and recall the wrong name accidentally.  There is no penalty.  Also, if you are in the middle of recalling a name and the experiment moves on to the next face, do not stop yourself; continue speaking the name.  However, once the next face appears on the screen, you should give up trying to recall the last face and concentrate on the new one.\n\nDo you have any questions?\n\nPress <ENTER> to continue."
1192211056448	1	INSTRUCTIONSCROLL	0
1192211070499	1	INSTRUCTIONSCROLL	1
1192211070508	1	INSTRUCTIONSCROLL	2
1192211070521	1	INSTRUCTIONSCROLL	3
1192211070535	1	INSTRUCTIONSCROLL	6
1192211070548	1	INSTRUCTIONSCROLL	8
1192211070561	1	INSTRUCTIONSCROLL	11
1192211070575	1	INSTRUCTIONSCROLL	14
1192211070588	1	INSTRUCTIONSCROLL	16
1192211070601	1	INSTRUCTIONSCROLL	19
1192211070615	1	INSTRUCTIONSCROLL	22
1192211070882	1	INSTRUCTIONSCROLL	23
1192211070895	1	INSTRUCTIONSCROLL	24
1192211070908	1	INSTRUCTIONSCROLL	26
1192211070920	1	INSTRUCTIONSCROLL	28
1192211070934	1	INSTRUCTIONSCROLL	31
1192211070947	1	INSTRUCTIONSCROLL	34
1192211070960	1	INSTRUCTIONSCROLL	36
1192211070974	1	INSTRUCTIONSCROLL	39
1192211070987	1	INSTRUCTIONSCROLL	42
1192211071294	1	INSTRUCTIONSCROLL	43
1192211071308	1	INSTRUCTIONSCROLL	44
1192211071321	1	INSTRUCTIONSCROLL	47
1192211071335	1	INSTRUCTIONSCROLL	49
1192211071348	1	INSTRUCTIONSCROLL	52
1192211071361	1	INSTRUCTIONSCROLL	55
1192211071375	1	INSTRUCTIONSCROLL	57
1192211071388	1	INSTRUCTIONSCROLL	60
1192211071401	1	INSTRUCTIONSCROLL	63
1192211071414	1	INSTRUCTIONSCROLL	65
1192211071428	1	INSTRUCTIONSCROLL	68
1192211071441	1	INSTRUCTIONSCROLL	71
1192211071454	1	INSTRUCTIONSCROLL	73
1192211071468	1	INSTRUCTIONSCROLL	76
1192211071481	1	INSTRUCTIONSCROLL	78
1192211071494	1	INSTRUCTIONSCROLL	81
1192211071508	1	INSTRUCTIONSCROLL	84
1192211071521	1	INSTRUCTIONSCROLL	86
1192211071534	1	INSTRUCTIONSCROLL	89
1192211072321	1	INSTRUCTIONSCROLL	90
1192211072334	1	INSTRUCTIONSCROLL	92
1192211072347	1	INSTRUCTIONSCROLL	95
1192211072361	1	INSTRUCTIONSCROLL	97
1192211072374	1	INSTRUCTIONSCROLL	100
1192211072387	1	INSTRUCTIONSCROLL	103
1192211072401	1	INSTRUCTIONSCROLL	105
1192211072414	1	INSTRUCTIONSCROLL	108
1192211072427	1	INSTRUCTIONSCROLL	111
1192211072441	1	INSTRUCTIONSCROLL	113
1192211072761	1	INSTRUCTIONSCROLL	114
1192211072774	1	INSTRUCTIONSCROLL	116
1192211072787	1	INSTRUCTIONSCROLL	119
1192211072801	1	INSTRUCTIONSCROLL	121
1192211072814	1	INSTRUCTIONSCROLL	124
1192211072827	1	INSTRUCTIONSCROLL	127
1192211072841	1	INSTRUCTIONSCROLL	129
1192211072854	1	INSTRUCTIONSCROLL	132
1192211072867	1	INSTRUCTIONSCROLL	135
1192211072881	1	INSTRUCTIONSCROLL	137
1192211072894	1	INSTRUCTIONSCROLL	140
1192211072907	1	INSTRUCTIONSCROLL	143
1192211072920	1	INSTRUCTIONSCROLL	145
1192211072933	1	INSTRUCTIONSCROLL	148
1192211073266	1	INSTRUCTIONSCROLL	149
1192211073280	1	INSTRUCTIONSCROLL	150
1192211073294	1	INSTRUCTIONSCROLL	152
1192211073307	1	INSTRUCTIONSCROLL	155
1192211073320	1	INSTRUCTIONSCROLL	158
