1170450469837	0	B	Logging Begins
1170450469837	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	'This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. \n\nYou will respond on the keyboard, with a confidence judgment between 1\nand 6.  A judgment of 6 indicates that you are near certain that the\nprobe is identical to the study item, a judgment of 5 indicates moderate \nconfidence, and a judgment of 4 indicates that you think that the probe\nis identical, but are quite unsure.  A judgment of 1 indicates that you\nare near certain that the probe is NOT identical to the study item, a \njudgment of 2 indicates moderate confidence, and a judgment of 3 indicates\nthat you think that the probe is NOT identical, but are quite unsure.\n\nSo, judgments of 4, 5, and 6 all indicate "YES"; 1, 2, and 3 all indicate\n"NO".\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", \nand "C" will correspond to confidence judgments of 1, 2, and 3, \nrespectively.  "," "." and "/" will correspond to judgments of 4, 5, and \n6, respectively.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nYou will do two blocks, each consisting of 32 trials.\n\nLet\'s proceed!\n\n'
1170450469894	1	INSTRUCTIONSCROLL	0
1170450474906	1	INSTRUCTIONSCROLL	1
1170450475057	1	INSTRUCTIONSCROLL	2
1170450475074	1	INSTRUCTIONSCROLL	4
1170450475090	1	INSTRUCTIONSCROLL	7
1170450475107	1	INSTRUCTIONSCROLL	11
1170450475124	1	INSTRUCTIONSCROLL	14
1170450475240	1	INSTRUCTIONSCROLL	15
1170450475257	1	INSTRUCTIONSCROLL	18
1170450475274	1	INSTRUCTIONSCROLL	22
1170450475290	1	INSTRUCTIONSCROLL	25
1170450475372	1	INSTRUCTIONSCROLL	26
1170450475389	1	INSTRUCTIONSCROLL	27
1170450475406	1	INSTRUCTIONSCROLL	30
1170450475422	1	INSTRUCTIONSCROLL	34
1170450475439	1	INSTRUCTIONSCROLL	37
1170450475522	1	INSTRUCTIONSCROLL	38
1170450475539	1	INSTRUCTIONSCROLL	39
1170450475556	1	INSTRUCTIONSCROLL	42
1170450475572	1	INSTRUCTIONSCROLL	46
1170450475589	1	INSTRUCTIONSCROLL	49
1170450475722	1	INSTRUCTIONSCROLL	48
1170450475739	1	INSTRUCTIONSCROLL	46
1170450475756	1	INSTRUCTIONSCROLL	42
1170450475772	1	INSTRUCTIONSCROLL	39
1170450475789	1	INSTRUCTIONSCROLL	36
1170450475906	1	INSTRUCTIONSCROLL	35
1170450475922	1	INSTRUCTIONSCROLL	32
1170450475939	1	INSTRUCTIONSCROLL	29
1170450476040	1	INSTRUCTIONSCROLL	28
1170450476057	1	INSTRUCTIONSCROLL	26
1170450476073	1	INSTRUCTIONSCROLL	23
1170450476090	1	INSTRUCTIONSCROLL	20
1170450476173	1	INSTRUCTIONSCROLL	19
1170450476190	1	INSTRUCTIONSCROLL	17
1170450476207	1	INSTRUCTIONSCROLL	14
1170450476223	1	INSTRUCTIONSCROLL	11
1170450476240	1	INSTRUCTIONSCROLL	8
1170450476257	1	INSTRUCTIONSCROLL	4
1170450476273	1	INSTRUCTIONSCROLL	1
1170450476290	1	INSTRUCTIONSCROLL	0
1170450479621	1	INSTRUCTIONSCROLL	1
1170450479638	1	INSTRUCTIONSCROLL	4
1170450479654	1	INSTRUCTIONSCROLL	7
1170450479671	1	INSTRUCTIONSCROLL	10
1170450510378	1	INSTRUCTIONSCROLL	11
1170450510395	1	INSTRUCTIONSCROLL	12
1170450510411	1	INSTRUCTIONSCROLL	16
1170450510595	1	INSTRUCTIONSCROLL	17
1170450510611	1	INSTRUCTIONSCROLL	18
1170450510628	1	INSTRUCTIONSCROLL	21
1170450510645	1	INSTRUCTIONSCROLL	24
1170450510794	1	INSTRUCTIONSCROLL	25
1170450510811	1	INSTRUCTIONSCROLL	28
1170450510828	1	INSTRUCTIONSCROLL	31
1170450510961	1	INSTRUCTIONSCROLL	32
1170450510978	1	INSTRUCTIONSCROLL	34
1170450510994	1	INSTRUCTIONSCROLL	38
1170450511012	1	INSTRUCTIONSCROLL	41
1170450511029	1	INSTRUCTIONSCROLL	45
1170450511045	1	INSTRUCTIONSCROLL	48
1170450511062	1	INSTRUCTIONSCROLL	51
1170450511079	1	INSTRUCTIONSCROLL	55
1170450511095	1	INSTRUCTIONSCROLL	58
1170450511113	1	INSTRUCTIONSCROLL	61
1170450511129	1	INSTRUCTIONSCROLL	65
1170450511145	1	INSTRUCTIONSCROLL	68
1170450511162	1	INSTRUCTIONSCROLL	72
1170450511179	1	INSTRUCTIONSCROLL	75
1170450511195	1	INSTRUCTIONSCROLL	78
1170450511212	1	INSTRUCTIONSCROLL	82
1170450511229	1	INSTRUCTIONSCROLL	85
1170450511245	1	INSTRUCTIONSCROLL	88
1170450511262	1	INSTRUCTIONSCROLL	92
1170450511279	1	INSTRUCTIONSCROLL	95
1170450511295	1	INSTRUCTIONSCROLL	98
1170450511312	1	INSTRUCTIONSCROLL	102
1170450511328	1	INSTRUCTIONSCROLL	105
1170450511344	1	INSTRUCTIONSCROLL	108
1170450511361	1	INSTRUCTIONSCROLL	111
1170450511378	1	INSTRUCTIONSCROLL	115
1170450511394	1	INSTRUCTIONSCROLL	118
1170450511411	1	INSTRUCTIONSCROLL	121
