1177685056490	0	B	Logging Begins
1177685056490	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	62	(0, 0, 0)	'In the following experiment, your memory for associating names with faces will be tested.  The task is difficult and requires concentration, so if you need a break at any time let the experimenter know.\n\nSixteen faces will be presented on the screen, consecutively, accompanied by their names.  A woman\'s voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all sixteen faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with name underneath it.  You will have to decide whether or not the name is paired with the appropriate face.  \n\nYou will respond on the keyboard, with a confidence judgment between 1 and 6.  A judgment of 1 indicates that you are near certain that the name given is incorrectly paired with the face, a judgment of 2 indicates moderate confidence, and a judgment of 3 indicates that you think the name is incorrectly paired with the face, but are quite unsure.  A judgment of 6 indicates that you are near certain that the name given is correctly paired with the face, a judgment of 5 indicates moderate confidence, and a judgment of 4 indicates that you think the name is correctly paired with the face, but are quite unsure.\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", and  "C" will correspond to confidence judgments of 1, 2, and 3, respectively.  ",", ".", and "/" will correspond to confidence judgments of 4, 5, and 6, respectively.\n\nAfter five seconds the name and face will disappear from the screen, a star will flash on the screen for one second, and then the next name and face pair will appear on the screen.  You will see sixteen name-face pairs per test period.  You should try to reply as quickly and accurately as you can.\n\nThere will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the experiment, so your task is to try and learn the faces\' names as quickly and accurately as possible.\n\nDo you have any questions?\n\nPress <ENTER> to continue.\n'
1177685056589	1	INSTRUCTIONSCROLL	0
1177685067041	1	INSTRUCTIONSCROLL	1
1177685067058	1	INSTRUCTIONSCROLL	3
1177685067074	1	INSTRUCTIONSCROLL	7
1177685067091	1	INSTRUCTIONSCROLL	10
1177685067108	1	INSTRUCTIONSCROLL	13
1177685067124	1	INSTRUCTIONSCROLL	17
1177685067141	1	INSTRUCTIONSCROLL	20
1177685067392	1	INSTRUCTIONSCROLL	21
1177685067408	1	INSTRUCTIONSCROLL	24
1177685067425	1	INSTRUCTIONSCROLL	27
1177685067442	1	INSTRUCTIONSCROLL	30
1177685067458	1	INSTRUCTIONSCROLL	34
1177685067475	1	INSTRUCTIONSCROLL	37
1177685067492	1	INSTRUCTIONSCROLL	40
1177685067508	1	INSTRUCTIONSCROLL	44
1177685067525	1	INSTRUCTIONSCROLL	47
1177685067542	1	INSTRUCTIONSCROLL	50
1177685067558	1	INSTRUCTIONSCROLL	54
1177685067575	1	INSTRUCTIONSCROLL	57
1177685067592	1	INSTRUCTIONSCROLL	61
1177685067609	1	INSTRUCTIONSCROLL	64
1177685067625	1	INSTRUCTIONSCROLL	67
1177685067642	1	INSTRUCTIONSCROLL	71
1177685067658	1	INSTRUCTIONSCROLL	74
1177685067674	1	INSTRUCTIONSCROLL	77
1177685067691	1	INSTRUCTIONSCROLL	80
1177685067708	1	INSTRUCTIONSCROLL	84
1177685067724	1	INSTRUCTIONSCROLL	87
1177685067741	1	INSTRUCTIONSCROLL	90
1177685067758	1	INSTRUCTIONSCROLL	94
1177685067775	1	INSTRUCTIONSCROLL	97
1177685067791	1	INSTRUCTIONSCROLL	100
1177685067808	1	INSTRUCTIONSCROLL	104
1177685067825	1	INSTRUCTIONSCROLL	107
1177685067841	1	INSTRUCTIONSCROLL	110
1177685067858	1	INSTRUCTIONSCROLL	114
1177685067875	1	INSTRUCTIONSCROLL	117
1177685067891	1	INSTRUCTIONSCROLL	120
1177685067908	1	INSTRUCTIONSCROLL	124
1177685067925	1	INSTRUCTIONSCROLL	127
1177685067942	1	INSTRUCTIONSCROLL	130
1177685067958	1	INSTRUCTIONSCROLL	134
1177685067975	1	INSTRUCTIONSCROLL	137
1177685068009	1	INSTRUCTIONSCROLL	144
1177685068026	1	INSTRUCTIONSCROLL	147
1177685068043	1	INSTRUCTIONSCROLL	151
1177685068059	1	INSTRUCTIONSCROLL	154
1177685068076	1	INSTRUCTIONSCROLL	157
1177685068093	1	INSTRUCTIONSCROLL	161
1177685068109	1	INSTRUCTIONSCROLL	164
1177685068126	1	INSTRUCTIONSCROLL	167
1177685068143	1	INSTRUCTIONSCROLL	171
1177685068160	1	INSTRUCTIONSCROLL	174
1177685068176	1	INSTRUCTIONSCROLL	177
1177685068193	1	INSTRUCTIONSCROLL	181
1177685068210	1	INSTRUCTIONSCROLL	184
1177685068226	1	INSTRUCTIONSCROLL	188
1177685068693	1	INSTRUCTIONSCROLL	189
1177685068709	1	INSTRUCTIONSCROLL	192
1177685068726	1	INSTRUCTIONSCROLL	196
1177685068743	1	INSTRUCTIONSCROLL	199
1177685068760	1	INSTRUCTIONSCROLL	202
1177685068776	1	INSTRUCTIONSCROLL	206
1177685068793	1	INSTRUCTIONSCROLL	209
1177685068810	1	INSTRUCTIONSCROLL	212
1177685068826	1	INSTRUCTIONSCROLL	216
1177685068843	1	INSTRUCTIONSCROLL	219
1177685068860	1	INSTRUCTIONSCROLL	223
1177685068876	1	INSTRUCTIONSCROLL	226
1177685068893	1	INSTRUCTIONSCROLL	229
1177685068910	1	INSTRUCTIONSCROLL	233
1177685068927	1	INSTRUCTIONSCROLL	236
1177685068943	1	INSTRUCTIONSCROLL	239
1177685068960	1	INSTRUCTIONSCROLL	243
1177685068977	1	INSTRUCTIONSCROLL	246
