1169485239328	0	B	Logging Begins
1169485239329	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	'This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. \n\nYou will respond on the keyboard, with a confidence judgment between 1\nand 6.  A judgment of 6 indicates that you are near certain that the\nprobe is identical to the study item, a judgment of 5 indicates moderate \nconfidence, and a judgment of 4 indicates that you think that the probe\nis identical, but are quite unsure.  A judgment of 1 indicates that you\nare near certain that the probe is NOT identical to the study item, a \njudgment of 2 indicates moderate confidence, and a judgment of 3 indicates\nthat you think that the probe is NOT identical, but are quite unsure.\n\nSo, judgments of 4, 5, and 6 all indicate "YES"; 1, 2, and 3 all indicate\n"NO".\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", \nand "C" will correspond to confidence judgments of 1, 2, and 3, \nrespectively.  "," "." and "/" will correspond to judgments of 4, 5, and \n6, respectively.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nYou will do two blocks, each consisting of 32 trials.\n\nLet\'s proceed!\n\n'
1169485239384	1	INSTRUCTIONSCROLL	0
1169485286561	1	INSTRUCTIONSCROLL	5
1169485286574	1	INSTRUCTIONSCROLL	6
1169485286590	1	INSTRUCTIONSCROLL	9
1169485286957	1	INSTRUCTIONSCROLL	10
1169485286973	1	INSTRUCTIONSCROLL	13
1169485286990	1	INSTRUCTIONSCROLL	17
1169485287008	1	INSTRUCTIONSCROLL	20
1169485287024	1	INSTRUCTIONSCROLL	23
1169485287108	1	INSTRUCTIONSCROLL	24
1169485287124	1	INSTRUCTIONSCROLL	26
1169485287141	1	INSTRUCTIONSCROLL	29
1169485287158	1	INSTRUCTIONSCROLL	33
1169485287174	1	INSTRUCTIONSCROLL	36
1169485287191	1	INSTRUCTIONSCROLL	39
1169485287208	1	INSTRUCTIONSCROLL	43
1169485287224	1	INSTRUCTIONSCROLL	46
1169485287241	1	INSTRUCTIONSCROLL	49
1169485287258	1	INSTRUCTIONSCROLL	53
1169485287274	1	INSTRUCTIONSCROLL	56
1169485287291	1	INSTRUCTIONSCROLL	59
1169485287308	1	INSTRUCTIONSCROLL	63
1169485287324	1	INSTRUCTIONSCROLL	66
1169485287341	1	INSTRUCTIONSCROLL	69
1169485287358	1	INSTRUCTIONSCROLL	73
1169485287374	1	INSTRUCTIONSCROLL	76
1169485287391	1	INSTRUCTIONSCROLL	79
1169485287407	1	INSTRUCTIONSCROLL	83
1169485287424	1	INSTRUCTIONSCROLL	86
1169485287441	1	INSTRUCTIONSCROLL	89
1169485287457	1	INSTRUCTIONSCROLL	93
1169485287474	1	INSTRUCTIONSCROLL	96
1169485287491	1	INSTRUCTIONSCROLL	99
1169485287506	1	INSTRUCTIONSCROLL	103
1169485287523	1	INSTRUCTIONSCROLL	106
1169485287540	1	INSTRUCTIONSCROLL	109
1169485287556	1	INSTRUCTIONSCROLL	112
1169485287573	1	INSTRUCTIONSCROLL	116
1169485287590	1	INSTRUCTIONSCROLL	119
1169485287606	1	INSTRUCTIONSCROLL	123
1169485287623	1	INSTRUCTIONSCROLL	126
1169485287640	1	INSTRUCTIONSCROLL	129
1169485287656	1	INSTRUCTIONSCROLL	132
1169485287673	1	INSTRUCTIONSCROLL	136
1169485287690	1	INSTRUCTIONSCROLL	139
1169485287706	1	INSTRUCTIONSCROLL	142
1169485287723	1	INSTRUCTIONSCROLL	146
1169485287740	1	INSTRUCTIONSCROLL	149
1169485287756	1	INSTRUCTIONSCROLL	152
1169485287773	1	INSTRUCTIONSCROLL	156
1169485287790	1	INSTRUCTIONSCROLL	159
1169485287806	1	INSTRUCTIONSCROLL	162
1169485287823	1	INSTRUCTIONSCROLL	166
1169485287840	1	INSTRUCTIONSCROLL	169
1169485287856	1	INSTRUCTIONSCROLL	172
1169485287873	1	INSTRUCTIONSCROLL	176
1169485287890	1	INSTRUCTIONSCROLL	179
1169485287906	1	INSTRUCTIONSCROLL	182
1169485287923	1	INSTRUCTIONSCROLL	186
1169485287940	1	INSTRUCTIONSCROLL	189
1169485287956	1	INSTRUCTIONSCROLL	192
1169485287973	1	INSTRUCTIONSCROLL	196
1169485287990	1	INSTRUCTIONSCROLL	199
1169485288007	1	INSTRUCTIONSCROLL	202
1169485288024	1	INSTRUCTIONSCROLL	206
1169485288041	1	INSTRUCTIONSCROLL	209
1169485288057	1	INSTRUCTIONSCROLL	213
1169485288074	1	INSTRUCTIONSCROLL	216
1169485288091	1	INSTRUCTIONSCROLL	219
1169485288107	1	INSTRUCTIONSCROLL	223
1169485288124	1	INSTRUCTIONSCROLL	226
1169485288141	1	INSTRUCTIONSCROLL	229
1169485288157	1	INSTRUCTIONSCROLL	233
1169485288174	1	INSTRUCTIONSCROLL	236
1169485288191	1	INSTRUCTIONSCROLL	239
1169485288207	1	INSTRUCTIONSCROLL	243
1169485288224	1	INSTRUCTIONSCROLL	246
1169485288241	1	INSTRUCTIONSCROLL	249
1169485288257	1	INSTRUCTIONSCROLL	253
1169485288274	1	INSTRUCTIONSCROLL	256
1169485288291	1	INSTRUCTIONSCROLL	259
1169485288307	1	INSTRUCTIONSCROLL	263
1169485288324	1	INSTRUCTIONSCROLL	266
1169485288341	1	INSTRUCTIONSCROLL	269
1169485288357	1	INSTRUCTIONSCROLL	272
1169485288374	1	INSTRUCTIONSCROLL	276
1169485288391	1	INSTRUCTIONSCROLL	279
1169485288407	1	INSTRUCTIONSCROLL	282
1169485288424	1	INSTRUCTIONSCROLL	286
1169485288441	1	INSTRUCTIONSCROLL	289
1169485288457	1	INSTRUCTIONSCROLL	292
1169485288474	1	INSTRUCTIONSCROLL	296
1169485288491	1	INSTRUCTIONSCROLL	299
1169485288506	1	INSTRUCTIONSCROLL	302
1169485288523	1	INSTRUCTIONSCROLL	306
1169485288539	1	INSTRUCTIONSCROLL	309
1169485288556	1	INSTRUCTIONSCROLL	312
1169485288573	1	INSTRUCTIONSCROLL	316
1169485288589	1	INSTRUCTIONSCROLL	319
1169485288606	1	INSTRUCTIONSCROLL	322
1169485288623	1	INSTRUCTIONSCROLL	326
1169485288639	1	INSTRUCTIONSCROLL	329
1169485288656	1	INSTRUCTIONSCROLL	332
1169485288673	1	INSTRUCTIONSCROLL	336
1169485288689	1	INSTRUCTIONSCROLL	339
1169485288706	1	INSTRUCTIONSCROLL	342
1169485288723	1	INSTRUCTIONSCROLL	346
1169485288739	1	INSTRUCTIONSCROLL	349
1169485288756	1	INSTRUCTIONSCROLL	352
1169485288773	1	INSTRUCTIONSCROLL	355
1169485288789	1	INSTRUCTIONSCROLL	359
1169485288806	1	INSTRUCTIONSCROLL	362
1169485288823	1	INSTRUCTIONSCROLL	366
1169485288839	1	INSTRUCTIONSCROLL	369
1169485288856	1	INSTRUCTIONSCROLL	372
1169485288873	1	INSTRUCTIONSCROLL	376
1169485288889	1	INSTRUCTIONSCROLL	379
1169485288906	1	INSTRUCTIONSCROLL	382
1169485288923	1	INSTRUCTIONSCROLL	385
1169485294604	1	INSTRUCTIONSCROLL	386
1169485294621	1	INSTRUCTIONSCROLL	390
1169485294787	1	INSTRUCTIONSCROLL	391
1169485294804	1	INSTRUCTIONSCROLL	394
1169485294821	1	INSTRUCTIONSCROLL	397
1169485294838	1	INSTRUCTIONSCROLL	400
1169485294954	1	INSTRUCTIONSCROLL	401
1169485294971	1	INSTRUCTIONSCROLL	404
1169485294987	1	INSTRUCTIONSCROLL	408
1169485295005	1	INSTRUCTIONSCROLL	411
1169485295022	1	INSTRUCTIONSCROLL	414
1169485295038	1	INSTRUCTIONSCROLL	418
1169485295055	1	INSTRUCTIONSCROLL	421
1169485295072	1	INSTRUCTIONSCROLL	424
1169485295088	1	INSTRUCTIONSCROLL	428
1169485295105	1	INSTRUCTIONSCROLL	431
1169485295122	1	INSTRUCTIONSCROLL	434
1169485295138	1	INSTRUCTIONSCROLL	438
1169485295155	1	INSTRUCTIONSCROLL	441
1169485295172	1	INSTRUCTIONSCROLL	444
1169485295188	1	INSTRUCTIONSCROLL	448
1169485295205	1	INSTRUCTIONSCROLL	451
1169485295222	1	INSTRUCTIONSCROLL	454
1169485295238	1	INSTRUCTIONSCROLL	458
1169485295255	1	INSTRUCTIONSCROLL	461
1169485295272	1	INSTRUCTIONSCROLL	464
