1157741056547	0	B	Logging Begins
1157741056547	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	64	(1.000000, 1.000000, 1.000000, 1.000000)	"In the following experiment, your memory for associating names with faces will be tested.  The experiment will be divided into two halves, with each half testing you on a completely different set of names and faces.  After the first half, there will be a short break.\n\nThe procedure will be the same for each half.  Eight faces will be presented on the screen, consecutively, accompanied by their names.  A woman's voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all eight faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with a question mark (?) underneath it.  You will have to try and recall the name that goes with the face, and speak it out loud.  After five seconds the face will disappear from the screen, a star will flash on the screen for one second, and then the next face will appear with a question mark underneath it.\n\nFor each half, there will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the half, so your task is to try and learn the faces' names as quickly and accurately as possible, and to be able to recall them as quickly and accurately as possible.\n\nDuring the test phase, do not worry if you make a mistake and recall the wrong name accidentally.  There is no penalty.  Also, if you are in the middle of recalling a name and the experiment moves on to the next face, do not stop yourself; continue speaking the name.  However, once the next face appears on the screen, you should give up trying to recall the last face and concentrate on the new one.\n\nDo you have any questions?\n\nPress <ENTER> to continue."
1157741056611	1	INSTRUCTIONSCROLL	0
1157741061613	1	INSTRUCTIONSCROLL	1
1157741061629	1	INSTRUCTIONSCROLL	2
1157741061646	1	INSTRUCTIONSCROLL	5
1157741061663	1	INSTRUCTIONSCROLL	8
1157741061679	1	INSTRUCTIONSCROLL	11
1157741061696	1	INSTRUCTIONSCROLL	15
1157741061713	1	INSTRUCTIONSCROLL	18
1157741061985	1	INSTRUCTIONSCROLL	19
1157741061996	1	INSTRUCTIONSCROLL	20
1157741062014	1	INSTRUCTIONSCROLL	21
1157741062030	1	INSTRUCTIONSCROLL	25
1157741062047	1	INSTRUCTIONSCROLL	28
1157741062064	1	INSTRUCTIONSCROLL	32
1157741062205	1	INSTRUCTIONSCROLL	33
1157741062214	1	INSTRUCTIONSCROLL	34
1157741062229	1	INSTRUCTIONSCROLL	35
1157741062246	1	INSTRUCTIONSCROLL	38
1157741062263	1	INSTRUCTIONSCROLL	41
1157741062413	1	INSTRUCTIONSCROLL	42
1157741062429	1	INSTRUCTIONSCROLL	43
1157741062446	1	INSTRUCTIONSCROLL	47
1157741062463	1	INSTRUCTIONSCROLL	50
1157741062479	1	INSTRUCTIONSCROLL	53
1157741062629	1	INSTRUCTIONSCROLL	54
1157741062646	1	INSTRUCTIONSCROLL	57
1157741062662	1	INSTRUCTIONSCROLL	60
1157741062679	1	INSTRUCTIONSCROLL	63
1157741062812	1	INSTRUCTIONSCROLL	64
1157741062829	1	INSTRUCTIONSCROLL	65
1157741062846	1	INSTRUCTIONSCROLL	68
1157741062862	1	INSTRUCTIONSCROLL	72
1157741062996	1	INSTRUCTIONSCROLL	73
1157741063013	1	INSTRUCTIONSCROLL	74
1157741063030	1	INSTRUCTIONSCROLL	77
1157741063047	1	INSTRUCTIONSCROLL	80
1157741063063	1	INSTRUCTIONSCROLL	84
1157741063213	1	INSTRUCTIONSCROLL	85
1157741063229	1	INSTRUCTIONSCROLL	89
1157741063246	1	INSTRUCTIONSCROLL	92
1157741063262	1	INSTRUCTIONSCROLL	95
1157741063396	1	INSTRUCTIONSCROLL	96
1157741063412	1	INSTRUCTIONSCROLL	98
1157741063429	1	INSTRUCTIONSCROLL	102
1157741063446	1	INSTRUCTIONSCROLL	105
1157741063579	1	INSTRUCTIONSCROLL	106
1157741063596	1	INSTRUCTIONSCROLL	108
1157741063612	1	INSTRUCTIONSCROLL	111
1157741063629	1	INSTRUCTIONSCROLL	115
1157741063779	1	INSTRUCTIONSCROLL	116
1157741063795	1	INSTRUCTIONSCROLL	119
1157741063812	1	INSTRUCTIONSCROLL	123
1157741063962	1	INSTRUCTIONSCROLL	124
1157741063979	1	INSTRUCTIONSCROLL	127
1157741063995	1	INSTRUCTIONSCROLL	130
1157741064130	1	INSTRUCTIONSCROLL	131
1157741064146	1	INSTRUCTIONSCROLL	133
1157741064163	1	INSTRUCTIONSCROLL	136
1157741064180	1	INSTRUCTIONSCROLL	140
1157741064196	1	INSTRUCTIONSCROLL	143
1157741064329	1	INSTRUCTIONSCROLL	144
1157741064345	1	INSTRUCTIONSCROLL	146
1157741064362	1	INSTRUCTIONSCROLL	149
1157741064512	1	INSTRUCTIONSCROLL	150
1157741064529	1	INSTRUCTIONSCROLL	153
1157741064545	1	INSTRUCTIONSCROLL	156
1157741064695	1	INSTRUCTIONSCROLL	157
1157741064712	1	INSTRUCTIONSCROLL	159
1157741064728	1	INSTRUCTIONSCROLL	162
1157741064878	1	INSTRUCTIONSCROLL	163
1157741064895	1	INSTRUCTIONSCROLL	166
1157741064912	1	INSTRUCTIONSCROLL	169
1157741064928	1	INSTRUCTIONSCROLL	172
1157741065050	1	INSTRUCTIONSCROLL	173
1157741065063	1	INSTRUCTIONSCROLL	174
1157741065079	1	INSTRUCTIONSCROLL	176
1157741065096	1	INSTRUCTIONSCROLL	179
1157741065113	1	INSTRUCTIONSCROLL	183
1157741065245	1	INSTRUCTIONSCROLL	184
1157741065262	1	INSTRUCTIONSCROLL	187
1157741065278	1	INSTRUCTIONSCROLL	191
1157741065295	1	INSTRUCTIONSCROLL	194
1157741065412	1	INSTRUCTIONSCROLL	195
1157741065428	1	INSTRUCTIONSCROLL	196
1157741065445	1	INSTRUCTIONSCROLL	199
1157741065462	1	INSTRUCTIONSCROLL	202
1157741065595	1	INSTRUCTIONSCROLL	203
