1158002704802	0	B	Logging Begins
1158002704803	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	64	(1.000000, 1.000000, 1.000000, 1.000000)	"In the following experiment, your memory for associating names with faces will be tested.  The experiment will be divided into two halves, with each half testing you on a completely different set of names and faces.  After the first half, there will be a short break.\n\nThe procedure will be the same for each half.  Eight faces will be presented on the screen, consecutively, accompanied by their names.  A woman's voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all eight faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with a question mark (?) underneath it.  You will have to try and recall the name that goes with the face, and speak it out loud.  After five seconds the face will disappear from the screen, a star will flash on the screen for one second, and then the next face will appear with a question mark underneath it.\n\nFor each half, there will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the half, so your task is to try and learn the faces' names as quickly and accurately as possible, and to be able to recall them as quickly and accurately as possible.\n\nDuring the test phase, do not worry if you make a mistake and recall the wrong name accidentally.  There is no penalty.  Also, if you are in the middle of recalling a name and the experiment moves on to the next face, do not stop yourself; continue speaking the name.  However, once the next face appears on the screen, you should give up trying to recall the last face and concentrate on the new one.\n\nDo you have any questions?\n\nPress <ENTER> to continue."
1158002704869	1	INSTRUCTIONSCROLL	0
1158002720891	1	INSTRUCTIONSCROLL	1
1158002720906	1	INSTRUCTIONSCROLL	2
1158002720923	1	INSTRUCTIONSCROLL	4
1158002720939	1	INSTRUCTIONSCROLL	8
1158002720956	1	INSTRUCTIONSCROLL	11
1158002720973	1	INSTRUCTIONSCROLL	14
1158002720989	1	INSTRUCTIONSCROLL	18
1158002721007	1	INSTRUCTIONSCROLL	21
1158002721024	1	INSTRUCTIONSCROLL	24
1158002721040	1	INSTRUCTIONSCROLL	28
1158002721057	1	INSTRUCTIONSCROLL	31
1158002721074	1	INSTRUCTIONSCROLL	34
1158002721090	1	INSTRUCTIONSCROLL	38
1158002721107	1	INSTRUCTIONSCROLL	41
1158002721124	1	INSTRUCTIONSCROLL	44
1158002721140	1	INSTRUCTIONSCROLL	48
1158002721157	1	INSTRUCTIONSCROLL	51
1158002721174	1	INSTRUCTIONSCROLL	54
1158002721190	1	INSTRUCTIONSCROLL	58
1158002721207	1	INSTRUCTIONSCROLL	61
1158002721224	1	INSTRUCTIONSCROLL	64
1158002721240	1	INSTRUCTIONSCROLL	68
1158002721257	1	INSTRUCTIONSCROLL	71
1158002721274	1	INSTRUCTIONSCROLL	74
1158002721290	1	INSTRUCTIONSCROLL	78
1158002721307	1	INSTRUCTIONSCROLL	81
1158002721324	1	INSTRUCTIONSCROLL	84
1158002721340	1	INSTRUCTIONSCROLL	88
1158002721357	1	INSTRUCTIONSCROLL	91
1158002721373	1	INSTRUCTIONSCROLL	94
1158002721389	1	INSTRUCTIONSCROLL	98
1158002721406	1	INSTRUCTIONSCROLL	101
1158002721423	1	INSTRUCTIONSCROLL	104
1158002721439	1	INSTRUCTIONSCROLL	108
1158002721456	1	INSTRUCTIONSCROLL	111
1158002721473	1	INSTRUCTIONSCROLL	114
1158002721489	1	INSTRUCTIONSCROLL	118
1158002721506	1	INSTRUCTIONSCROLL	121
1158002721522	1	INSTRUCTIONSCROLL	124
1158002721539	1	INSTRUCTIONSCROLL	128
1158002721556	1	INSTRUCTIONSCROLL	131
1158002721573	1	INSTRUCTIONSCROLL	134
1158002721589	1	INSTRUCTIONSCROLL	138
1158002721606	1	INSTRUCTIONSCROLL	141
1158002721623	1	INSTRUCTIONSCROLL	144
1158002721639	1	INSTRUCTIONSCROLL	148
1158002721656	1	INSTRUCTIONSCROLL	151
1158002721672	1	INSTRUCTIONSCROLL	154
1158002721689	1	INSTRUCTIONSCROLL	158
1158002721706	1	INSTRUCTIONSCROLL	161
1158002721722	1	INSTRUCTIONSCROLL	164
1158002721739	1	INSTRUCTIONSCROLL	168
1158002724670	1	INSTRUCTIONSCROLL	936
1158002735627	1	INSTRUCTIONSCROLL	937
1158002735635	1	INSTRUCTIONSCROLL	938
1158002735652	1	INSTRUCTIONSCROLL	939
1158002735669	1	INSTRUCTIONSCROLL	942
1158002735685	1	INSTRUCTIONSCROLL	946
1158002735702	1	INSTRUCTIONSCROLL	949
1158002735719	1	INSTRUCTIONSCROLL	952
1158002735735	1	INSTRUCTIONSCROLL	956
1158002735752	1	INSTRUCTIONSCROLL	959
1158002735769	1	INSTRUCTIONSCROLL	962
1158002735785	1	INSTRUCTIONSCROLL	966
