1158949722360	0	B	Logging Begins
1158949722360	0	INSTRUCTIONSTART	JointRoller	/usr/lib/python2.4/site-packages/pyepl/resources/vera.ttf	30	(1.000000, 1.000000, 1.000000, 1.000000)	"In the following experiment, your memory for associating names with faces will be tested.  The experiment will be divided into two halves, with each half testing you on a completely different set of names and faces.  After the first half, there will be a short break.\n\nThe procedure will be the same for each half.  Eight faces will be presented on the screen, consecutively, accompanied by their names.  A woman's voice will also speak the name when the face appears on the screen.  After five seconds, the face will disappear from the screen, a star (*) will flash on the screen for one second, and then the next face and name will appear.\n\nAfter you have seen all eight faces and names, you will be prompted to press any key in order to move on to a testing period.  During each trial of the testing period, you will see a face with a question mark (?) underneath it.  You will have to try and recall the name that goes with the face, and speak it out loud.  After five seconds the face will disappear from the screen, a star will flash on the screen for one second, and then the next face will appear with a question mark underneath it.\n\nFor each half, there will be ten study periods and ten test periods, alternating.  Each face will have the same name over the entire course of the half, so your task is to try and learn the faces' names as quickly and accurately as possible, and to be able to recall them as quickly and accurately as possible.\n\nDuring the test phase, do not worry if you make a mistake and recall the wrong name accidentally.  There is no penalty.  Also, if you are in the middle of recalling a name and the experiment moves on to the next face, do not stop yourself; continue speaking the name.  However, once the next face appears on the screen, you should give up trying to recall the last face and concentrate on the new one.\n\nDo you have any questions?\n\nPress <ENTER> to continue."
1158949722374	1	INSTRUCTIONSCROLL	0
1158949723028	1	INSTRUCTIONSCROLL	1
1158949723042	1	INSTRUCTIONSCROLL	3
1158949723055	1	INSTRUCTIONSCROLL	6
1158949723068	1	INSTRUCTIONSCROLL	8
1158949723082	1	INSTRUCTIONSCROLL	11
1158949723095	1	INSTRUCTIONSCROLL	14
1158949723108	1	INSTRUCTIONSCROLL	16
1158949723122	1	INSTRUCTIONSCROLL	19
1158949723135	1	INSTRUCTIONSCROLL	22
1158949723148	1	INSTRUCTIONSCROLL	24
1158949723162	1	INSTRUCTIONSCROLL	27
1158949723175	1	INSTRUCTIONSCROLL	30
1158949723188	1	INSTRUCTIONSCROLL	32
1158949723202	1	INSTRUCTIONSCROLL	35
1158949723215	1	INSTRUCTIONSCROLL	38
1158949723228	1	INSTRUCTIONSCROLL	40
1158949723242	1	INSTRUCTIONSCROLL	43
1158949723255	1	INSTRUCTIONSCROLL	46
1158949723268	1	INSTRUCTIONSCROLL	48
1158949723282	1	INSTRUCTIONSCROLL	51
1158949723295	1	INSTRUCTIONSCROLL	54
1158949723308	1	INSTRUCTIONSCROLL	56
1158949723322	1	INSTRUCTIONSCROLL	59
1158949723335	1	INSTRUCTIONSCROLL	62
1158949723348	1	INSTRUCTIONSCROLL	64
1158949723361	1	INSTRUCTIONSCROLL	67
1158949723374	1	INSTRUCTIONSCROLL	69
1158949723387	1	INSTRUCTIONSCROLL	72
1158949723401	1	INSTRUCTIONSCROLL	75
1158949723414	1	INSTRUCTIONSCROLL	77
1158949723427	1	INSTRUCTIONSCROLL	80
1158949723441	1	INSTRUCTIONSCROLL	83
1158949723454	1	INSTRUCTIONSCROLL	85
1158949723467	1	INSTRUCTIONSCROLL	88
1158949723481	1	INSTRUCTIONSCROLL	91
1158949723494	1	INSTRUCTIONSCROLL	93
1158949723507	1	INSTRUCTIONSCROLL	96
1158949723521	1	INSTRUCTIONSCROLL	99
1158949723534	1	INSTRUCTIONSCROLL	101
1158949723547	1	INSTRUCTIONSCROLL	104
1158949723561	1	INSTRUCTIONSCROLL	107
1158949723574	1	INSTRUCTIONSCROLL	109
1158949723587	1	INSTRUCTIONSCROLL	112
1158949723601	1	INSTRUCTIONSCROLL	115
1158949723614	1	INSTRUCTIONSCROLL	117
1158949723627	1	INSTRUCTIONSCROLL	120
1158949723641	1	INSTRUCTIONSCROLL	123
1158949723654	1	INSTRUCTIONSCROLL	125
1158949723667	1	INSTRUCTIONSCROLL	128
1158949723681	1	INSTRUCTIONSCROLL	131
1158949723694	1	INSTRUCTIONSCROLL	133
1158949723707	1	INSTRUCTIONSCROLL	136
1158949723721	1	INSTRUCTIONSCROLL	139
1158949723734	1	INSTRUCTIONSCROLL	141
1158949723747	1	INSTRUCTIONSCROLL	144
1158949723761	1	INSTRUCTIONSCROLL	147
1158949723774	1	INSTRUCTIONSCROLL	149
1158949723787	1	INSTRUCTIONSCROLL	152
1158949723801	1	INSTRUCTIONSCROLL	155
1158949723814	1	INSTRUCTIONSCROLL	157
1158949723827	1	INSTRUCTIONSCROLL	160
1158949723841	1	INSTRUCTIONSCROLL	163
1158949723854	1	INSTRUCTIONSCROLL	165
1158949723867	1	INSTRUCTIONSCROLL	168
1158949723881	1	INSTRUCTIONSCROLL	171
1158949723894	1	INSTRUCTIONSCROLL	173
1158949723907	1	INSTRUCTIONSCROLL	176
1158949723921	1	INSTRUCTIONSCROLL	179
1158949723934	1	INSTRUCTIONSCROLL	181
1158949723947	1	INSTRUCTIONSCROLL	184
1158949723961	1	INSTRUCTIONSCROLL	187
1158949723974	1	INSTRUCTIONSCROLL	189
1158949723987	1	INSTRUCTIONSCROLL	192
1158949724001	1	INSTRUCTIONSCROLL	195
1158949724015	1	INSTRUCTIONSCROLL	198
1158949724028	1	INSTRUCTIONSCROLL	200
1158949724042	1	INSTRUCTIONSCROLL	203
1158949724055	1	INSTRUCTIONSCROLL	206
1158949724068	1	INSTRUCTIONSCROLL	208
1158949724082	1	INSTRUCTIONSCROLL	211
1158949724095	1	INSTRUCTIONSCROLL	214
1158949724108	1	INSTRUCTIONSCROLL	216
1158949724122	1	INSTRUCTIONSCROLL	219
1158949724135	1	INSTRUCTIONSCROLL	222
1158949724148	1	INSTRUCTIONSCROLL	224
1158949724162	1	INSTRUCTIONSCROLL	227
1158949724175	1	INSTRUCTIONSCROLL	230
1158949724188	1	INSTRUCTIONSCROLL	232
1158949724202	1	INSTRUCTIONSCROLL	235
1158949724215	1	INSTRUCTIONSCROLL	238
1158949724228	1	INSTRUCTIONSCROLL	240
1158949724242	1	INSTRUCTIONSCROLL	243
1158949724255	1	INSTRUCTIONSCROLL	246
1158949724268	1	INSTRUCTIONSCROLL	248
1158949724282	1	INSTRUCTIONSCROLL	251
1158949724295	1	INSTRUCTIONSCROLL	254
1158949724308	1	INSTRUCTIONSCROLL	256
1158949724322	1	INSTRUCTIONSCROLL	259
1158949724335	1	INSTRUCTIONSCROLL	262
1158949724348	1	INSTRUCTIONSCROLL	264
1158949724361	1	INSTRUCTIONSCROLL	267
1158949724374	1	INSTRUCTIONSCROLL	270
1158949724387	1	INSTRUCTIONSCROLL	272
1158949724401	1	INSTRUCTIONSCROLL	275
1158949724414	1	INSTRUCTIONSCROLL	278
1158949724427	1	INSTRUCTIONSCROLL	280
1158949724441	1	INSTRUCTIONSCROLL	283
1158949724454	1	INSTRUCTIONSCROLL	286
1158949724467	1	INSTRUCTIONSCROLL	288
1158949724481	1	INSTRUCTIONSCROLL	291
1158949724494	1	INSTRUCTIONSCROLL	294
1158949724507	1	INSTRUCTIONSCROLL	296
1158949724521	1	INSTRUCTIONSCROLL	299
1158949724534	1	INSTRUCTIONSCROLL	302
1158949724547	1	INSTRUCTIONSCROLL	304
1158949724561	1	INSTRUCTIONSCROLL	307
1158949724574	1	INSTRUCTIONSCROLL	310
1158949724587	1	INSTRUCTIONSCROLL	312
1158949724601	1	INSTRUCTIONSCROLL	315
1158949724614	1	INSTRUCTIONSCROLL	318
1158949724627	1	INSTRUCTIONSCROLL	320
1158949724641	1	INSTRUCTIONSCROLL	323
1158949724654	1	INSTRUCTIONSCROLL	326
1158949724667	1	INSTRUCTIONSCROLL	328
1158949724681	1	INSTRUCTIONSCROLL	331
1158949724694	1	INSTRUCTIONSCROLL	334
1158949724707	1	INSTRUCTIONSCROLL	336
1158949724721	1	INSTRUCTIONSCROLL	339
1158949724734	1	INSTRUCTIONSCROLL	342
1158949724747	1	INSTRUCTIONSCROLL	344
1158949724761	1	INSTRUCTIONSCROLL	347
1158949724774	1	INSTRUCTIONSCROLL	350
1158949724787	1	INSTRUCTIONSCROLL	352
1158949724801	1	INSTRUCTIONSCROLL	355
1158949724814	1	INSTRUCTIONSCROLL	358
1158949724827	1	INSTRUCTIONSCROLL	360
1158949724841	1	INSTRUCTIONSCROLL	363
1158949724854	1	INSTRUCTIONSCROLL	366
1158949724867	1	INSTRUCTIONSCROLL	368
1158949724881	1	INSTRUCTIONSCROLL	371
1158949724894	1	INSTRUCTIONSCROLL	374
1158949724907	1	INSTRUCTIONSCROLL	376
1158949724921	1	INSTRUCTIONSCROLL	379
1158949724934	1	INSTRUCTIONSCROLL	382
1158949724947	1	INSTRUCTIONSCROLL	384
1158949724961	1	INSTRUCTIONSCROLL	387
1158949724974	1	INSTRUCTIONSCROLL	390
1158949724987	1	INSTRUCTIONSCROLL	392
1158949725001	1	INSTRUCTIONSCROLL	395
1158949725015	1	INSTRUCTIONSCROLL	398
1158949725028	1	INSTRUCTIONSCROLL	400
1158949725042	1	INSTRUCTIONSCROLL	403
1158949725055	1	INSTRUCTIONSCROLL	406
1158949725068	1	INSTRUCTIONSCROLL	408
1158949725082	1	INSTRUCTIONSCROLL	411
1158949725095	1	INSTRUCTIONSCROLL	414
1158949725108	1	INSTRUCTIONSCROLL	416
1158949725122	1	INSTRUCTIONSCROLL	419
1158949725135	1	INSTRUCTIONSCROLL	422
1158949725148	1	INSTRUCTIONSCROLL	424
1158949725162	1	INSTRUCTIONSCROLL	427
1158949725175	1	INSTRUCTIONSCROLL	430
1158949725188	1	INSTRUCTIONSCROLL	432
1158949725202	1	INSTRUCTIONSCROLL	435
1158949725215	1	INSTRUCTIONSCROLL	438
1158949725228	1	INSTRUCTIONSCROLL	440
1158949725242	1	INSTRUCTIONSCROLL	443
1158949725255	1	INSTRUCTIONSCROLL	446
1158949725268	1	INSTRUCTIONSCROLL	448
1158949725282	1	INSTRUCTIONSCROLL	451
1158949725295	1	INSTRUCTIONSCROLL	454
1158949725308	1	INSTRUCTIONSCROLL	456
1158949725322	1	INSTRUCTIONSCROLL	459
1158949725335	1	INSTRUCTIONSCROLL	462
1158949725348	1	INSTRUCTIONSCROLL	464
1158949725361	1	INSTRUCTIONSCROLL	467
1158949725374	1	INSTRUCTIONSCROLL	470
1158949725387	1	INSTRUCTIONSCROLL	472
1158949725401	1	INSTRUCTIONSCROLL	475
1158949725414	1	INSTRUCTIONSCROLL	478
1158949725427	1	INSTRUCTIONSCROLL	480
1158949725441	1	INSTRUCTIONSCROLL	483
1158949725454	1	INSTRUCTIONSCROLL	486
1158949725467	1	INSTRUCTIONSCROLL	488
1158949725481	1	INSTRUCTIONSCROLL	491
1158949725494	1	INSTRUCTIONSCROLL	494
1158949725507	1	INSTRUCTIONSCROLL	496
1158949725521	1	INSTRUCTIONSCROLL	499
1158949725534	1	INSTRUCTIONSCROLL	502
1158949725547	1	INSTRUCTIONSCROLL	504
1158949725561	1	INSTRUCTIONSCROLL	507
1158949725574	1	INSTRUCTIONSCROLL	510
1158949725587	1	INSTRUCTIONSCROLL	512
1158949725601	1	INSTRUCTIONSCROLL	515
1158949725614	1	INSTRUCTIONSCROLL	518
1158949725627	1	INSTRUCTIONSCROLL	520
1158949725641	1	INSTRUCTIONSCROLL	523
1158949725654	1	INSTRUCTIONSCROLL	526
1158949725667	1	INSTRUCTIONSCROLL	528
1158949725681	1	INSTRUCTIONSCROLL	531
1158949725694	1	INSTRUCTIONSCROLL	534
1158949725707	1	INSTRUCTIONSCROLL	536
1158949725721	1	INSTRUCTIONSCROLL	539
1158949725734	1	INSTRUCTIONSCROLL	542
1158949725747	1	INSTRUCTIONSCROLL	544
1158949725761	1	INSTRUCTIONSCROLL	547
1158949725774	1	INSTRUCTIONSCROLL	550
1158949725787	1	INSTRUCTIONSCROLL	552
1158949725801	1	INSTRUCTIONSCROLL	555
1158949725814	1	INSTRUCTIONSCROLL	558
1158949725827	1	INSTRUCTIONSCROLL	560
1158949725841	1	INSTRUCTIONSCROLL	563
1158949725854	1	INSTRUCTIONSCROLL	566
1158949725867	1	INSTRUCTIONSCROLL	568
1158949725881	1	INSTRUCTIONSCROLL	571
1158949725894	1	INSTRUCTIONSCROLL	574
1158949725907	1	INSTRUCTIONSCROLL	576
1158949725921	1	INSTRUCTIONSCROLL	579
1158949725934	1	INSTRUCTIONSCROLL	582
1158949725947	1	INSTRUCTIONSCROLL	584
1158949725961	1	INSTRUCTIONSCROLL	587
1158949725974	1	INSTRUCTIONSCROLL	590
1158949725987	1	INSTRUCTIONSCROLL	592
1158949726001	1	INSTRUCTIONSCROLL	595
1158949726015	1	INSTRUCTIONSCROLL	598
1158949726028	1	INSTRUCTIONSCROLL	600
1158949726042	1	INSTRUCTIONSCROLL	603
1158949726055	1	INSTRUCTIONSCROLL	606
1158949726068	1	INSTRUCTIONSCROLL	608
1158949726082	1	INSTRUCTIONSCROLL	611
1158949726095	1	INSTRUCTIONSCROLL	614
1158949726108	1	INSTRUCTIONSCROLL	616
1158949726122	1	INSTRUCTIONSCROLL	619
1158949726135	1	INSTRUCTIONSCROLL	622
1158949726148	1	INSTRUCTIONSCROLL	624
1158949726162	1	INSTRUCTIONSCROLL	627
1158949726175	1	INSTRUCTIONSCROLL	630
1158949726188	1	INSTRUCTIONSCROLL	632
1158949726202	1	INSTRUCTIONSCROLL	635
1158949726215	1	INSTRUCTIONSCROLL	638
1158949726228	1	INSTRUCTIONSCROLL	640
1158949726242	1	INSTRUCTIONSCROLL	643
1158949726255	1	INSTRUCTIONSCROLL	646
1158949726268	1	INSTRUCTIONSCROLL	648
1158949726282	1	INSTRUCTIONSCROLL	651
1158949726295	1	INSTRUCTIONSCROLL	654
1158949726308	1	INSTRUCTIONSCROLL	656
1158949726322	1	INSTRUCTIONSCROLL	659
1158949726335	1	INSTRUCTIONSCROLL	662
1158949726348	1	INSTRUCTIONSCROLL	664
1158949726361	1	INSTRUCTIONSCROLL	667
1158949726374	1	INSTRUCTIONSCROLL	670
1158949726387	1	INSTRUCTIONSCROLL	672
1158949726401	1	INSTRUCTIONSCROLL	675
1158949726414	1	INSTRUCTIONSCROLL	678
1158949726427	1	INSTRUCTIONSCROLL	680
1158949726441	1	INSTRUCTIONSCROLL	683
1158949726454	1	INSTRUCTIONSCROLL	686
1158949726467	1	INSTRUCTIONSCROLL	688
1158949726481	1	INSTRUCTIONSCROLL	691
1158949726494	1	INSTRUCTIONSCROLL	694
1158949726507	1	INSTRUCTIONSCROLL	696
1158949726521	1	INSTRUCTIONSCROLL	699
1158949726534	1	INSTRUCTIONSCROLL	702
1158949726547	1	INSTRUCTIONSCROLL	704
1158949726561	1	INSTRUCTIONSCROLL	707
1158949726574	1	INSTRUCTIONSCROLL	710
1158949726587	1	INSTRUCTIONSCROLL	712
1158949726601	1	INSTRUCTIONSCROLL	715
1158949726614	1	INSTRUCTIONSCROLL	718
1158949726627	1	INSTRUCTIONSCROLL	720
1158949726641	1	INSTRUCTIONSCROLL	723
1158949726654	1	INSTRUCTIONSCROLL	726
1158949726667	1	INSTRUCTIONSCROLL	728
1158949726681	1	INSTRUCTIONSCROLL	731
1158949726694	1	INSTRUCTIONSCROLL	734
1158949726707	1	INSTRUCTIONSCROLL	736
1158949726721	1	INSTRUCTIONSCROLL	739
1158949726734	1	INSTRUCTIONSCROLL	742
1158949726747	1	INSTRUCTIONSCROLL	744
1158949726761	1	INSTRUCTIONSCROLL	747
1158949726774	1	INSTRUCTIONSCROLL	750
1158949726787	1	INSTRUCTIONSCROLL	752
1158949726801	1	INSTRUCTIONSCROLL	755
1158949726814	1	INSTRUCTIONSCROLL	758
1158949726827	1	INSTRUCTIONSCROLL	760
1158949726841	1	INSTRUCTIONSCROLL	763
1158949726854	1	INSTRUCTIONSCROLL	766
1158949726867	1	INSTRUCTIONSCROLL	768
1158949726881	1	INSTRUCTIONSCROLL	771
1158949726894	1	INSTRUCTIONSCROLL	774
1158949726907	1	INSTRUCTIONSCROLL	776
1158949726921	1	INSTRUCTIONSCROLL	779
1158949726934	1	INSTRUCTIONSCROLL	782
1158949726947	1	INSTRUCTIONSCROLL	784
1158949726961	1	INSTRUCTIONSCROLL	787
1158949726974	1	INSTRUCTIONSCROLL	790
1158949726987	1	INSTRUCTIONSCROLL	792
1158949727001	1	INSTRUCTIONSCROLL	795
1158949727015	1	INSTRUCTIONSCROLL	798
1158949727028	1	INSTRUCTIONSCROLL	800
1158949727042	1	INSTRUCTIONSCROLL	803
1158949727055	1	INSTRUCTIONSCROLL	806
1158949727068	1	INSTRUCTIONSCROLL	808
1158949727082	1	INSTRUCTIONSCROLL	811
1158949727095	1	INSTRUCTIONSCROLL	814
1158949727108	1	INSTRUCTIONSCROLL	816
1158949727122	1	INSTRUCTIONSCROLL	819
1158949727135	1	INSTRUCTIONSCROLL	822
1158949727148	1	INSTRUCTIONSCROLL	824
1158949727162	1	INSTRUCTIONSCROLL	827
1158949727175	1	INSTRUCTIONSCROLL	830
1158949727188	1	INSTRUCTIONSCROLL	832
1158949727202	1	INSTRUCTIONSCROLL	835
1158949727215	1	INSTRUCTIONSCROLL	838
1158949727228	1	INSTRUCTIONSCROLL	840
1158949727242	1	INSTRUCTIONSCROLL	843
1158949727255	1	INSTRUCTIONSCROLL	846
1158949727268	1	INSTRUCTIONSCROLL	848
1158949727282	1	INSTRUCTIONSCROLL	851
1158949727295	1	INSTRUCTIONSCROLL	854
1158949727308	1	INSTRUCTIONSCROLL	856
1158949727322	1	INSTRUCTIONSCROLL	859
1158949727335	1	INSTRUCTIONSCROLL	862
1158949727348	1	INSTRUCTIONSCROLL	864
1158949727361	1	INSTRUCTIONSCROLL	867
1158949727374	1	INSTRUCTIONSCROLL	870
1158949727387	1	INSTRUCTIONSCROLL	872
1158949727401	1	INSTRUCTIONSCROLL	875
1158949727414	1	INSTRUCTIONSCROLL	878
1158949727427	1	INSTRUCTIONSCROLL	880
1158949727441	1	INSTRUCTIONSCROLL	883
1158949727454	1	INSTRUCTIONSCROLL	886
1158949727467	1	INSTRUCTIONSCROLL	888
1158949727481	1	INSTRUCTIONSCROLL	891
1158949727494	1	INSTRUCTIONSCROLL	894
1158949727507	1	INSTRUCTIONSCROLL	896
1158949727521	1	INSTRUCTIONSCROLL	899
1158949727534	1	INSTRUCTIONSCROLL	902
1158949727547	1	INSTRUCTIONSCROLL	904
1158949727561	1	INSTRUCTIONSCROLL	907
