1165535648007	0	1	study	1	1	1	JOHN	-2	-2	-2	-2	-2
1165535654029	0	2	study	1	1	8	CHRIS	-2	-2	-2	-2	-2
1165535660050	0	3	study	1	1	12	RICH	-2	-2	-2	-2	-2
1165535666075	0	4	study	1	1	6	CHARLES	-2	-2	-2	-2	-2
1165535672110	0	5	study	1	1	0	BILL	-2	-2	-2	-2	-2
1165535678134	0	6	study	1	1	11	JOE	-2	-2	-2	-2	-2
1165535684146	0	7	study	1	1	5	JIM	-2	-2	-2	-2	-2
1165535690157	0	8	study	1	1	10	MIKE	-2	-2	-2	-2	-2
1165535696167	0	9	study	1	1	4	KEN	-2	-2	-2	-2	-2
1165535702186	0	10	study	1	1	3	MARK	-2	-2	-2	-2	-2
1165535708297	0	11	study	1	1	14	DAN	-2	-2	-2	-2	-2
1165535714311	0	12	study	1	1	13	DAVE	-2	-2	-2	-2	-2
1165535720321	0	13	study	1	1	15	ROB	-2	-2	-2	-2	-2
1165535726332	0	14	study	1	1	7	TOM	-2	-2	-2	-2	-2
1165535732356	0	15	study	1	1	2	PAUL	-2	-2	-2	-2	-2
1165535738369	0	16	study	1	1	9	GEORGE	-2	-2	-2	-2	-2
1165535746552	0	1	test	1	1	10	MIKE	10	1	-2	-2	-2
1165535749595	0	1	resp	1	1	10	MIKE	10	1	1	0	3043
1165535752558	0	2	test	1	1	15	CHARLES	6	0	-2	-2	-2
1165535756172	0	2	resp	1	1	15	CHARLES	6	0	1	1	3614
1165535758564	0	3	test	1	1	3	MARK	3	1	-2	-2	-2
1165535760603	0	3	resp	1	1	3	MARK	3	1	6	1	2039
1165535764571	0	4	test	1	1	5	BILL	0	0	-2	-2	-2
1165535766450	0	4	resp	1	1	5	BILL	0	0	6	0	1879
1165535770577	0	5	test	1	1	4	KEN	4	1	-2	-2	-2
1165535772890	0	5	resp	1	1	4	KEN	4	1	6	1	2313
1165535776583	0	6	test	1	1	8	CHRIS	8	1	-2	-2	-2
1165535778522	0	6	resp	1	1	8	CHRIS	8	1	6	1	1939
1165535782589	0	7	test	1	1	6	JIM	5	0	-2	-2	-2
1165535784506	0	7	resp	1	1	6	JIM	5	0	1	1	1917
1165535788596	0	8	test	1	1	9	GEORGE	9	1	-2	-2	-2
1165535789946	0	8	resp	1	1	9	GEORGE	9	1	6	1	1350
1165535794601	0	9	test	1	1	13	DAN	14	0	-2	-2	-2
1165535796857	0	9	resp	1	1	13	DAN	14	0	6	0	2256
1165535800607	0	10	test	1	1	11	DAVE	13	0	-2	-2	-2
1165535802090	0	10	resp	1	1	11	DAVE	13	0	1	1	1483
1165535806613	0	11	test	1	1	0	JOE	11	0	-2	-2	-2
1165535809314	0	11	resp	1	1	0	JOE	11	0	1	1	2701
1165535812619	0	12	test	1	1	1	ROB	15	0	-2	-2	-2
1165535814330	0	12	resp	1	1	1	ROB	15	0	6	0	1711
1165535818625	0	13	test	1	1	7	TOM	7	1	-2	-2	-2
1165535820473	0	13	resp	1	1	7	TOM	7	1	1	0	1848
1165535824631	0	14	test	1	1	14	JOHN	1	0	-2	-2	-2
1165535826584	0	14	resp	1	1	14	JOHN	1	0	1	1	1953
1165535830638	0	15	test	1	1	2	PAUL	2	1	-2	-2	-2
1165535833153	0	15	resp	1	1	2	PAUL	2	1	6	1	2515
1165535836644	0	16	test	1	1	12	RICH	12	1	-2	-2	-2
1165535840656	0	16	resp	1	1	12	RICH	12	1	1	0	4012
1165535844720	0	1	study	1	2	14	DAN	-2	-2	-2	-2	-2
1165535850720	0	2	study	1	2	6	CHARLES	-2	-2	-2	-2	-2
1165535856739	0	3	study	1	2	8	CHRIS	-2	-2	-2	-2	-2
1165535862755	0	4	study	1	2	3	MARK	-2	-2	-2	-2	-2
1165535868756	0	5	study	1	2	15	ROB	-2	-2	-2	-2	-2
1165535874758	0	6	study	1	2	11	JOE	-2	-2	-2	-2	-2
1165535880760	0	7	study	1	2	12	RICH	-2	-2	-2	-2	-2
1165535886762	0	8	study	1	2	4	KEN	-2	-2	-2	-2	-2
1165535892764	0	9	study	1	2	9	GEORGE	-2	-2	-2	-2	-2
1165535898779	0	10	study	1	2	13	DAVE	-2	-2	-2	-2	-2
1165535904780	0	11	study	1	2	10	MIKE	-2	-2	-2	-2	-2
1165535910783	0	12	study	1	2	0	BILL	-2	-2	-2	-2	-2
1165535916784	0	13	study	1	2	7	TOM	-2	-2	-2	-2	-2
1165535922797	0	14	study	1	2	2	PAUL	-2	-2	-2	-2	-2
1165535928799	0	15	study	1	2	1	JOHN	-2	-2	-2	-2	-2
1165535934800	0	16	study	1	2	5	JIM	-2	-2	-2	-2	-2
1165535942668	0	1	test	1	2	14	PAUL	2	0	-2	-2	-2
1165535945420	0	1	resp	1	2	14	PAUL	2	0	1	1	2752
1165535948675	0	2	test	1	2	2	GEORGE	9	0	-2	-2	-2
1165535951109	0	2	resp	1	2	2	GEORGE	9	0	6	0	2434
1165535954681	0	3	test	1	2	3	MARK	3	1	-2	-2	-2
1165535957540	0	3	resp	1	2	3	MARK	3	1	6	1	2859
1165535960687	0	4	test	1	2	13	RICH	12	0	-2	-2	-2
1165535963221	0	4	resp	1	2	13	RICH	12	0	6	0	2534
1165535966695	0	5	test	1	2	9	CHARLES	6	0	-2	-2	-2
1165535968612	0	5	resp	1	2	9	CHARLES	6	0	6	0	1917
1165535972702	0	6	test	1	2	4	KEN	4	1	-2	-2	-2
1165535974659	0	6	resp	1	2	4	KEN	4	1	1	0	1957
1165535978710	0	7	test	1	2	10	MIKE	10	1	-2	-2	-2
1165535980419	0	7	resp	1	2	10	MIKE	10	1	6	1	1709
1165535984716	0	8	test	1	2	7	TOM	7	1	-2	-2	-2
1165535986236	0	8	resp	1	2	7	TOM	7	1	6	1	1520
1165535990722	0	9	test	1	2	12	JOE	11	0	-2	-2	-2
1165535993292	0	9	resp	1	2	12	JOE	11	0	1	1	2570
1165535996728	0	10	test	1	2	15	ROB	15	1	-2	-2	-2
1165535998092	0	10	resp	1	2	15	ROB	15	1	6	1	1364
1165536002733	0	11	test	1	2	5	DAN	14	0	-2	-2	-2
1165536005354	0	11	resp	1	2	5	DAN	14	0	1	1	2621
1165536008738	0	12	test	1	2	0	BILL	0	1	-2	-2	-2
1165536010626	0	12	resp	1	2	0	BILL	0	1	6	1	1888
1165536014744	0	13	test	1	2	11	JIM	5	0	-2	-2	-2
1165536016770	0	13	resp	1	2	11	JIM	5	0	1	1	2026
1165536020751	0	14	test	1	2	1	JOHN	1	1	-2	-2	-2
1165536021722	0	14	resp	1	2	1	JOHN	1	1	6	1	971
1165536026759	0	15	test	1	2	6	DAVE	13	0	-2	-2	-2
1165536028275	0	15	resp	1	2	6	DAVE	13	0	1	1	1516
1165536032765	0	16	test	1	2	8	CHRIS	8	1	-2	-2	-2
1165536036282	0	16	resp	1	2	8	CHRIS	8	1	6	1	3517
1165536040406	0	1	study	1	3	14	DAN	-2	-2	-2	-2	-2
1165536046407	0	2	study	1	3	5	JIM	-2	-2	-2	-2	-2
1165536052408	0	3	study	1	3	12	RICH	-2	-2	-2	-2	-2
1165536058409	0	4	study	1	3	8	CHRIS	-2	-2	-2	-2	-2
1165536064423	0	5	study	1	3	3	MARK	-2	-2	-2	-2	-2
1165536070425	0	6	study	1	3	6	CHARLES	-2	-2	-2	-2	-2
1165536076441	0	7	study	1	3	1	JOHN	-2	-2	-2	-2	-2
1165536082443	0	8	study	1	3	11	JOE	-2	-2	-2	-2	-2
1165536088445	0	9	study	1	3	4	KEN	-2	-2	-2	-2	-2
1165536094447	0	10	study	1	3	7	TOM	-2	-2	-2	-2	-2
1165536100457	0	11	study	1	3	9	GEORGE	-2	-2	-2	-2	-2
1165536106473	0	12	study	1	3	15	ROB	-2	-2	-2	-2	-2
1165536112474	0	13	study	1	3	10	MIKE	-2	-2	-2	-2	-2
1165536118476	0	14	study	1	3	2	PAUL	-2	-2	-2	-2	-2
1165536124476	0	15	study	1	3	13	DAVE	-2	-2	-2	-2	-2
1165536130478	0	16	study	1	3	0	BILL	-2	-2	-2	-2	-2
1165536137595	0	1	test	1	3	0	RICH	12	0	-2	-2	-2
1165536139127	0	1	resp	1	3	0	RICH	12	0	6	0	1532
1165536143602	0	2	test	1	3	6	CHARLES	6	1	-2	-2	-2
1165536145805	0	2	resp	1	3	6	CHARLES	6	1	6	1	2203
1165536149609	0	3	test	1	3	10	MIKE	10	1	-2	-2	-2
1165536150949	0	3	resp	1	3	10	MIKE	10	1	6	1	1340
1165536155616	0	4	test	1	3	9	GEORGE	9	1	-2	-2	-2
1165536157645	0	4	resp	1	3	9	GEORGE	9	1	1	0	2029
1165536161622	0	5	test	1	3	7	TOM	7	1	-2	-2	-2
1165536164485	0	5	resp	1	3	7	TOM	7	1	6	1	2863
1165536167629	0	6	test	1	3	14	CHRIS	8	0	-2	-2	-2
1165536169222	0	6	resp	1	3	14	CHRIS	8	0	1	1	1593
1165536173633	0	7	test	1	3	15	BILL	0	0	-2	-2	-2
1165536175396	0	7	resp	1	3	15	BILL	0	0	1	1	1763
1165536179640	0	8	test	1	3	3	MARK	3	1	-2	-2	-2
1165536181133	0	8	resp	1	3	3	MARK	3	1	6	1	1493
1165536185646	0	9	test	1	3	11	DAN	14	0	-2	-2	-2
1165536187668	0	9	resp	1	3	11	DAN	14	0	6	0	2022
1165536191652	0	10	test	1	3	12	JIM	5	0	-2	-2	-2
1165536195876	0	10	resp	1	3	12	JIM	5	0	1	1	4224
1165536197657	0	11	test	1	3	1	JOE	11	0	-2	-2	-2
1165536200499	0	11	resp	1	3	1	JOE	11	0	6	0	2842
1165536203663	0	12	test	1	3	4	KEN	4	1	-2	-2	-2
1165536205843	0	12	resp	1	3	4	KEN	4	1	6	1	2180
1165536209669	0	13	test	1	3	8	ROB	15	0	-2	-2	-2
1165536210955	0	13	resp	1	3	8	ROB	15	0	1	1	1286
1165536215676	0	14	test	1	3	13	DAVE	13	1	-2	-2	-2
1165536217148	0	14	resp	1	3	13	DAVE	13	1	1	0	1472
