1169220067781	0	B	Logging Begins
1169220067781	0	SETUP
1169220067789	0	RESTORESTATE
1169220067820	0	SAVESTATE
1169220067820	0	RESTORESTATE
1169220067829	0	SESSION	0
1169220211549	0	SAVESTATE
1169220217566	0	SAVESTATE
1169220223588	0	SAVESTATE
1169220229595	0	SAVESTATE
1169220235605	0	SAVESTATE
1169220241615	0	SAVESTATE
1169220247625	0	SAVESTATE
1169220253644	0	SAVESTATE
1169220259654	0	SAVESTATE
1169220265941	0	SAVESTATE
1169220271788	0	SAVESTATE
1169220277797	0	SAVESTATE
1169220283816	0	SAVESTATE
1169220289824	0	SAVESTATE
1169220295832	0	SAVESTATE
1169220301842	0	SAVESTATE
1169220313227	0	SAVESTATE
1169220318629	0	SAVESTATE
1169220323572	0	SAVESTATE
1169220331267	0	SAVESTATE
1169220336181	0	SAVESTATE
1169220341907	0	SAVESTATE
1169220349005	0	SAVESTATE
1169220353739	0	SAVESTATE
1169220361227	0	SAVESTATE
1169220367037	0	SAVESTATE
1169220372738	0	SAVESTATE
1169220378859	0	SAVESTATE
1169220384738	0	SAVESTATE
1169220390091	0	SAVESTATE
1169220396522	0	SAVESTATE
1169220402738	0	SAVESTATE
1169220408848	0	SAVESTATE
1169220414846	0	SAVESTATE
1169220420848	0	SAVESTATE
1169220426861	0	SAVESTATE
1169220433017	0	SAVESTATE
1169220438872	0	SAVESTATE
1169220444872	0	SAVESTATE
1169220450874	0	SAVESTATE
1169220456875	0	SAVESTATE
1169220462875	0	SAVESTATE
1169220468878	0	SAVESTATE
1169220474877	0	SAVESTATE
1169220480879	0	SAVESTATE
1169220486879	0	SAVESTATE
1169220492890	0	SAVESTATE
1169220498894	0	SAVESTATE
1169220509151	0	SAVESTATE
1169220514749	0	SAVESTATE
1169220521885	0	SAVESTATE
1169220526525	0	SAVESTATE
1169220532286	0	SAVESTATE
1169220539022	0	SAVESTATE
1169220544404	0	SAVESTATE
1169220551356	0	SAVESTATE
1169220556340	0	SAVESTATE
1169220565150	0	SAVESTATE
1169220569315	0	SAVESTATE
1169220575715	0	SAVESTATE
1169220582283	0	SAVESTATE
1169220587163	0	SAVESTATE
1169220593492	0	SAVESTATE
1169220598900	0	SAVESTATE
1169220604771	0	SAVESTATE
1169220610781	0	SAVESTATE
1169220616782	0	SAVESTATE
1169220622784	0	SAVESTATE
1169220628784	0	SAVESTATE
1169220634786	0	SAVESTATE
1169220640785	0	SAVESTATE
1169220646787	0	SAVESTATE
1169220652789	0	SAVESTATE
1169220658802	0	SAVESTATE
1169220665045	0	SAVESTATE
1169220670803	0	SAVESTATE
1169220676803	0	SAVESTATE
1169220682806	0	SAVESTATE
1169220688815	0	SAVESTATE
1169220694816	0	SAVESTATE
1169220704664	0	SAVESTATE
1169220709928	0	SAVESTATE
1169220716246	0	SAVESTATE
1169220722950	0	SAVESTATE
