1160513434584	0	B	Logging Begins
1160513434584	0	SETUP
1160513434597	0	RESTORESTATE
1160513434624	0	SAVESTATE
1160513434624	0	RESTORESTATE
1160513434628	0	SESSION	0
1160513557716	0	SAVESTATE
1160513563753	0	SAVESTATE
1160513569779	0	SAVESTATE
1160513575794	0	SAVESTATE
1160513581808	0	SAVESTATE
1160513587834	0	SAVESTATE
1160513593861	0	SAVESTATE
1160513599894	0	SAVESTATE
1160513609038	0	SAVESTATE
1160513615065	0	SAVESTATE
1160513621092	0	SAVESTATE
1160513627119	0	SAVESTATE
1160513633146	0	SAVESTATE
1160513639172	0	SAVESTATE
1160513645186	0	SAVESTATE
1160513651212	0	SAVESTATE
1160513660035	0	SAVESTATE
1160513666055	0	SAVESTATE
1160513672087	0	SAVESTATE
1160513678116	0	SAVESTATE
1160513684143	0	SAVESTATE
1160513690172	0	SAVESTATE
1160513696211	0	SAVESTATE
1160513702237	0	SAVESTATE
1160513710293	0	SAVESTATE
1160513716320	0	SAVESTATE
1160513722347	0	SAVESTATE
1160513728373	0	SAVESTATE
1160513734400	0	SAVESTATE
1160513740426	0	SAVESTATE
1160513746453	0	SAVESTATE
1160513752480	0	SAVESTATE
1160513761039	0	SAVESTATE
1160513767062	0	SAVESTATE
1160513773097	0	SAVESTATE
1160513779118	0	SAVESTATE
1160513785134	0	SAVESTATE
1160513791170	0	SAVESTATE
1160513797196	0	SAVESTATE
1160513803224	0	SAVESTATE
1160513811362	0	SAVESTATE
1160513817387	0	SAVESTATE
1160513823414	0	SAVESTATE
1160513829441	0	SAVESTATE
1160513835468	0	SAVESTATE
1160513841494	0	SAVESTATE
1160513847521	0	SAVESTATE
1160513853547	0	SAVESTATE
1160513863491	0	SAVESTATE
1160513869504	0	SAVESTATE
1160513875536	0	SAVESTATE
1160513881560	0	SAVESTATE
1160513887598	0	SAVESTATE
1160513893624	0	SAVESTATE
1160513899652	0	SAVESTATE
1160513905678	0	SAVESTATE
1160513913974	0	SAVESTATE
1160513920002	0	SAVESTATE
1160513926028	0	SAVESTATE
1160513932055	0	SAVESTATE
1160513938082	0	SAVESTATE
1160513944109	0	SAVESTATE
1160513950135	0	SAVESTATE
1160513956162	0	SAVESTATE
1160513965318	0	SAVESTATE
