1170864934028	0	1	study	1	1	3	DAN	-2	-2	-2	-2	-2
1170864940039	0	2	study	1	1	15	BILL	-2	-2	-2	-2	-2
1170864946047	0	3	study	1	1	13	CHARLES	-2	-2	-2	-2	-2
1170864952078	0	4	study	1	1	5	KEN	-2	-2	-2	-2	-2
1170864958098	0	5	study	1	1	14	RICH	-2	-2	-2	-2	-2
1170864964123	0	6	study	1	1	11	TOM	-2	-2	-2	-2	-2
1170864970133	0	7	study	1	1	10	GEORGE	-2	-2	-2	-2	-2
1170864976145	0	8	study	1	1	0	JOE	-2	-2	-2	-2	-2
1170864982159	0	9	study	1	1	9	MIKE	-2	-2	-2	-2	-2
1170864988180	0	10	study	1	1	6	PAUL	-2	-2	-2	-2	-2
1170864994270	0	11	study	1	1	7	JIM	-2	-2	-2	-2	-2
1170865000278	0	12	study	1	1	1	JOHN	-2	-2	-2	-2	-2
1170865006288	0	13	study	1	1	2	MARK	-2	-2	-2	-2	-2
1170865012299	0	14	study	1	1	12	CHRIS	-2	-2	-2	-2	-2
1170865018328	0	15	study	1	1	4	ROB	-2	-2	-2	-2	-2
1170865024337	0	16	study	1	1	8	DAVE	-2	-2	-2	-2	-2
1170865032881	0	1	test	1	1	7	MARK	2	0	-2	-2	-2
1170865034856	0	1	resp	1	1	7	MARK	2	0	3	1	1975
1170865038886	0	2	test	1	1	5	JOE	0	0	-2	-2	-2
1170865040975	0	2	resp	1	1	5	JOE	0	0	4	0	2089
1170865044891	0	3	test	1	1	15	PAUL	6	0	-2	-2	-2
1170865047400	0	3	resp	1	1	15	PAUL	6	0	3	1	2509
1170865050895	0	4	test	1	1	0	JIM	7	0	-2	-2	-2
1170865053248	0	4	resp	1	1	0	JIM	7	0	2	1	2353
1170865056899	0	5	test	1	1	12	CHRIS	12	1	-2	-2	-2
1170865059616	0	5	resp	1	1	12	CHRIS	12	1	5	1	2717
1170865062903	0	6	test	1	1	4	ROB	4	1	-2	-2	-2
1170865064982	0	6	resp	1	1	4	ROB	4	1	4	1	2079
1170865068908	0	7	test	1	1	11	TOM	11	1	-2	-2	-2
1170865072175	0	7	resp	1	1	11	TOM	11	1	4	1	3267
1170865074912	0	8	test	1	1	10	GEORGE	10	1	-2	-2	-2
1170865076767	0	8	resp	1	1	10	GEORGE	10	1	3	0	1855
1170865080917	0	9	test	1	1	13	CHARLES	13	1	-2	-2	-2
1170865083655	0	9	resp	1	1	13	CHARLES	13	1	4	1	2738
1170865086921	0	10	test	1	1	6	MIKE	9	0	-2	-2	-2
1170865089038	0	10	resp	1	1	6	MIKE	9	0	1	1	2117
1170865092926	0	11	test	1	1	1	JOHN	1	1	-2	-2	-2
1170865095590	0	11	resp	1	1	1	JOHN	1	1	4	1	2664
1170865098930	0	12	test	1	1	2	BILL	15	0	-2	-2	-2
1170865102214	0	12	resp	1	1	2	BILL	15	0	3	1	3284
1170865104935	0	13	test	1	1	3	DAN	3	1	-2	-2	-2
1170865107446	0	13	resp	1	1	3	DAN	3	1	3	0	2511
1170865110939	0	14	test	1	1	14	RICH	14	1	-2	-2	-2
1170865112862	0	14	resp	1	1	14	RICH	14	1	5	1	1923
1170865116943	0	15	test	1	1	8	KEN	5	0	-2	-2	-2
1170865118685	0	15	resp	1	1	8	KEN	5	0	3	1	1742
1170865122948	0	16	test	1	1	9	DAVE	8	0	-2	-2	-2
1170865126261	0	16	resp	1	1	9	DAVE	8	0	3	1	3313
1170865135758	0	1	study	1	2	1	JOHN	-2	-2	-2	-2	-2
1170865141759	0	2	study	1	2	2	MARK	-2	-2	-2	-2	-2
1170865147760	0	3	study	1	2	13	CHARLES	-2	-2	-2	-2	-2
1170865153773	0	4	study	1	2	15	BILL	-2	-2	-2	-2	-2
1170865159774	0	5	study	1	2	9	MIKE	-2	-2	-2	-2	-2
1170865165775	0	6	study	1	2	10	GEORGE	-2	-2	-2	-2	-2
1170865171786	0	7	study	1	2	5	KEN	-2	-2	-2	-2	-2
1170865177787	0	8	study	1	2	14	RICH	-2	-2	-2	-2	-2
1170865183788	0	9	study	1	2	3	DAN	-2	-2	-2	-2	-2
1170865189789	0	10	study	1	2	0	JOE	-2	-2	-2	-2	-2
1170865195790	0	11	study	1	2	12	CHRIS	-2	-2	-2	-2	-2
1170865201800	0	12	study	1	2	6	PAUL	-2	-2	-2	-2	-2
1170865207801	0	13	study	1	2	11	TOM	-2	-2	-2	-2	-2
1170865213811	0	14	study	1	2	8	DAVE	-2	-2	-2	-2	-2
1170865219812	0	15	study	1	2	4	ROB	-2	-2	-2	-2	-2
1170865225813	0	16	study	1	2	7	JIM	-2	-2	-2	-2	-2
1170865232962	0	1	test	1	2	5	GEORGE	10	0	-2	-2	-2
1170865235457	0	1	resp	1	2	5	GEORGE	10	0	3	1	2495
1170865238967	0	2	test	1	2	3	KEN	5	0	-2	-2	-2
1170865241241	0	2	resp	1	2	3	KEN	5	0	4	0	2274
1170865244972	0	3	test	1	2	0	DAVE	8	0	-2	-2	-2
1170865247225	0	3	resp	1	2	0	DAVE	8	0	4	0	2253
1170865250976	0	4	test	1	2	7	BILL	15	0	-2	-2	-2
1170865253800	0	4	resp	1	2	7	BILL	15	0	3	1	2824
1170865256981	0	5	test	1	2	12	CHRIS	12	1	-2	-2	-2
1170865259065	0	5	resp	1	2	12	CHRIS	12	1	4	1	2084
1170865262985	0	6	test	1	2	13	CHARLES	13	1	-2	-2	-2
1170865267224	0	6	resp	1	2	13	CHARLES	13	1	3	0	4239
1170865268989	0	7	test	1	2	6	PAUL	6	1	-2	-2	-2
1170865271752	0	7	resp	1	2	6	PAUL	6	1	3	0	2763
1170865274993	0	8	test	1	2	2	MARK	2	1	-2	-2	-2
1170865278008	0	8	resp	1	2	2	MARK	2	1	3	0	3015
1170865280997	0	9	test	1	2	8	DAN	3	0	-2	-2	-2
1170865283176	0	9	resp	1	2	8	DAN	3	0	4	0	2179
1170865287001	0	10	test	1	2	9	MIKE	9	1	-2	-2	-2
1170865290079	0	10	resp	1	2	9	MIKE	9	1	4	1	3078
1170865293006	0	11	test	1	2	10	JIM	7	0	-2	-2	-2
1170865295679	0	11	resp	1	2	10	JIM	7	0	4	0	2673
1170865299010	0	12	test	1	2	15	TOM	11	0	-2	-2	-2
1170865301679	0	12	resp	1	2	15	TOM	11	0	4	0	2669
1170865305014	0	13	test	1	2	11	JOE	0	0	-2	-2	-2
1170865308831	0	13	resp	1	2	11	JOE	0	0	4	0	3817
1170865311018	0	14	test	1	2	4	ROB	4	1	-2	-2	-2
1170865312239	0	14	resp	1	2	4	ROB	4	1	4	1	1221
1170865317022	0	15	test	1	2	14	RICH	14	1	-2	-2	-2
1170865319198	0	15	resp	1	2	14	RICH	14	1	4	1	2176
1170865323027	0	16	test	1	2	1	JOHN	1	1	-2	-2	-2
1170865325542	0	16	resp	1	2	1	JOHN	1	1	3	0	2515
1170865341439	0	1	study	1	3	3	DAN	-2	-2	-2	-2	-2
1170865347440	0	2	study	1	3	6	PAUL	-2	-2	-2	-2	-2
1170865353441	0	3	study	1	3	11	TOM	-2	-2	-2	-2	-2
1170865359450	0	4	study	1	3	13	CHARLES	-2	-2	-2	-2	-2
1170865365465	0	5	study	1	3	1	JOHN	-2	-2	-2	-2	-2
1170865371466	0	6	study	1	3	15	BILL	-2	-2	-2	-2	-2
1170865377467	0	7	study	1	3	7	JIM	-2	-2	-2	-2	-2
1170865383468	0	8	study	1	3	8	DAVE	-2	-2	-2	-2	-2
1170865389469	0	9	study	1	3	0	JOE	-2	-2	-2	-2	-2
1170865395470	0	10	study	1	3	2	MARK	-2	-2	-2	-2	-2
1170865401471	0	11	study	1	3	14	RICH	-2	-2	-2	-2	-2
1170865407472	0	12	study	1	3	12	CHRIS	-2	-2	-2	-2	-2
1170865413483	0	13	study	1	3	9	MIKE	-2	-2	-2	-2	-2
1170865419484	0	14	study	1	3	4	ROB	-2	-2	-2	-2	-2
1170865425485	0	15	study	1	3	10	GEORGE	-2	-2	-2	-2	-2
1170865431497	0	16	study	1	3	5	KEN	-2	-2	-2	-2	-2
1170865438891	0	1	test	1	3	6	TOM	11	0	-2	-2	-2
1170865441794	0	1	resp	1	3	6	TOM	11	0	4	0	2903
1170865444895	0	2	test	1	3	0	PAUL	6	0	-2	-2	-2
1170865447954	0	2	resp	1	3	0	PAUL	6	0	4	0	3059
1170865450899	0	3	test	1	3	3	DAN	3	1	-2	-2	-2
1170865455025	0	3	resp	1	3	3	DAN	3	1	3	0	4126
1170865456904	0	4	test	1	3	9	MIKE	9	1	-2	-2	-2
1170865459177	0	4	resp	1	3	9	MIKE	9	1	4	1	2273
1170865462909	0	5	test	1	3	4	ROB	4	1	-2	-2	-2
