1169236037361	0	B	Logging Begins
1169236037361	0	INSTRUCTIONSTART	JointRoller	/Library/Frameworks/Python.framework/Versions/2.4/lib/python2.4/site-packages/pyepl/resources/vera.ttf	51	(0, 0, 0)	'This study will analyze your memory for face items. A star (*) will be\nshown to warn you that the trial is about to begin.  After the study\nitem you see a probe, and you are asked to indicate whether the probe\nis identical to the study item. \n\nYou will respond on the keyboard, with a confidence judgment between 1\nand 6.  A judgment of 6 indicates that you are near certain that the\nprobe is identical to the study item, a judgment of 5 indicates moderate \nconfidence, and a judgment of 4 indicates that you think that the probe\nis identical, but are quite unsure.  A judgment of 1 indicates that you\nare near certain that the probe is NOT identical to the study item, a \njudgment of 2 indicates moderate confidence, and a judgment of 3 indicates\nthat you think that the probe is NOT identical, but are quite unsure.\n\nSo, judgments of 4, 5, and 6 all indicate "YES"; 1, 2, and 3 all indicate\n"NO".\n\nYou should rest your fingers on the bottom row of the keyboard.  "Z", "X", \nand "C" will correspond to confidence judgments of 1, 2, and 3, \nrespectively.  "," "." and "/" will correspond to judgments of 4, 5, and \n6, respectively.\n\nRESPOND AS QUICKLY AS YOU CAN WITHOUT COMPROMISING YOUR ACCURACY.\n\nYou will do two blocks, each consisting of 32 trials.\n\nLet\'s proceed!\n\n'
1169236037417	1	INSTRUCTIONSCROLL	0
1169237327196	1	INSTRUCTIONSCROLL	1
1169237327212	1	INSTRUCTIONSCROLL	4
1169237327229	1	INSTRUCTIONSCROLL	7
1169237327246	1	INSTRUCTIONSCROLL	10
1169237327262	1	INSTRUCTIONSCROLL	14
1169237327279	1	INSTRUCTIONSCROLL	17
1169237327296	1	INSTRUCTIONSCROLL	20
1169237327312	1	INSTRUCTIONSCROLL	24
1169237327911	1	INSTRUCTIONSCROLL	23
1169237327928	1	INSTRUCTIONSCROLL	22
1169237327944	1	INSTRUCTIONSCROLL	19
1169237327961	1	INSTRUCTIONSCROLL	15
1169237327978	1	INSTRUCTIONSCROLL	12
1169237327994	1	INSTRUCTIONSCROLL	8
1169237328012	1	INSTRUCTIONSCROLL	5
1169237328029	1	INSTRUCTIONSCROLL	2
1169237328162	1	INSTRUCTIONSCROLL	1
1169237328179	1	INSTRUCTIONSCROLL	0
1169237342574	1	INSTRUCTIONSCROLL	1
1169237342591	1	INSTRUCTIONSCROLL	4
1169237342607	1	INSTRUCTIONSCROLL	8
1169237342806	1	INSTRUCTIONSCROLL	9
1169237342823	1	INSTRUCTIONSCROLL	12
1169237342840	1	INSTRUCTIONSCROLL	16
1169237342856	1	INSTRUCTIONSCROLL	19
1169237342990	1	INSTRUCTIONSCROLL	20
1169237343007	1	INSTRUCTIONSCROLL	22
1169237343024	1	INSTRUCTIONSCROLL	26
1169237343041	1	INSTRUCTIONSCROLL	29
1169237343191	1	INSTRUCTIONSCROLL	30
1169237343207	1	INSTRUCTIONSCROLL	32
1169237343374	1	INSTRUCTIONSCROLL	33
1169237343390	1	INSTRUCTIONSCROLL	37
1169237343507	1	INSTRUCTIONSCROLL	38
1169237343524	1	INSTRUCTIONSCROLL	39
1169237343540	1	INSTRUCTIONSCROLL	43
1169237343557	1	INSTRUCTIONSCROLL	46
1169237343690	1	INSTRUCTIONSCROLL	47
1169237343707	1	INSTRUCTIONSCROLL	49
1169237343724	1	INSTRUCTIONSCROLL	52
1169237343873	1	INSTRUCTIONSCROLL	53
1169237343889	1	INSTRUCTIONSCROLL	56
1169237344057	1	INSTRUCTIONSCROLL	57
1169237344074	1	INSTRUCTIONSCROLL	59
1169237344207	1	INSTRUCTIONSCROLL	60
1169237344224	1	INSTRUCTIONSCROLL	61
1169237344240	1	INSTRUCTIONSCROLL	64
1169237344257	1	INSTRUCTIONSCROLL	68
1169237344274	1	INSTRUCTIONSCROLL	71
1169237344407	1	INSTRUCTIONSCROLL	72
1169237344423	1	INSTRUCTIONSCROLL	76
1169237344440	1	INSTRUCTIONSCROLL	79
1169237344457	1	INSTRUCTIONSCROLL	82
1169237344474	1	INSTRUCTIONSCROLL	86
1169237344607	1	INSTRUCTIONSCROLL	87
1169237344623	1	INSTRUCTIONSCROLL	90
1169237344641	1	INSTRUCTIONSCROLL	94
1169237344657	1	INSTRUCTIONSCROLL	97
1169237344789	1	INSTRUCTIONSCROLL	98
1169237344806	1	INSTRUCTIONSCROLL	100
1169237344822	1	INSTRUCTIONSCROLL	104
1169237344839	1	INSTRUCTIONSCROLL	107
1169237344856	1	INSTRUCTIONSCROLL	110
1169237344872	1	INSTRUCTIONSCROLL	114
1169237344889	1	INSTRUCTIONSCROLL	117
1169237345023	1	INSTRUCTIONSCROLL	118
1169237345040	1	INSTRUCTIONSCROLL	119
1169237345057	1	INSTRUCTIONSCROLL	122
1169237345073	1	INSTRUCTIONSCROLL	125
1169237345215	1	INSTRUCTIONSCROLL	126
1169237345223	1	INSTRUCTIONSCROLL	127
1169237345240	1	INSTRUCTIONSCROLL	129
1169237345257	1	INSTRUCTIONSCROLL	132
1169237345273	1	INSTRUCTIONSCROLL	135
1169237345290	1	INSTRUCTIONSCROLL	139
1169237345456	1	INSTRUCTIONSCROLL	140
1169237345473	1	INSTRUCTIONSCROLL	142
1169237345490	1	INSTRUCTIONSCROLL	146
1169237345506	1	INSTRUCTIONSCROLL	149
1169237345523	1	INSTRUCTIONSCROLL	152
1169237345706	1	INSTRUCTIONSCROLL	153
1169237345723	1	INSTRUCTIONSCROLL	156
1169237345740	1	INSTRUCTIONSCROLL	160
1169237345889	1	INSTRUCTIONSCROLL	161
1169237345905	1	INSTRUCTIONSCROLL	163
1169237345922	1	INSTRUCTIONSCROLL	167
1169237345939	1	INSTRUCTIONSCROLL	170
1169237345955	1	INSTRUCTIONSCROLL	173
1169237345972	1	INSTRUCTIONSCROLL	177
1169237346123	1	INSTRUCTIONSCROLL	178
1169237346140	1	INSTRUCTIONSCROLL	181
1169237346156	1	INSTRUCTIONSCROLL	184
1169237346173	1	INSTRUCTIONSCROLL	188
1169237346190	1	INSTRUCTIONSCROLL	191
1169237351920	1	INSTRUCTIONSCROLL	192
1169237351937	1	INSTRUCTIONSCROLL	196
1169237351953	1	INSTRUCTIONSCROLL	199
1169237351970	1	INSTRUCTIONSCROLL	203
1169237351987	1	INSTRUCTIONSCROLL	206
1169237352004	1	INSTRUCTIONSCROLL	209
1169237352021	1	INSTRUCTIONSCROLL	213
1169237352038	1	INSTRUCTIONSCROLL	216
1169237352054	1	INSTRUCTIONSCROLL	219
1169237352071	1	INSTRUCTIONSCROLL	223
1169237352088	1	INSTRUCTIONSCROLL	226
1169237352104	1	INSTRUCTIONSCROLL	229
1169237352288	1	INSTRUCTIONSCROLL	230
1169237352304	1	INSTRUCTIONSCROLL	231
1169237352321	1	INSTRUCTIONSCROLL	235
1169237352338	1	INSTRUCTIONSCROLL	238
1169237352354	1	INSTRUCTIONSCROLL	241
1169237352521	1	INSTRUCTIONSCROLL	242
1169237352538	1	INSTRUCTIONSCROLL	245
1169237352554	1	INSTRUCTIONSCROLL	248
1169237352737	1	INSTRUCTIONSCROLL	249
1169237352753	1	INSTRUCTIONSCROLL	252
1169237352770	1	INSTRUCTIONSCROLL	255
1169237352936	1	INSTRUCTIONSCROLL	256
1169237352953	1	INSTRUCTIONSCROLL	257
1169237352970	1	INSTRUCTIONSCROLL	260
1169237352986	1	INSTRUCTIONSCROLL	264
1169237353004	1	INSTRUCTIONSCROLL	267
1169237353021	1	INSTRUCTIONSCROLL	271
1169237353037	1	INSTRUCTIONSCROLL	274
1169237353054	1	INSTRUCTIONSCROLL	277
1169237353071	1	INSTRUCTIONSCROLL	281
1169237353087	1	INSTRUCTIONSCROLL	284
1169237353104	1	INSTRUCTIONSCROLL	287
1169237353121	1	INSTRUCTIONSCROLL	291
1169237353137	1	INSTRUCTIONSCROLL	294
1169237353154	1	INSTRUCTIONSCROLL	297
1169237353171	1	INSTRUCTIONSCROLL	301
1169237353187	1	INSTRUCTIONSCROLL	304
1169237353204	1	INSTRUCTIONSCROLL	307
1169237353221	1	INSTRUCTIONSCROLL	311
1169237353237	1	INSTRUCTIONSCROLL	314
1169237353254	1	INSTRUCTIONSCROLL	317
1169237353271	1	INSTRUCTIONSCROLL	321
1169237353287	1	INSTRUCTIONSCROLL	324
1169237353304	1	INSTRUCTIONSCROLL	327
1169237353321	1	INSTRUCTIONSCROLL	331
1169237353337	1	INSTRUCTIONSCROLL	334
1169237353354	1	INSTRUCTIONSCROLL	337
1169237353371	1	INSTRUCTIONSCROLL	341
1169237353387	1	INSTRUCTIONSCROLL	344
1169237353404	1	INSTRUCTIONSCROLL	347
1169237353421	1	INSTRUCTIONSCROLL	351
1169237353437	1	INSTRUCTIONSCROLL	354
1169237354287	1	INSTRUCTIONSCROLL	353
1169237354304	1	INSTRUCTIONSCROLL	349
1169237354320	1	INSTRUCTIONSCROLL	346
1169237354337	1	INSTRUCTIONSCROLL	342
1169237354354	1	INSTRUCTIONSCROLL	339
1169237354819	1	INSTRUCTIONSCROLL	340
1169237354836	1	INSTRUCTIONSCROLL	342
1169237354852	1	INSTRUCTIONSCROLL	345
1169237354869	1	INSTRUCTIONSCROLL	349
1169237354886	1	INSTRUCTIONSCROLL	352
1169237354902	1	INSTRUCTIONSCROLL	355
1169237354919	1	INSTRUCTIONSCROLL	359
1169237354936	1	INSTRUCTIONSCROLL	362
1169237354952	1	INSTRUCTIONSCROLL	365
1169237354969	1	INSTRUCTIONSCROLL	369
1169237354986	1	INSTRUCTIONSCROLL	372
1169237355003	1	INSTRUCTIONSCROLL	375
1169237355020	1	INSTRUCTIONSCROLL	379
1169237355037	1	INSTRUCTIONSCROLL	382
1169237355053	1	INSTRUCTIONSCROLL	385
1169237355070	1	INSTRUCTIONSCROLL	389
1169237355087	1	INSTRUCTIONSCROLL	392
1169237355103	1	INSTRUCTIONSCROLL	395
1169237355120	1	INSTRUCTIONSCROLL	399
1169237355137	1	INSTRUCTIONSCROLL	402
1169237355153	1	INSTRUCTIONSCROLL	405
1169237355170	1	INSTRUCTIONSCROLL	409
1169237355187	1	INSTRUCTIONSCROLL	412
1169237355203	1	INSTRUCTIONSCROLL	415
1169237355503	1	INSTRUCTIONSCROLL	416
1169237355520	1	INSTRUCTIONSCROLL	417
1169237355537	1	INSTRUCTIONSCROLL	420
1169237355553	1	INSTRUCTIONSCROLL	424
1169237355570	1	INSTRUCTIONSCROLL	427
1169237355737	1	INSTRUCTIONSCROLL	428
1169237355752	1	INSTRUCTIONSCROLL	431
1169237355769	1	INSTRUCTIONSCROLL	434
1169237355786	1	INSTRUCTIONSCROLL	437
1169237355802	1	INSTRUCTIONSCROLL	441
1169237360618	1	INSTRUCTIONSCROLL	442
1169237360784	1	INSTRUCTIONSCROLL	443
1169237360801	1	INSTRUCTIONSCROLL	444
1169237360817	1	INSTRUCTIONSCROLL	447
1169237360967	1	INSTRUCTIONSCROLL	448
1169237360984	1	INSTRUCTIONSCROLL	451
1169237361135	1	INSTRUCTIONSCROLL	452
1169237361151	1	INSTRUCTIONSCROLL	453
1169237361168	1	INSTRUCTIONSCROLL	456
1169237361301	1	INSTRUCTIONSCROLL	457
1169237361318	1	INSTRUCTIONSCROLL	458
1169237361335	1	INSTRUCTIONSCROLL	461
1169237361518	1	INSTRUCTIONSCROLL	462
1169237361535	1	INSTRUCTIONSCROLL	466
1169237361551	1	INSTRUCTIONSCROLL	469
1169237361568	1	INSTRUCTIONSCROLL	473
1169237361585	1	INSTRUCTIONSCROLL	476
1169237361601	1	INSTRUCTIONSCROLL	479
1169237361618	1	INSTRUCTIONSCROLL	483
1169237361635	1	INSTRUCTIONSCROLL	486
1169237361651	1	INSTRUCTIONSCROLL	489
1169237361668	1	INSTRUCTIONSCROLL	493
1169237361685	1	INSTRUCTIONSCROLL	496
1169237361701	1	INSTRUCTIONSCROLL	499
1169237361718	1	INSTRUCTIONSCROLL	503
1169237361735	1	INSTRUCTIONSCROLL	506
1169237361750	1	INSTRUCTIONSCROLL	509
1169237361767	1	INSTRUCTIONSCROLL	512
1169237361784	1	INSTRUCTIONSCROLL	516
1169237361800	1	INSTRUCTIONSCROLL	519
1169237361817	1	INSTRUCTIONSCROLL	522
1169237361834	1	INSTRUCTIONSCROLL	526
1169237361850	1	INSTRUCTIONSCROLL	529
1169237362234	1	INSTRUCTIONSCROLL	530
1169237362251	1	INSTRUCTIONSCROLL	532
1169237362268	1	INSTRUCTIONSCROLL	535
1169237362284	1	INSTRUCTIONSCROLL	538
1169237362301	1	INSTRUCTIONSCROLL	542
1169237362318	1	INSTRUCTIONSCROLL	545
1169237362334	1	INSTRUCTIONSCROLL	548
1169237362351	1	INSTRUCTIONSCROLL	552
1169237362498	1	INSTRUCTIONSCROLL	553
1169237362518	1	INSTRUCTIONSCROLL	554
1169237362534	1	INSTRUCTIONSCROLL	558
1169237362701	1	INSTRUCTIONSCROLL	559
1169237362718	1	INSTRUCTIONSCROLL	561
1169237362734	1	INSTRUCTIONSCROLL	564
1169237362883	1	INSTRUCTIONSCROLL	565
